NEW,P.SYMBOL,P.DATE,CURRENCY,P.PRICE,P.VOL$,EST.S.DATE,EST.S.PRICE,EST.PROFITPCT,EST.PROFITPCT252D,T.DATE,T.PRICE,T.VOL$,R.DATE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
+,ASX-A2M,2020-07-13,AUD,19.6,44949817.0,2021-07-13,37.09,89.23,62.0,2021-07-13,7.09,43051941.0,-,CLOSED,-63.83,-51.0,86.0,-72.0
+,ASX-MFG,2020-07-13,AUD,61.92,24963085.0,2021-07-13,80.09,29.34,20.0,2021-07-13,53.05,19635662.0,2021-08-10,CLOSED,-14.32,-11.0,86.0,-49.0
+,ASX-MFG,2020-07-13,AUD,61.92,24963085.0,2021-07-13,83.74,35.24,24.0,2021-07-13,53.05,19635662.0,2021-08-10,CLOSED,-14.32,-11.0,86.0,-41.0
+,ASX-NST,2020-07-13,AUD,14.85,40864927.0,2021-07-13,23.06,55.29,38.0,2021-07-13,10.23,43376397.0,2021-08-19,CLOSED,-31.11,-25.0,86.0,-56.0
+,ASX-MFG,2020-07-13,AUD,61.92,24963085.0,2021-07-13,82.23,32.8,23.0,2021-07-13,53.05,19635662.0,2021-08-10,CLOSED,-14.32,-11.0,86.0,-44.0
+,ASX-SYD,2020-10-08,AUD,6.0,37751544.0,2021-10-08,7.84,30.67,21.0,2021-07-13,7.84,81564028.0,2021-02-23,CLOSED,30.67,32.0,66.0,100.0
+,ASX-SYD,2020-10-20,AUD,6.01,33845766.0,2021-10-20,7.91,31.61,22.0,2021-07-13,7.91,81564028.0,2021-02-23,CLOSED,31.61,35.0,63.0,100.0
-,ASX-EVN,2020-06-10,AUD,5.29,89103586.0,2021-06-10,6.8,28.54,20.0,2021-06-10,4.94,29401773.0,-,CLOSED,-6.62,-5.0,86.0,-23.0
-,ASX-MFG,2020-06-10,AUD,59.98,43867371.0,2021-06-10,81.21,35.4,24.0,2021-06-10,49.86,15406142.0,-,CLOSED,-16.87,-13.0,86.0,-48.0
-,ASX-NAN,2020-06-10,AUD,6.92,6045148.0,2021-06-10,9.32,34.68,24.0,2021-06-10,5.49,3962666.0,-,CLOSED,-20.66,-17.0,86.0,-60.0
-,ASX-NAN,2020-06-10,AUD,6.92,6045148.0,2021-06-10,9.36,35.26,24.0,2021-06-10,5.49,3962666.0,-,CLOSED,-20.66,-17.0,86.0,-59.0
-,ASX-NST,2020-06-10,AUD,12.96,59702728.0,2021-06-10,19.32,49.07,34.0,2021-06-10,11.01,43921026.0,-,CLOSED,-15.05,-12.0,86.0,-31.0
-,ASX-RMD,2020-06-10,AUD,23.22,16404277.0,2021-06-10,28.96,24.72,17.0,2020-07-21,28.96,37027427.0,-,CLOSED,24.72,178.0,10.0,100.0
-,ASX-REA,2020-06-10,AUD,107.0,36446874.0,2021-06-10,151.27,41.37,29.0,2021-01-04,151.27,22354075.0,-,CLOSED,41.37,58.0,49.0,100.0
-,ASX-REA,2020-06-10,AUD,107.0,36446874.0,2021-06-10,149.45,39.67,27.0,2020-12-18,149.45,22354075.0,-,CLOSED,39.67,61.0,45.0,100.0
-,ASX-CTD,2020-06-10,AUD,14.5,13745938.0,2021-06-10,19.34,33.38,23.0,2020-11-10,19.34,12063501.0,-,CLOSED,33.38,64.0,36.0,100.0
-,ASX-SDF,2020-06-10,AUD,3.39,19987526.0,2021-06-10,3.91,15.34,11.0,2020-11-10,3.91,8999092.0,-,CLOSED,15.34,29.0,36.0,100.0
-,ASX-SDF,2020-06-10,AUD,3.39,19987526.0,2021-06-10,3.97,17.11,12.0,2020-11-26,3.97,8999092.0,-,CLOSED,17.11,30.0,40.0,100.0
-,ASX-NST,2020-06-10,AUD,12.96,59702728.0,2021-06-10,18.76,44.75,31.0,2021-06-10,11.01,43921026.0,-,CLOSED,-15.05,-12.0,86.0,-34.0
-,ASX-A2M,2020-06-10,AUD,17.99,66908478.0,2021-06-10,41.01,127.96,88.0,2021-06-10,5.51,31751474.0,-,CLOSED,-69.37,-55.0,86.0,-54.0
-,ASX-A2M,2020-06-10,AUD,17.99,66908478.0,2021-06-10,41.01,127.96,88.0,2021-06-10,5.51,31751474.0,-,CLOSED,-69.37,-55.0,86.0,-54.0
-,ASX-CTD,2020-06-10,AUD,14.5,13745938.0,2021-06-10,19.34,33.38,23.0,2020-11-10,19.34,12063501.0,-,CLOSED,33.38,64.0,36.0,100.0
-,ASX-EVN,2020-06-10,AUD,5.29,89103586.0,2021-06-10,6.8,28.54,20.0,2021-06-10,4.94,29401773.0,-,CLOSED,-6.62,-5.0,86.0,-23.0
-,ASX-MFG,2020-06-10,AUD,59.98,43867371.0,2021-06-10,81.21,35.4,24.0,2021-06-10,49.86,15406142.0,-,CLOSED,-16.87,-13.0,86.0,-48.0
-,ASX-NAN,2020-06-10,AUD,6.92,6045148.0,2021-06-10,9.32,34.68,24.0,2021-06-10,5.49,3962666.0,-,CLOSED,-20.66,-17.0,86.0,-60.0
-,ASX-NST,2020-06-10,AUD,12.96,59702728.0,2021-06-10,19.32,49.07,34.0,2021-06-10,11.01,43921026.0,-,CLOSED,-15.05,-12.0,86.0,-31.0
-,ASX-NST,2020-06-10,AUD,12.96,59702728.0,2021-06-10,18.76,44.75,31.0,2021-06-10,11.01,43921026.0,-,CLOSED,-15.05,-12.0,86.0,-34.0
-,ASX-REA,2020-06-10,AUD,107.0,36446874.0,2021-06-10,151.27,41.37,29.0,2021-01-04,151.27,22354075.0,-,CLOSED,41.37,58.0,49.0,100.0
-,ASX-REA,2020-06-10,AUD,107.0,36446874.0,2021-06-10,149.45,39.67,27.0,2020-12-18,149.45,22354075.0,-,CLOSED,39.67,61.0,45.0,100.0
-,ASX-RMD,2020-06-10,AUD,23.22,16404277.0,2021-06-10,28.96,24.72,17.0,2020-07-21,28.96,37027427.0,-,CLOSED,24.72,178.0,10.0,100.0
-,ASX-SDF,2020-06-10,AUD,3.39,19987526.0,2021-06-10,3.91,15.34,11.0,2020-11-10,3.91,8999092.0,-,CLOSED,15.34,29.0,36.0,100.0
-,ASX-NAN,2020-06-10,AUD,6.92,6045148.0,2021-06-10,9.36,35.26,24.0,2021-06-10,5.49,3962666.0,-,CLOSED,-20.66,-17.0,86.0,-59.0
-,ASX-SDF,2020-06-10,AUD,3.39,19987526.0,2021-06-10,3.97,17.11,12.0,2020-11-26,3.97,8999092.0,-,CLOSED,17.11,30.0,40.0,100.0
-,ASX-NST,2020-06-11,AUD,13.89,101896117.0,2021-06-11,19.18,38.08,26.0,2021-06-11,11.5,57140004.0,-,CLOSED,-17.21,-14.0,86.0,-45.0
-,ASX-A2M,2020-06-11,AUD,17.79,49202942.0,2021-06-11,33.22,86.73,60.0,2021-06-11,5.72,33190672.0,-,CLOSED,-67.85,-54.0,86.0,-78.0
-,ASX-ALU,2020-06-11,AUD,34.18,19137362.0,2021-06-11,44.64,30.6,21.0,2021-06-11,35.0,24199840.0,-,CLOSED,2.4,2.0,86.0,8.0
-,ASX-ALU,2020-06-11,AUD,34.18,19137362.0,2021-06-11,45.25,32.39,22.0,2021-06-11,35.0,24199840.0,-,CLOSED,2.4,2.0,86.0,7.0
-,ASX-ALU,2020-06-11,AUD,34.18,19137362.0,2021-06-11,45.74,33.82,23.0,2021-06-11,35.0,24199840.0,-,CLOSED,2.4,2.0,86.0,7.0
-,ASX-CCP,2020-06-11,AUD,18.27,26762789.0,2021-06-11,24.82,35.85,25.0,2020-11-20,24.82,4158623.0,-,CLOSED,35.85,65.0,38.0,100.0
-,ASX-CCP,2020-06-11,AUD,18.27,26762789.0,2021-06-11,24.69,35.14,24.0,2020-11-20,24.69,4158623.0,-,CLOSED,35.14,64.0,38.0,100.0
-,ASX-EVN,2020-06-11,AUD,5.52,128132347.0,2021-06-11,6.62,19.93,14.0,2021-06-11,5.08,28333177.0,-,CLOSED,-7.97,-6.0,86.0,-40.0
-,ASX-MFG,2020-06-11,AUD,58.66,34757450.0,2021-06-11,76.31,30.09,21.0,2021-06-11,50.12,19121933.0,-,CLOSED,-14.56,-12.0,86.0,-48.0
-,ASX-NST,2020-06-11,AUD,13.89,101896117.0,2021-06-11,22.02,58.53,40.0,2021-06-11,11.5,57140004.0,-,CLOSED,-17.21,-14.0,86.0,-29.0
-,ASX-NST,2020-06-11,AUD,13.89,101896117.0,2021-06-11,20.5,47.59,33.0,2021-06-11,11.5,57140004.0,-,CLOSED,-17.21,-14.0,86.0,-36.0
-,ASX-CCP,2020-06-11,AUD,18.27,26762789.0,2021-06-11,21.99,20.36,14.0,2020-11-10,21.99,4158623.0,-,CLOSED,20.36,39.0,36.0,100.0
-,ASX-NXT,2020-06-11,AUD,9.13,24289717.0,2021-06-11,11.41,24.97,17.0,2020-07-07,11.41,21726774.0,-,CLOSED,24.97,286.0,6.0,100.0
-,ASX-CCP,2020-06-12,AUD,16.75,35242777.0,2021-06-12,24.01,43.34,30.0,2020-11-18,24.01,4158623.0,-,CLOSED,43.34,80.0,38.0,100.0
-,ASX-MFG,2020-06-12,AUD,55.72,60870175.0,2021-06-12,75.44,35.39,24.0,2021-06-11,50.12,19121933.0,-,CLOSED,-10.05,-8.0,86.0,-28.0
-,ASX-NST,2020-06-12,AUD,13.7,74022799.0,2021-06-12,21.7,58.39,40.0,2021-06-11,11.5,57140004.0,-,CLOSED,-16.06,-13.0,86.0,-27.0
-,ASX-NST,2020-06-12,AUD,13.7,74022799.0,2021-06-12,22.88,67.01,46.0,2021-06-11,11.5,57140004.0,-,CLOSED,-16.06,-13.0,86.0,-24.0
-,ASX-NST,2020-06-12,AUD,13.7,74022799.0,2021-06-12,21.75,58.76,41.0,2021-06-11,11.5,57140004.0,-,CLOSED,-16.06,-13.0,86.0,-27.0
-,ASX-NST,2020-06-12,AUD,13.7,74022799.0,2021-06-12,21.38,56.06,39.0,2021-06-11,11.5,57140004.0,-,CLOSED,-16.06,-13.0,86.0,-29.0
-,ASX-A2M,2020-06-15,AUD,17.19,69952573.0,2021-06-15,41.75,142.87,99.0,2021-06-15,6.03,66393508.0,-,CLOSED,-64.92,-52.0,86.0,-45.0
-,ASX-CCP,2020-06-15,AUD,15.74,24828283.0,2021-06-15,21.27,35.13,24.0,2020-11-10,21.27,4319093.0,-,CLOSED,35.13,70.0,35.0,100.0
-,ASX-CTD,2020-06-15,AUD,11.4,15379494.0,2021-06-15,15.19,33.25,23.0,2020-08-27,15.19,8304804.0,-,CLOSED,33.25,133.0,17.0,100.0
-,ASX-CTD,2020-06-15,AUD,11.4,15379494.0,2021-06-15,14.62,28.25,20.0,2020-08-25,14.62,8304804.0,-,CLOSED,28.25,117.0,17.0,100.0
-,ASX-CTD,2020-06-15,AUD,11.4,15379494.0,2021-06-15,15.28,34.04,24.0,2020-08-27,15.28,8304804.0,-,CLOSED,34.04,136.0,17.0,100.0
-,ASX-RMD,2020-06-15,AUD,23.03,28777789.0,2021-06-15,27.7,20.28,14.0,2020-07-03,27.7,68657788.0,-,CLOSED,20.28,341.0,4.0,100.0
-,ASX-CTD,2020-06-15,AUD,11.4,15379494.0,2021-06-15,15.2,33.33,23.0,2020-08-27,15.2,8304804.0,-,CLOSED,33.33,133.0,17.0,100.0
-,ASX-SDF,2020-06-15,AUD,3.14,10474604.0,2021-06-15,3.7,17.83,12.0,2020-11-06,3.7,5145490.0,-,CLOSED,17.83,36.0,34.0,100.0
-,ASX-REA,2020-06-16,AUD,105.66,26412365.0,2021-06-16,136.52,29.21,20.0,2020-11-09,136.52,23287739.0,-,CLOSED,29.21,58.0,35.0,100.0
-,ASX-NXT,2020-06-16,AUD,9.5,32197647.0,2021-06-16,11.86,24.84,17.0,2020-08-04,11.86,16803932.0,-,CLOSED,24.84,149.0,12.0,100.0
-,ASX-NAN,2020-06-16,AUD,6.86,7198321.0,2021-06-16,9.43,37.46,26.0,2021-06-16,5.79,4040140.0,-,CLOSED,-15.6,-12.0,86.0,-42.0
-,ASX-CTD,2020-06-16,AUD,12.42,8879235.0,2021-06-16,16.81,35.35,24.0,2020-09-17,16.81,10417916.0,-,CLOSED,35.35,111.0,22.0,100.0
-,ASX-CTD,2020-06-16,AUD,12.42,8879235.0,2021-06-16,16.06,29.31,20.0,2020-09-08,16.06,10417916.0,-,CLOSED,29.31,103.0,20.0,100.0
-,ASX-SUL,2020-06-16,AUD,8.58,54547587.0,2021-06-16,10.3,20.05,14.0,2020-08-21,10.3,6581836.0,-,CLOSED,20.05,89.0,16.0,100.0
-,ASX-IVC,2020-06-17,AUD,11.31,15004007.0,2021-06-17,13.43,18.74,13.0,2021-06-17,11.54,4327892.0,-,CLOSED,2.03,2.0,86.0,11.0
-,ASX-A2M,2020-06-17,AUD,19.1,127609048.0,2021-06-17,46.27,142.25,98.0,2021-06-17,5.96,37063202.0,-,CLOSED,-68.8,-55.0,86.0,-48.0
-,ASX-A2M,2020-06-17,AUD,19.1,127609048.0,2021-06-17,43.54,127.96,88.0,2021-06-17,5.96,37063202.0,-,CLOSED,-68.8,-55.0,86.0,-54.0
-,ASX-WEB,2020-06-17,AUD,3.97,36651131.0,2021-06-17,5.38,35.52,25.0,2020-11-23,5.38,11923023.0,-,CLOSED,35.52,65.0,38.0,100.0
-,ASX-A2M,2020-06-17,AUD,19.1,127609048.0,2021-06-17,40.56,112.36,78.0,2021-06-17,5.96,37063202.0,-,CLOSED,-68.8,-55.0,86.0,-61.0
-,ASX-A2M,2020-06-17,AUD,19.1,127609048.0,2021-06-17,50.61,164.97,114.0,2021-06-17,5.96,37063202.0,-,CLOSED,-68.8,-55.0,86.0,-42.0
-,ASX-CNU,2020-06-17,AUD,7.16,3349817.0,2021-06-17,8.7,21.51,15.0,2021-06-17,5.7,3337515.0,-,CLOSED,-20.39,-16.0,86.0,-95.0
-,ASX-CTD,2020-06-17,AUD,12.05,7619088.0,2021-06-17,16.0,32.78,23.0,2020-09-03,16.0,6636093.0,-,CLOSED,32.78,123.0,18.0,100.0
-,ASX-NAN,2020-06-17,AUD,6.82,6374913.0,2021-06-17,9.18,34.6,24.0,2021-06-17,5.74,3435625.0,-,CLOSED,-15.84,-13.0,86.0,-46.0
-,ASX-NAN,2020-06-17,AUD,6.82,6374913.0,2021-06-17,9.22,35.19,24.0,2021-06-17,5.74,3435625.0,-,CLOSED,-15.84,-13.0,86.0,-45.0
-,ASX-NST,2020-06-17,AUD,13.24,61317600.0,2021-06-17,18.28,38.07,26.0,2021-06-17,10.14,127841165.0,-,CLOSED,-23.41,-19.0,86.0,-62.0
-,ASX-NST,2020-06-17,AUD,13.24,61317600.0,2021-06-17,20.66,56.04,39.0,2021-06-17,10.14,127841165.0,-,CLOSED,-23.41,-19.0,86.0,-42.0
-,ASX-REA,2020-06-17,AUD,107.84,26390157.0,2021-06-17,151.87,40.83,28.0,2021-01-04,151.87,41132738.0,-,CLOSED,40.83,59.0,47.0,100.0
-,ASX-IVC,2020-06-17,AUD,11.31,15004007.0,2021-06-17,13.43,18.74,13.0,2021-06-17,11.54,4327892.0,-,CLOSED,2.03,2.0,86.0,11.0
-,ASX-REA,2020-06-22,AUD,110.12,16000506.0,2021-06-22,158.87,44.27,31.0,2021-02-04,158.87,52854918.0,-,CLOSED,44.27,57.0,54.0,100.0
-,ASX-NXT,2020-06-22,AUD,9.86,23271768.0,2021-06-22,12.31,24.85,17.0,2020-08-27,12.31,51070714.0,-,CLOSED,24.85,110.0,16.0,100.0
-,ASX-CSL,2020-06-22,AUD,289.29,171300189.0,2021-06-22,387.0,33.78,23.0,2021-06-22,300.52,249643767.0,-,CLOSED,3.88,3.0,86.0,11.0
-,ASX-GWA,2020-06-22,AUD,3.17,1568895.0,2021-06-22,3.68,16.09,11.0,2021-02-05,3.68,5638218.0,-,CLOSED,16.09,21.0,54.0,100.0
-,ASX-A2M,2020-06-22,AUD,18.27,74039208.0,2021-06-22,25.96,42.09,29.0,2021-06-22,6.05,36340559.0,-,CLOSED,-66.89,-54.0,86.0,-159.0
-,ASX-BAP,2020-06-22,AUD,5.86,6402137.0,2021-06-22,7.57,29.18,20.0,2020-10-12,7.57,7325821.0,-,CLOSED,29.18,77.0,26.0,100.0
-,ASX-CCP,2020-06-22,AUD,16.62,12336289.0,2021-06-22,22.78,37.06,26.0,2020-11-16,22.78,3387097.0,-,CLOSED,37.06,74.0,35.0,100.0
-,ASX-CCP,2020-06-22,AUD,16.62,12336289.0,2021-06-22,23.15,39.29,27.0,2020-11-17,23.15,3387097.0,-,CLOSED,39.29,78.0,35.0,100.0
-,ASX-A2M,2020-06-22,AUD,18.27,74039208.0,2021-06-22,36.7,100.88,70.0,2021-06-22,6.05,36340559.0,-,CLOSED,-66.89,-54.0,86.0,-66.0
-,ASX-CTD,2020-06-22,AUD,11.02,12192338.0,2021-06-22,14.65,32.94,23.0,2020-08-25,14.65,5585973.0,-,CLOSED,32.94,151.0,15.0,100.0
-,ASX-CTD,2020-06-22,AUD,11.02,12192338.0,2021-06-22,14.12,28.13,19.0,2020-08-25,14.12,5585973.0,-,CLOSED,28.13,129.0,15.0,100.0
-,ASX-CTD,2020-06-22,AUD,11.02,12192338.0,2021-06-22,14.77,34.03,23.0,2020-08-25,14.77,5585973.0,-,CLOSED,34.03,156.0,15.0,100.0
-,ASX-CTD,2020-06-22,AUD,11.02,12192338.0,2021-06-22,14.7,33.39,23.0,2020-08-25,14.7,5585973.0,-,CLOSED,33.39,153.0,15.0,100.0
-,ASX-CCP,2020-06-23,AUD,16.83,15869884.0,2021-06-23,24.13,43.37,30.0,2020-11-18,24.13,3387097.0,-,CLOSED,43.37,86.0,35.0,100.0
-,ASX-CSL,2020-06-23,AUD,289.21,273658321.0,2021-06-23,418.61,44.74,31.0,2021-06-22,300.52,249643767.0,-,CLOSED,3.91,3.0,86.0,9.0
-,ASX-MFG,2020-06-23,AUD,57.51,33338357.0,2021-06-23,77.83,35.33,24.0,2021-06-22,51.93,17314137.0,-,CLOSED,-9.7,-8.0,86.0,-27.0
-,ASX-NAN,2020-06-23,AUD,6.72,7337501.0,2021-06-23,9.04,34.52,24.0,2021-06-22,5.8,2359376.0,-,CLOSED,-13.69,-11.0,86.0,-40.0
-,ASX-NST,2020-06-23,AUD,13.44,52488588.0,2021-06-23,20.46,52.23,36.0,2021-06-22,10.16,49545372.0,-,CLOSED,-24.4,-20.0,86.0,-47.0
-,ASX-REA,2020-06-23,AUD,110.65,29054088.0,2021-06-23,142.96,29.2,20.0,2020-11-18,142.96,52854918.0,-,CLOSED,29.2,58.0,35.0,100.0
-,ASX-NST,2020-06-23,AUD,13.44,52488588.0,2021-06-23,20.26,50.74,35.0,2021-06-22,10.16,49545372.0,-,CLOSED,-24.4,-20.0,86.0,-48.0
-,ASX-TWE,2020-06-24,AUD,10.85,67098860.0,2021-06-24,13.02,20.0,14.0,2021-06-22,11.87,21633526.0,-,CLOSED,9.4,8.0,86.0,47.0
-,ASX-A2M,2020-06-24,AUD,18.11,80185484.0,2021-06-24,42.78,136.22,94.0,2021-06-24,6.1,30766722.0,-,CLOSED,-66.32,-53.0,86.0,-49.0
-,ASX-A2M,2020-06-24,AUD,18.11,80185484.0,2021-06-24,41.65,129.98,90.0,2021-06-24,6.1,30766722.0,-,CLOSED,-66.32,-53.0,86.0,-51.0
-,ASX-A2M,2020-06-24,AUD,18.11,80185484.0,2021-06-24,35.44,95.69,66.0,2021-06-24,6.1,30766722.0,-,CLOSED,-66.32,-53.0,86.0,-69.0
-,ASX-A2M,2020-06-24,AUD,18.11,80185484.0,2021-06-24,34.52,90.61,63.0,2021-06-24,6.1,30766722.0,-,CLOSED,-66.32,-53.0,86.0,-73.0
-,ASX-CSL,2020-06-24,AUD,292.36,230113829.0,2021-06-24,392.69,34.32,24.0,2021-06-22,300.52,249643767.0,-,CLOSED,2.79,2.0,86.0,8.0
-,ASX-CCP,2020-06-24,AUD,16.9,8871489.0,2021-06-24,23.78,40.71,28.0,2020-11-18,23.78,3387097.0,-,CLOSED,40.71,81.0,35.0,100.0
-,ASX-MFG,2020-06-24,AUD,58.08,40070447.0,2021-06-24,78.58,35.3,24.0,2021-06-22,51.93,17314137.0,-,CLOSED,-10.59,-9.0,86.0,-30.0
-,ASX-NXT,2020-06-24,AUD,10.14,25556248.0,2021-06-24,12.68,25.05,17.0,2020-09-28,12.68,14609788.0,-,CLOSED,25.05,77.0,22.0,100.0
-,ASX-SDF,2020-06-25,AUD,3.36,8123194.0,2021-06-25,3.88,15.48,11.0,2020-11-10,3.88,5727378.0,-,CLOSED,15.48,33.0,33.0,100.0
-,ASX-NXT,2020-06-25,AUD,9.68,25645911.0,2021-06-25,12.1,25.0,17.0,2020-08-04,12.1,19664981.0,-,CLOSED,25.0,185.0,9.0,100.0
-,ASX-NST,2020-06-25,AUD,13.51,43363901.0,2021-06-25,20.57,52.26,36.0,2021-06-22,10.16,49545372.0,-,CLOSED,-24.8,-20.0,85.0,-47.0
-,ASX-BHP,2020-06-25,AUD,35.05,172635803.0,2021-06-25,41.88,19.49,13.0,2020-12-11,41.88,195430861.0,-,CLOSED,19.49,34.0,40.0,100.0
-,ASX-CCP,2020-06-25,AUD,15.8,14645187.0,2021-06-25,22.35,41.46,29.0,2020-11-11,22.35,3387097.0,-,CLOSED,41.46,87.0,33.0,100.0
-,ASX-CCP,2020-06-25,AUD,15.8,14645187.0,2021-06-25,21.35,35.13,24.0,2020-11-10,21.35,3387097.0,-,CLOSED,35.13,74.0,33.0,100.0
-,ASX-CCP,2020-06-25,AUD,15.8,14645187.0,2021-06-25,22.94,45.19,31.0,2020-11-17,22.94,3387097.0,-,CLOSED,45.19,91.0,34.0,100.0
-,ASX-CTD,2020-06-25,AUD,9.66,12723384.0,2021-06-25,13.07,35.3,24.0,2020-08-19,13.07,5585973.0,-,CLOSED,35.3,189.0,13.0,100.0
-,ASX-CCP,2020-06-25,AUD,15.8,14645187.0,2021-06-25,21.46,35.82,25.0,2020-11-10,21.46,3387097.0,-,CLOSED,35.82,76.0,33.0,100.0
-,ASX-A2M,2020-06-26,AUD,18.27,65246189.0,2021-06-26,45.01,146.36,101.0,2021-06-25,6.34,55501964.0,-,CLOSED,-65.3,-52.0,86.0,-45.0
-,ASX-A2M,2020-06-26,AUD,18.27,65246189.0,2021-06-26,43.71,139.24,96.0,2021-06-25,6.34,55501964.0,-,CLOSED,-65.3,-52.0,86.0,-47.0
-,ASX-A2M,2020-06-26,AUD,18.27,65246189.0,2021-06-26,37.2,103.61,72.0,2021-06-25,6.34,55501964.0,-,CLOSED,-65.3,-52.0,86.0,-63.0
-,ASX-A2M,2020-06-26,AUD,18.27,65246189.0,2021-06-26,42.02,129.99,90.0,2021-06-25,6.34,55501964.0,-,CLOSED,-65.3,-52.0,86.0,-50.0
-,ASX-A2M,2020-06-26,AUD,18.27,65246189.0,2021-06-26,35.75,95.68,66.0,2021-06-25,6.34,55501964.0,-,CLOSED,-65.3,-52.0,86.0,-68.0
-,ASX-A2M,2020-06-26,AUD,18.27,65246189.0,2021-06-26,34.82,90.59,63.0,2021-06-25,6.34,55501964.0,-,CLOSED,-65.3,-52.0,86.0,-72.0
-,ASX-ALU,2020-06-26,AUD,33.1,19248199.0,2021-06-26,43.82,32.39,22.0,2021-06-22,36.5,26104690.0,-,CLOSED,10.27,8.0,85.0,32.0
-,ASX-ALU,2020-06-26,AUD,33.1,19248199.0,2021-06-26,44.27,33.75,23.0,2021-06-22,36.5,26104690.0,-,CLOSED,10.27,8.0,85.0,30.0
-,ASX-BRG,2020-06-26,AUD,22.98,4085892.0,2021-06-26,26.82,16.71,12.0,2020-08-06,26.82,8173032.0,-,CLOSED,16.71,120.0,10.0,100.0
-,ASX-A2M,2020-06-26,AUD,18.27,65246189.0,2021-06-26,43.16,136.23,94.0,2021-06-25,6.34,55501964.0,-,CLOSED,-65.3,-52.0,86.0,-48.0
-,ASX-CTD,2020-06-26,AUD,9.73,11722914.0,2021-06-26,12.95,33.09,23.0,2020-08-19,12.95,5585973.0,-,CLOSED,33.09,181.0,13.0,100.0
-,ASX-CCP,2020-06-26,AUD,15.8,11224391.0,2021-06-26,22.23,40.7,28.0,2020-11-10,22.23,3387097.0,-,CLOSED,40.7,87.0,32.0,100.0
-,ASX-REA,2020-06-26,AUD,104.9,21177900.0,2021-06-26,155.93,48.65,34.0,2021-02-03,155.93,52854918.0,-,CLOSED,48.65,64.0,52.0,100.0
-,ASX-GEM,2020-06-26,AUD,0.93,4581589.0,2021-06-26,1.14,22.58,16.0,2020-10-30,1.14,9101809.0,-,CLOSED,22.58,53.0,30.0,100.0
-,ASX-SDF,2020-06-26,AUD,3.4,6389603.0,2021-06-26,3.93,15.59,11.0,2020-11-26,3.93,5727378.0,-,CLOSED,15.59,30.0,36.0,100.0
-,ASX-CTD,2020-06-26,AUD,9.73,11722914.0,2021-06-26,12.76,31.14,21.0,2020-08-19,12.76,5585973.0,-,CLOSED,31.14,171.0,13.0,100.0
-,ASX-CTD,2020-06-26,AUD,9.73,11722914.0,2021-06-26,12.78,31.35,22.0,2020-08-19,12.78,5585973.0,-,CLOSED,31.35,172.0,13.0,100.0
-,ASX-CTD,2020-06-26,AUD,9.73,11722914.0,2021-06-26,12.58,29.29,20.0,2020-08-19,12.58,5585973.0,-,CLOSED,29.29,160.0,13.0,100.0
-,ASX-EVN,2020-06-26,AUD,5.35,32859066.0,2021-06-26,6.88,28.6,20.0,2021-06-22,4.71,19918124.0,-,CLOSED,-11.96,-10.0,85.0,-42.0
-,ASX-SDF,2020-06-29,AUD,3.35,4492372.0,2021-06-29,3.87,15.52,11.0,2020-11-10,3.87,5727378.0,-,CLOSED,15.52,34.0,32.0,100.0
-,ASX-A2M,2020-06-29,AUD,18.45,52513718.0,2021-06-29,37.06,100.87,70.0,2021-06-29,6.11,38371759.0,-,CLOSED,-66.88,-54.0,86.0,-66.0
-,ASX-CCP,2020-06-29,AUD,15.07,12398245.0,2021-06-29,21.2,40.68,28.0,2020-11-10,21.2,3387097.0,-,CLOSED,40.68,89.0,32.0,100.0
-,ASX-CSL,2020-06-29,AUD,289.56,173870714.0,2021-06-29,386.41,33.45,23.0,2021-06-22,300.52,249643767.0,-,CLOSED,3.79,3.0,85.0,11.0
-,ASX-CTD,2020-06-29,AUD,9.38,5206028.0,2021-06-29,12.47,32.94,23.0,2020-08-19,12.47,5585973.0,-,CLOSED,32.94,189.0,12.0,100.0
-,ASX-CTD,2020-06-29,AUD,9.38,5206028.0,2021-06-29,12.09,28.89,20.0,2020-08-19,12.09,5585973.0,-,CLOSED,28.89,165.0,12.0,100.0
-,ASX-CTD,2020-06-29,AUD,9.38,5206028.0,2021-06-29,12.3,31.13,21.0,2020-08-19,12.3,5585973.0,-,CLOSED,31.13,178.0,12.0,100.0
-,ASX-CTD,2020-06-29,AUD,9.38,5206028.0,2021-06-29,12.27,30.81,21.0,2020-08-19,12.27,5585973.0,-,CLOSED,30.81,176.0,12.0,100.0
-,ASX-EVN,2020-06-29,AUD,5.57,53732336.0,2021-06-29,6.89,23.7,16.0,2021-06-22,4.71,19918124.0,-,CLOSED,-15.44,-13.0,85.0,-65.0
-,ASX-ALU,2020-06-29,AUD,32.41,17736101.0,2021-06-29,43.34,33.72,23.0,2021-06-22,36.5,26104690.0,-,CLOSED,12.62,10.0,85.0,37.0
-,ASX-NAN,2020-06-29,AUD,6.75,4199728.0,2021-06-29,9.07,34.37,24.0,2021-06-22,5.8,2359376.0,-,CLOSED,-14.07,-11.0,85.0,-41.0
-,ASX-NXT,2020-06-29,AUD,9.73,14913336.0,2021-06-29,12.79,31.45,22.0,2020-10-08,12.79,14609788.0,-,CLOSED,31.45,91.0,24.0,100.0
-,ASX-REA,2020-06-29,AUD,104.18,16695009.0,2021-06-29,147.23,41.32,29.0,2020-12-03,147.23,52854918.0,-,CLOSED,41.32,77.0,37.0,100.0
