NEW,P.SYMBOL,P.DATE,CURRENCY,P.PRICE,P.VOL$,EST.S.DATE,EST.S.PRICE,EST.PROFITPCT,EST.PROFITPCT252D,T.DATE,T.PRICE,T.VOL$,R.DATE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
-,AMZN,2020-03-13,USD,1785.0,15725314500.0,2021-02-04,2899.2,62.42,48.0,2020-07-02,2899.2,12227101700.0,-,CLOSED,62.42,166.0,29.0,100.0
-,DIS,2020-03-13,USD,102.52,4199229452.0,2020-11-21,157.53,53.66,53.0,2020-11-20,141.07,1196499312.0,-,CLOSED,37.6,44.0,86.0,70.0
-,DIS,2020-03-13,USD,102.52,4199229452.0,2020-07-06,134.67,31.36,69.0,2020-07-06,114.43,1365538962.0,-,CLOSED,11.62,30.0,86.0,37.0
-,BA,2020-03-13,USD,170.2,3602878700.0,2021-02-05,225.94,32.75,25.0,2020-06-08,225.94,3864089344.0,-,CLOSED,32.75,110.0,23.0,100.0
-,FB,2020-03-13,USD,170.28,5964670008.0,2020-08-17,246.17,44.57,72.0,2020-07-07,246.17,3486773276.0,-,CLOSED,44.57,112.0,64.0,100.0
-,NKE,2020-03-13,USD,75.58,1634442292.0,2020-12-10,104.01,37.62,35.0,2020-08-10,104.01,618097220.0,-,CLOSED,37.62,73.0,47.0,100.0
-,XAR,2020-03-13,USD,80.63,52773113.0,2020-09-06,108.59,34.68,49.0,2020-09-04,89.1,9052560.0,-,CLOSED,10.5,18.0,85.0,30.0
-,NKE,2020-03-13,USD,75.58,1634442292.0,2020-11-28,103.76,37.28,36.0,2020-06-05,103.76,467947392.0,-,CLOSED,37.28,130.0,28.0,100.0
-,LULU,2020-03-13,USD,176.75,518460775.0,2021-03-07,262.65,48.6,34.0,2020-05-21,262.65,761309688.0,-,CLOSED,48.6,208.0,16.0,100.0
-,XAR,2020-03-17,USD,73.49,32543030.0,2020-09-10,98.98,34.68,49.0,2020-06-05,98.98,17895018.0,-,CLOSED,34.68,127.0,39.0,100.0
-,NKE,2020-03-17,USD,69.84,1182965889.0,2020-12-02,95.88,37.29,36.0,2020-05-26,95.88,556922652.0,-,CLOSED,37.29,157.0,23.0,100.0
-,LULU,2020-03-17,USD,144.88,545429736.0,2021-03-11,215.29,48.6,34.0,2020-04-17,215.29,560008530.0,-,CLOSED,48.6,471.0,7.0,100.0
-,NKE,2020-03-17,USD,69.84,1182965889.0,2020-12-14,96.11,37.61,35.0,2020-05-26,96.11,1031059372.0,-,CLOSED,37.61,158.0,22.0,100.0
-,IXN,2020-03-17,USD,174.11,39405135.0,2020-12-05,230.03,32.12,31.0,2020-06-10,230.03,9049005.0,-,CLOSED,32.12,111.0,28.0,100.0
-,ITA,2020-03-17,USD,137.05,107558280.0,2021-02-16,187.48,36.8,28.0,2021-02-16,97.18,29396950.0,-,CLOSED,-29.09,-25.0,86.0,-79.0
-,LULU,2020-03-17,USD,144.88,545429736.0,2021-03-03,224.77,55.14,40.0,2020-04-17,224.77,733818408.0,-,CLOSED,55.14,534.0,7.0,100.0
-,FB,2020-03-18,USD,146.96,5518803576.0,2020-08-22,212.46,44.57,72.0,2020-05-08,212.46,4148961586.0,-,CLOSED,44.57,255.0,28.0,100.0
-,TSLA,2020-03-19,USD,427.64,12913105575.0,2020-12-30,582.7,36.26,32.0,2020-11-27,582.7,29768543880.0,-,CLOSED,36.26,42.0,76.0,100.0
-,LULU,2020-03-19,USD,154.86,462969456.0,2021-03-05,240.25,55.14,40.0,2020-05-11,240.25,761309688.0,-,CLOSED,55.14,309.0,13.0,100.0
-,XAR,2020-03-19,USD,68.35,24062904.0,2020-09-12,92.05,34.67,49.0,2020-06-03,92.05,11796624.0,-,CLOSED,34.67,134.0,37.0,100.0
-,FB,2020-03-19,USD,153.13,6104113999.0,2020-08-23,221.38,44.57,72.0,2020-05-20,221.38,4148961586.0,-,CLOSED,44.57,212.0,34.0,100.0
-,NKE,2020-03-19,USD,70.34,1125771348.0,2020-12-16,96.8,37.62,35.0,2020-05-27,96.8,905683052.0,-,CLOSED,37.62,161.0,22.0,100.0
-,NKE,2020-03-19,USD,70.34,1125771348.0,2020-12-04,96.57,37.29,36.0,2020-05-27,96.57,593564160.0,-,CLOSED,37.29,159.0,23.0,100.0
-,LULU,2020-03-19,USD,154.86,462969456.0,2021-03-13,230.12,48.6,34.0,2020-04-28,230.12,385875056.0,-,CLOSED,48.6,360.0,9.0,100.0
-,TSLA,2020-03-19,USD,427.64,12913105575.0,2020-11-05,621.83,45.41,50.0,2020-11-05,438.09,12448108305.0,-,CLOSED,2.44,3.0,86.0,5.0
-,AMZN,2020-03-20,USD,1846.09,18124727011.0,2020-09-28,2437.39,32.03,42.0,2020-04-16,2437.39,13407822010.0,-,CLOSED,32.03,351.0,12.0,100.0
-,TSLA,2020-03-23,USD,434.29,7146189350.0,2021-01-03,591.76,36.26,32.0,2020-11-27,591.76,34980697003.0,-,CLOSED,36.26,43.0,75.0,100.0
-,NKE,2020-03-24,USD,72.33,1348870220.0,2020-12-09,99.3,37.29,36.0,2020-05-28,99.3,600097899.0,-,CLOSED,37.29,168.0,22.0,100.0
-,NKE,2020-03-24,USD,72.33,1348870220.0,2020-12-21,99.54,37.62,35.0,2020-05-28,99.54,2311004872.0,-,CLOSED,37.62,169.0,21.0,100.0
-,BA,2020-03-24,USD,127.68,5577458208.0,2021-02-16,169.5,32.75,25.0,2020-03-25,169.5,2208959498.0,-,CLOSED,32.75,8253.0,0.0,100.0
-,XAR,2020-03-24,USD,69.74,28894891.0,2020-09-17,93.93,34.69,49.0,2020-06-04,93.93,8725185.0,-,CLOSED,34.69,141.0,35.0,100.0
-,MA,2020-03-24,USD,237.07,2741908248.0,2021-03-03,333.56,40.7,30.0,2020-08-20,333.56,1327012620.0,-,CLOSED,40.7,80.0,37.0,100.0
-,MA,2020-03-24,USD,237.07,2741908248.0,2020-12-16,324.31,36.8,35.0,2020-08-05,324.31,1122842970.0,-,CLOSED,36.8,81.0,43.0,100.0
-,BA,2020-03-25,USD,158.73,12353320980.0,2021-02-17,210.71,32.75,25.0,2020-06-05,210.71,1999163520.0,-,CLOSED,32.75,133.0,19.0,100.0
-,MA,2020-03-27,USD,247.65,1921671168.0,2021-01-08,323.58,30.66,27.0,2020-08-05,323.58,1189996710.0,-,CLOSED,30.66,68.0,39.0,100.0
-,AMZN,2020-03-27,USD,1900.1,10237548790.0,2020-10-07,2512.5,32.23,42.0,2020-05-21,2512.5,13771506486.0,-,CLOSED,32.23,173.0,24.0,100.0
-,MA,2020-05-19,USD,290.73,1505949610.0,2021-03-02,379.87,30.66,27.0,2021-03-02,361.96,1288288032.0,-,CLOSED,24.5,25.0,86.0,80.0
-,SHOP,2020-06-15,USD,805.47,3270772029.0,2020-10-04,1080.05,34.09,77.0,2020-07-29,1080.05,2908377835.0,-,CLOSED,34.09,226.0,34.0,100.0
-,SHOP,2020-06-15,USD,805.47,3270772029.0,2020-10-02,1123.79,39.52,91.0,2020-09-01,1123.79,2908377835.0,-,CLOSED,39.52,149.0,61.0,100.0
-,NFLX,2020-06-17,USD,447.77,2920535048.0,2020-12-11,583.58,30.33,43.0,2020-12-11,503.22,1615789098.0,-,CLOSED,12.38,21.0,86.0,41.0
-,SHOP,2020-06-18,USD,863.56,2664773448.0,2020-10-08,1238.26,43.39,98.0,2020-10-08,1069.21,1153463748.0,-,CLOSED,23.81,63.0,86.0,55.0
-,FCX,2020-06-23,USD,11.08,175778792.0,2021-06-10,14.49,30.78,22.0,2020-08-06,14.49,658725498.0,-,CLOSED,30.78,204.0,11.0,100.0
-,SCCO,2020-06-23,USD,38.32,20290926.0,2021-06-21,51.54,34.5,24.0,2020-10-30,51.54,107905000.0,-,CLOSED,34.5,78.0,31.0,100.0
-,TSLA,2020-06-30,USD,1079.81,3653719260.0,2021-04-19,1453.96,34.65,30.0,2021-04-19,714.63,28360949106.0,-,CLOSED,-33.82,-34.0,86.0,-98.0
-,LULU,2020-07-02,USD,304.77,574521927.0,2021-03-08,403.15,32.28,33.0,2021-03-08,288.94,568200510.0,-,CLOSED,-5.19,-6.0,86.0,-16.0
-,MA,2020-07-06,USD,305.57,915139210.0,2021-04-19,399.26,30.66,27.0,2021-04-19,381.71,1282889139.0,-,CLOSED,24.92,25.0,86.0,81.0
-,ZS,2020-07-06,USD,114.78,588970614.0,2020-10-26,185.92,61.98,139.0,2020-10-26,149.0,308623700.0,-,CLOSED,29.81,78.0,86.0,48.0
-,GLW,2020-07-07,USD,26.49,123503545.0,2021-06-21,34.92,31.82,23.0,2020-10-08,34.92,161613231.0,-,CLOSED,31.82,100.0,23.0,100.0
-,MA,2020-07-15,USD,305.72,1599586098.0,2021-04-19,401.65,31.38,28.0,2021-04-19,381.71,1282889139.0,-,CLOSED,24.86,26.0,86.0,79.0
-,MA,2020-07-17,USD,304.06,959213178.0,2021-04-30,397.28,30.66,27.0,2021-04-28,397.28,1606525254.0,-,CLOSED,30.66,31.0,86.0,100.0
-,LULU,2020-07-20,USD,326.84,652536060.0,2021-03-26,432.34,32.28,33.0,2021-03-26,314.0,348351600.0,-,CLOSED,-3.93,-5.0,86.0,-12.0
-,ZS,2020-07-22,USD,125.11,148443015.0,2020-11-11,202.65,61.98,139.0,2020-11-11,135.49,333738968.0,-,CLOSED,8.3,22.0,86.0,13.0
-,SHOP,2020-07-28,USD,985.0,3789689000.0,2020-11-14,1315.17,33.52,77.0,2020-11-13,918.3,796900740.0,-,CLOSED,-6.77,-18.0,85.0,-20.0
-,GLW,2020-07-28,USD,30.24,262798354.0,2021-05-26,39.32,30.03,25.0,2021-03-01,39.32,101336495.0,-,CLOSED,30.03,41.0,62.0,100.0
-,SHOP,2020-07-28,USD,985.0,3789689000.0,2020-11-12,1371.42,39.23,92.0,2020-11-12,925.8,1132253400.0,-,CLOSED,-6.01,-16.0,86.0,-15.0
-,SHOP,2020-07-31,USD,1024.0,2391756800.0,2020-11-13,1450.6,41.66,100.0,2020-11-13,918.3,796900740.0,-,CLOSED,-10.32,-29.0,86.0,-25.0
-,AMZN,2020-07-31,USD,3164.68,25588020140.0,2021-02-07,4171.05,31.8,42.0,2021-02-05,3352.15,12137464720.0,-,CLOSED,5.92,9.0,85.0,19.0
-,MA,2020-08-04,USD,314.39,1066704588.0,2021-05-18,410.78,30.66,27.0,2021-05-18,362.64,1240663968.0,-,CLOSED,15.35,16.0,86.0,50.0
-,SCCO,2020-08-06,USD,46.17,40986288.0,2021-08-04,62.1,34.5,24.0,2020-12-17,62.1,57887640.0,-,CLOSED,34.5,76.0,31.0,100.0
-,AMZN,2020-08-06,USD,3225.0,12708435000.0,2021-02-13,4250.55,31.8,42.0,2021-02-12,3277.71,7654436163.0,-,CLOSED,1.63,3.0,86.0,5.0
-,FCX,2020-08-06,USD,14.56,466442060.0,2021-07-24,19.05,30.84,22.0,2020-11-06,19.05,517098316.0,-,CLOSED,30.84,98.0,22.0,100.0
-,TSLA,2020-08-13,USD,1621.0,6621882260.0,2021-05-29,2183.49,34.7,30.0,2021-05-28,625.22,14215627140.0,-,CLOSED,-61.43,-62.0,86.0,-177.0
-,TSLA,2020-08-17,USD,1835.64,7431555599.0,2021-05-14,2425.98,32.16,30.0,2021-05-14,589.74,19680154566.0,-,CLOSED,-67.87,-73.0,86.0,-211.0
-,TSLA,2020-08-17,USD,1835.64,7431555599.0,2021-07-03,2502.53,36.33,29.0,2021-07-02,678.9,18367300050.0,-,CLOSED,-63.02,-58.0,86.0,-173.0
-,SCCO,2020-08-18,USD,46.55,37221316.0,2021-08-16,62.61,34.5,24.0,2020-12-21,62.61,57887640.0,-,CLOSED,34.5,80.0,30.0,100.0
-,AMZN,2020-08-18,USD,3312.49,17708571540.0,2021-02-23,4364.54,31.76,42.0,2021-02-23,3194.5,14941315400.0,-,CLOSED,-3.56,-6.0,86.0,-11.0
-,FCX,2020-08-19,USD,14.94,418085346.0,2021-08-06,19.54,30.79,22.0,2020-11-09,19.54,517098316.0,-,CLOSED,30.79,111.0,20.0,100.0
-,ZS,2020-08-19,USD,128.26,222915880.0,2020-12-09,207.76,61.98,139.0,2020-12-09,176.7,405703200.0,-,CLOSED,37.77,99.0,86.0,61.0
-,SHOP,2020-08-20,USD,1039.62,1385189688.0,2020-12-05,1447.46,39.23,92.0,2020-12-04,1053.89,898652003.0,-,CLOSED,1.37,4.0,85.0,3.0
-,PYPL,2020-08-20,USD,198.18,1342273140.0,2021-03-05,274.97,38.75,50.0,2021-02-08,274.97,2284050231.0,-,CLOSED,38.75,66.0,75.0,100.0
-,SHOP,2020-08-20,USD,1039.62,1385189688.0,2020-12-07,1388.1,33.52,77.0,2020-12-07,1084.4,1013588680.0,-,CLOSED,4.31,12.0,86.0,13.0
-,ZS,2020-08-25,USD,135.63,162186354.0,2020-10-19,189.08,39.41,181.0,2020-10-19,153.17,327125169.0,-,CLOSED,12.93,69.0,85.0,33.0
-,GLW,2020-08-25,USD,32.89,114041442.0,2021-08-09,42.88,30.37,22.0,2021-03-26,42.88,434919546.0,-,CLOSED,30.37,42.0,53.0,100.0
-,PYPL,2020-08-26,USD,203.48,1235571256.0,2021-04-25,272.2,33.77,35.0,2021-02-04,272.2,1641687212.0,-,CLOSED,33.77,61.0,57.0,100.0
-,SHOP,2020-08-31,USD,1066.42,1201215488.0,2020-12-14,1510.69,41.66,100.0,2020-12-14,1059.17,1197603519.0,-,CLOSED,-0.68,-2.0,86.0,-2.0
-,AAPL,2020-09-01,USD,134.18,20288110312.0,2021-08-29,177.32,32.15,22.0,2021-07-13,145.64,14649757784.0,2021-04-28,OPEN,8.54,8.0,75.0,27.0
-,AAPL,2020-09-01,USD,134.18,20288110312.0,2021-08-17,198.94,48.26,35.0,2021-07-13,145.64,14649757784.0,2021-04-28,OPEN,8.54,8.0,78.0,18.0
-,TSLA,2020-09-04,USD,418.32,46149857208.0,2021-06-12,596.94,42.7,38.0,2020-11-27,596.94,9883450417.0,-,CLOSED,42.7,149.0,26.0,100.0
-,AAPL,2020-09-04,USD,120.96,40035928664.0,2021-03-22,174.0,43.85,56.0,2021-03-22,123.18,13785357114.0,-,CLOSED,1.84,3.0,86.0,4.0
-,TSLA,2020-09-04,USD,418.32,46149857208.0,2021-04-19,638.31,52.59,58.0,2020-12-07,638.31,28360949106.0,-,CLOSED,52.59,164.0,36.0,100.0
-,AAPL,2020-09-04,USD,120.96,40035928664.0,2021-07-31,192.58,59.21,45.0,2021-07-13,145.64,14649757784.0,2021-04-28,OPEN,20.4,19.0,82.0,34.0
-,AAPL,2020-09-04,USD,120.96,40035928664.0,2021-09-01,159.85,32.15,22.0,2021-07-13,145.64,14649757784.0,2021-04-28,OPEN,20.4,19.0,74.0,63.0
-,AAPL,2020-09-04,USD,120.96,40035928664.0,2021-08-20,179.34,48.26,35.0,2021-07-13,145.64,14649757784.0,2021-04-28,OPEN,20.4,19.0,77.0,42.0
-,AAPL,2020-09-09,USD,117.32,20656033970.0,2021-03-27,168.76,43.85,56.0,2021-03-26,121.0,11382615200.0,-,CLOSED,3.14,5.0,86.0,7.0
-,TSLA,2020-09-09,USD,366.28,29106733224.0,2021-04-24,558.91,52.59,58.0,2020-11-24,558.91,20693078000.0,-,CLOSED,52.59,204.0,29.0,100.0
-,TSLA,2020-09-09,USD,366.28,29106733224.0,2021-06-17,522.68,42.7,38.0,2020-11-23,522.68,13997683240.0,-,CLOSED,42.7,168.0,23.0,100.0
-,AAPL,2020-09-09,USD,117.32,20656033970.0,2021-09-06,155.04,32.15,22.0,2021-07-13,145.64,14649757784.0,2021-04-28,OPEN,24.14,23.0,73.0,75.0
-,AAPL,2020-09-09,USD,117.32,20656033970.0,2021-08-05,186.79,59.21,45.0,2021-07-13,145.64,14649757784.0,2021-04-28,OPEN,24.14,23.0,80.0,41.0
-,AAPL,2020-09-09,USD,117.32,20656033970.0,2021-08-25,173.94,48.26,35.0,2021-07-13,145.64,14649757784.0,2021-04-28,OPEN,24.14,23.0,76.0,50.0
-,TSLA,2020-09-10,USD,371.34,31538129004.0,2021-04-25,566.63,52.59,58.0,2020-11-25,566.63,20693078000.0,-,CLOSED,52.59,204.0,29.0,100.0
-,TSLA,2020-09-10,USD,371.34,31538129004.0,2021-06-18,529.9,42.7,38.0,2020-11-24,529.9,15309054579.0,-,CLOSED,42.7,168.0,23.0,100.0
-,TSLA,2020-09-11,USD,372.72,22630626600.0,2021-04-26,568.73,52.59,58.0,2020-11-25,568.73,22912620700.0,-,CLOSED,52.59,207.0,28.0,100.0
-,TSLA,2020-09-11,USD,372.72,22630626600.0,2021-06-19,531.87,42.7,38.0,2020-11-24,531.87,15309054579.0,-,CLOSED,42.7,171.0,22.0,100.0
-,TSLA,2020-09-14,USD,419.62,34837104172.0,2021-04-29,640.3,52.59,58.0,2020-12-07,640.3,19528335800.0,-,CLOSED,52.59,184.0,32.0,100.0
-,AAPL,2020-09-14,USD,115.36,16087829979.0,2021-04-01,165.95,43.85,56.0,2021-04-01,122.79,9220190589.0,-,CLOSED,6.44,9.0,86.0,15.0
-,TSLA,2020-09-14,USD,419.62,34837104172.0,2021-06-22,598.8,42.7,38.0,2020-11-30,598.8,11949597519.0,-,CLOSED,42.7,163.0,23.0,100.0
-,AAPL,2020-09-14,USD,115.36,16087829979.0,2021-08-30,171.03,48.26,35.0,2021-07-13,145.64,14649757784.0,2021-04-28,OPEN,26.25,25.0,74.0,54.0
-,AAPL,2020-09-14,USD,115.36,16087829979.0,2021-09-11,152.45,32.15,22.0,2021-07-13,145.64,14649757784.0,2021-04-28,OPEN,26.25,25.0,72.0,82.0
-,LULU,2020-09-14,USD,313.82,557218792.0,2021-08-21,487.36,55.3,41.0,2021-07-13,370.77,239049508.0,2021-03-24,OPEN,18.15,18.0,76.0,33.0
-,AAPL,2020-09-14,USD,115.36,16087829979.0,2021-08-10,183.66,59.21,45.0,2021-07-13,145.64,14649757784.0,2021-04-28,OPEN,26.25,25.0,79.0,44.0
-,TSLA,2020-09-15,USD,449.76,43760838432.0,2021-06-23,641.81,42.7,38.0,2020-12-07,641.81,20418801744.0,-,CLOSED,42.7,152.0,25.0,100.0
-,GLW,2020-09-15,USD,32.82,116579840.0,2021-08-30,42.79,30.38,22.0,2021-03-26,42.79,434919546.0,-,CLOSED,30.38,46.0,47.0,100.0
-,TSLA,2020-09-15,USD,449.76,43760838432.0,2021-04-30,686.29,52.59,58.0,2020-12-18,686.29,28915852128.0,-,CLOSED,52.59,164.0,36.0,100.0
-,AAPL,2020-09-15,USD,115.54,21228290740.0,2021-09-12,152.69,32.15,22.0,2021-07-13,145.64,14649757784.0,2021-04-28,OPEN,26.05,25.0,72.0,81.0
-,LULU,2020-09-15,USD,315.49,579460483.0,2021-08-22,489.96,55.3,41.0,2021-07-13,370.77,239049508.0,2021-03-24,OPEN,17.52,17.0,76.0,32.0
-,AAPL,2020-09-15,USD,115.54,21228290740.0,2021-08-31,171.3,48.26,35.0,2021-07-13,145.64,14649757784.0,2021-04-28,OPEN,26.05,25.0,74.0,54.0
-,TSLA,2020-09-16,USD,441.76,31930103568.0,2021-07-02,595.05,34.7,30.0,2020-11-27,595.05,18367300050.0,-,CLOSED,34.7,141.0,21.0,100.0
-,PYPL,2020-09-18,USD,176.07,2387016204.0,2021-06-07,278.28,58.05,56.0,2021-02-08,278.28,3596335125.0,-,CLOSED,58.05,119.0,47.0,100.0
-,TSLA,2020-09-18,USD,442.15,38204766620.0,2021-05-03,674.68,52.59,58.0,2020-12-18,674.68,18521819190.0,-,CLOSED,52.59,170.0,34.0,100.0
-,AAPL,2020-09-18,USD,106.84,30524992968.0,2021-04-05,153.69,43.85,56.0,2021-04-05,125.69,11142569328.0,-,CLOSED,17.64,26.0,86.0,40.0
-,TSLA,2020-09-18,USD,442.15,38204766620.0,2021-06-26,630.95,42.7,38.0,2020-12-07,630.95,21833557829.0,-,CLOSED,42.7,156.0,25.0,100.0
-,AAPL,2020-09-18,USD,106.84,30524992968.0,2021-08-14,170.1,59.21,45.0,2021-07-13,145.64,14649757784.0,2021-04-28,OPEN,36.32,36.0,78.0,61.0
-,AAPL,2020-09-21,USD,110.08,21438489652.0,2021-09-18,145.47,32.15,22.0,2021-07-09,145.47,14649757784.0,-,CLOSED,32.15,32.0,69.0,100.0
-,AAPL,2020-09-21,USD,110.08,21438489652.0,2021-04-08,158.35,43.85,56.0,2021-04-08,130.14,11562236244.0,-,CLOSED,18.22,27.0,86.0,42.0
-,TSLA,2020-09-21,USD,449.39,49197779152.0,2021-05-06,685.72,52.59,58.0,2020-12-18,685.72,18521819190.0,-,CLOSED,52.59,174.0,33.0,100.0
