NEW,P.SYMBOL,P.DATE,CURRENCY,P.PRICE,P.VOL$,EST.S.DATE,EST.S.PRICE,EST.PROFITPCT,EST.PROFITPCT252D,T.DATE,T.PRICE,T.VOL$,R.DATE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
+,9988.HK,2020-07-13,HKD,254.4,7881227794.0,2021-07-13,338.67,33.13,23.0,2021-07-13,205.2,6192769788.0,-,CLOSED,-19.34,-15.0,86.0,-58.0
+,9988.HK,2020-07-13,HKD,254.4,7881227794.0,2021-07-13,337.99,32.86,23.0,2021-07-13,205.2,6192769788.0,-,CLOSED,-19.34,-15.0,86.0,-59.0
+,9988.HK,2020-07-13,HKD,254.4,7881227794.0,2021-07-13,339.2,33.33,23.0,2021-07-13,205.2,6192769788.0,-,CLOSED,-19.34,-15.0,86.0,-58.0
+,9988.HK,2020-07-13,HKD,254.4,7881227794.0,2021-07-13,325.31,27.87,19.0,2021-07-13,205.2,6192769788.0,-,CLOSED,-19.34,-15.0,86.0,-69.0
+,9988.HK,2020-07-13,HKD,254.4,7881227794.0,2021-07-13,339.2,33.33,23.0,2021-07-13,205.2,6192769788.0,-,CLOSED,-19.34,-15.0,86.0,-58.0
+,9988.HK,2020-07-13,HKD,254.4,7881227794.0,2021-07-13,335.81,32.0,22.0,2021-07-13,205.2,6192769788.0,-,CLOSED,-19.34,-15.0,86.0,-60.0
+,0700.HK,2020-07-13,HKD,541.0,10839441376.0,2021-07-13,841.76,55.59,38.0,2021-07-13,555.5,18401460781.0,-,CLOSED,2.68,2.0,86.0,5.0
+,0700.HK,2020-07-13,HKD,541.0,10839441376.0,2021-07-13,837.76,54.85,38.0,2021-07-13,555.5,18401460781.0,-,CLOSED,2.68,2.0,86.0,5.0
+,0700.HK,2020-07-13,HKD,541.0,10839441376.0,2021-07-13,839.75,55.22,38.0,2021-07-13,555.5,18401460781.0,-,CLOSED,2.68,2.0,86.0,5.0
+,0700.HK,2020-07-13,HKD,541.0,10839441376.0,2021-07-13,841.64,55.57,38.0,2021-07-13,555.5,18401460781.0,-,CLOSED,2.68,2.0,86.0,5.0
-,2588.HK,2020-06-11,HKD,50.2,141546330.0,2021-06-11,58.26,16.06,11.0,2020-08-28,58.26,13679602.0,-,CLOSED,16.06,60.0,18.0,100.0
-,0700.HK,2020-06-11,HKD,442.4,11912477814.0,2021-06-11,648.19,46.52,32.0,2021-01-18,648.19,17108824832.0,-,CLOSED,46.52,62.0,52.0,100.0
-,1299.HK,2020-06-11,HKD,71.35,2408660270.0,2021-06-11,83.39,16.87,12.0,2020-11-10,83.39,1790650140.0,-,CLOSED,16.87,32.0,36.0,100.0
-,1299.HK,2020-06-11,HKD,71.35,2408660270.0,2021-06-11,84.2,18.01,12.0,2020-11-10,84.2,1790650140.0,-,CLOSED,18.01,35.0,36.0,100.0
-,2382.HK,2020-06-11,HKD,111.5,695496860.0,2021-06-11,169.32,51.86,36.0,2020-12-30,169.32,805119315.0,-,CLOSED,51.86,75.0,48.0,100.0
-,1251.HK,2020-06-12,HKD,0.32,923340.0,2021-06-12,0.43,34.37,24.0,2021-02-17,0.43,5324260.0,-,CLOSED,34.37,40.0,59.0,100.0
-,2588.HK,2020-06-12,HKD,50.3,116699200.0,2021-06-12,61.11,21.49,15.0,2020-09-07,61.11,13679602.0,-,CLOSED,21.49,72.0,21.0,100.0
-,0700.HK,2020-06-12,HKD,441.6,7700101668.0,2021-06-12,532.86,20.67,14.0,2020-07-08,532.86,8640030220.0,-,CLOSED,20.67,237.0,6.0,100.0
-,0435.HK,2020-06-12,HKD,3.92,6236910.0,2021-06-12,4.66,18.88,13.0,2021-06-11,4.6,3215400.0,-,CLOSED,17.35,14.0,86.0,92.0
-,0175.HK,2020-06-12,HKD,11.96,675251324.0,2021-06-12,19.23,60.79,42.0,2020-07-13,19.23,1393438306.0,-,CLOSED,60.79,589.0,7.0,100.0
-,0345.HK,2020-06-12,HKD,29.1,75189548.0,2021-06-12,35.01,20.31,14.0,2021-01-28,35.01,99583190.0,-,CLOSED,20.31,26.0,54.0,100.0
-,0345.HK,2020-06-12,HKD,29.1,75189548.0,2021-06-12,34.82,19.66,14.0,2021-01-28,34.82,99583190.0,-,CLOSED,19.66,25.0,54.0,100.0
-,0345.HK,2020-06-12,HKD,29.1,75189548.0,2021-06-12,34.66,19.11,13.0,2021-01-28,34.66,99583190.0,-,CLOSED,19.11,24.0,54.0,100.0
-,0345.HK,2020-06-12,HKD,29.1,75189548.0,2021-06-12,34.82,19.66,14.0,2021-01-28,34.82,99583190.0,-,CLOSED,19.66,25.0,54.0,100.0
-,0400.HK,2020-06-12,HKD,0.82,1804000.0,2021-06-12,0.99,20.73,14.0,2020-06-17,0.99,2884020.0,-,CLOSED,20.73,1306.0,1.0,100.0
-,0345.HK,2020-06-15,HKD,28.75,65278169.0,2021-06-15,34.51,20.03,14.0,2021-01-28,34.51,99583190.0,-,CLOSED,20.03,26.0,54.0,100.0
-,0700.HK,2020-06-15,HKD,433.6,6941782072.0,2021-06-15,654.14,50.86,35.0,2021-01-18,654.14,17108824832.0,-,CLOSED,50.86,69.0,51.0,100.0
-,0345.HK,2020-06-15,HKD,28.75,65278169.0,2021-06-15,34.41,19.69,14.0,2021-01-28,34.41,99583190.0,-,CLOSED,19.69,25.0,54.0,100.0
-,2588.HK,2020-06-15,HKD,48.95,87062470.0,2021-06-15,56.81,16.06,11.0,2020-08-25,56.81,20790933.0,-,CLOSED,16.06,66.0,17.0,100.0
-,1299.HK,2020-06-16,HKD,70.65,1792449493.0,2021-06-16,83.22,17.79,12.0,2020-11-10,83.22,1671992376.0,-,CLOSED,17.79,35.0,35.0,100.0
-,0700.HK,2020-06-16,HKD,448.8,10075885829.0,2021-06-16,677.08,50.86,35.0,2021-01-20,677.08,16903846164.0,-,CLOSED,50.86,68.0,52.0,100.0
-,0700.HK,2020-06-16,HKD,448.8,10075885829.0,2021-06-16,678.66,51.22,35.0,2021-01-20,678.66,16903846164.0,-,CLOSED,51.22,69.0,52.0,100.0
-,0700.HK,2020-06-16,HKD,448.8,10075885829.0,2021-06-16,678.43,51.17,35.0,2021-01-20,678.43,16903846164.0,-,CLOSED,51.17,69.0,52.0,100.0
-,0700.HK,2020-06-16,HKD,448.8,10075885829.0,2021-06-16,698.58,55.66,38.0,2021-01-21,698.58,16903348140.0,-,CLOSED,55.66,74.0,52.0,100.0
-,0345.HK,2020-06-16,HKD,29.45,90839026.0,2021-06-16,35.24,19.66,14.0,2021-01-28,35.24,99583190.0,-,CLOSED,19.66,25.0,53.0,100.0
-,0345.HK,2020-06-16,HKD,29.45,90839026.0,2021-06-16,35.34,20.0,14.0,2021-01-28,35.34,99583190.0,-,CLOSED,20.0,26.0,53.0,100.0
-,0700.HK,2020-06-16,HKD,448.8,10075885829.0,2021-06-16,698.69,55.68,38.0,2021-01-21,698.69,16903348140.0,-,CLOSED,55.68,74.0,52.0,100.0
-,2588.HK,2020-06-16,HKD,51.3,82021518.0,2021-06-16,59.53,16.04,11.0,2020-08-31,59.53,21747446.0,-,CLOSED,16.04,62.0,18.0,100.0
-,2588.HK,2020-06-16,HKD,51.3,82021518.0,2021-06-16,59.43,15.85,11.0,2020-08-31,59.43,21747446.0,-,CLOSED,15.85,61.0,18.0,100.0
-,9988.HK,2020-06-16,HKD,213.2,3845951684.0,2021-06-16,245.18,15.0,10.0,2020-07-09,245.18,6718120884.0,-,CLOSED,15.0,199.0,5.0,100.0
-,0700.HK,2020-06-17,HKD,450.6,6343453526.0,2021-06-17,679.68,50.84,35.0,2021-01-20,679.68,16903846164.0,-,CLOSED,50.84,69.0,51.0,100.0
-,0341.HK,2020-06-17,HKD,16.0,164454592.0,2021-06-17,19.97,24.81,17.0,2021-06-17,16.3,20798800.0,-,CLOSED,1.88,2.0,86.0,8.0
-,0345.HK,2020-06-17,HKD,29.65,116320389.0,2021-06-17,35.67,20.3,14.0,2021-01-28,35.67,99583190.0,-,CLOSED,20.3,26.0,53.0,100.0
-,0345.HK,2020-06-17,HKD,29.65,116320389.0,2021-06-17,35.59,20.03,14.0,2021-01-28,35.59,99583190.0,-,CLOSED,20.03,26.0,53.0,100.0
-,0345.HK,2020-06-17,HKD,29.65,116320389.0,2021-06-17,35.47,19.63,14.0,2021-01-28,35.47,99583190.0,-,CLOSED,19.63,25.0,53.0,100.0
-,0345.HK,2020-06-17,HKD,29.65,116320389.0,2021-06-17,35.32,19.12,13.0,2021-01-28,35.32,99583190.0,-,CLOSED,19.12,25.0,53.0,100.0
-,0345.HK,2020-06-17,HKD,29.65,116320389.0,2021-06-17,35.48,19.66,14.0,2021-01-28,35.48,99583190.0,-,CLOSED,19.66,26.0,53.0,100.0
-,1299.HK,2020-06-17,HKD,71.9,1333511181.0,2021-06-17,85.56,19.0,13.0,2020-11-10,85.56,1380411043.0,-,CLOSED,19.0,38.0,35.0,100.0
-,1299.HK,2020-06-17,HKD,71.9,1333511181.0,2021-06-17,85.56,19.0,13.0,2020-11-10,85.56,1380411043.0,-,CLOSED,19.0,38.0,35.0,100.0
-,1299.HK,2020-06-17,HKD,71.9,1333511181.0,2021-06-17,84.3,17.25,12.0,2020-11-10,84.3,1380411043.0,-,CLOSED,17.25,34.0,35.0,100.0
-,1299.HK,2020-06-17,HKD,71.9,1333511181.0,2021-06-17,84.64,17.72,12.0,2020-11-10,84.64,1380411043.0,-,CLOSED,17.72,35.0,35.0,100.0
-,0288.HK,2020-06-17,HKD,6.88,266998139.0,2021-06-17,8.2,19.19,13.0,2021-06-17,7.07,204961442.0,-,CLOSED,2.76,2.0,86.0,14.0
-,0052.HK,2020-06-17,HKD,17.2,5125600.0,2021-06-17,22.65,31.69,22.0,2021-06-17,18.08,4330757.0,-,CLOSED,5.12,4.0,86.0,16.0
-,1299.HK,2020-06-17,HKD,71.9,1333511181.0,2021-06-17,84.64,17.72,12.0,2020-11-10,84.64,1380411043.0,-,CLOSED,17.72,35.0,35.0,100.0
-,2588.HK,2020-06-23,HKD,49.05,58836358.0,2021-06-23,59.6,21.51,15.0,2020-08-31,59.6,16959442.0,-,CLOSED,21.51,92.0,16.0,100.0
-,2768.HK,2020-06-23,HKD,3.11,689363.0,2021-06-23,4.88,56.91,39.0,2021-06-23,3.38,8294520.0,-,CLOSED,8.68,7.0,86.0,15.0
-,2768.HK,2020-06-23,HKD,3.11,689363.0,2021-06-23,4.88,56.91,39.0,2021-06-23,3.38,8294520.0,-,CLOSED,8.68,7.0,86.0,15.0
-,0345.HK,2020-06-23,HKD,31.75,163772501.0,2021-06-23,38.24,20.44,14.0,2021-06-23,27.85,14664055.0,-,CLOSED,-12.28,-10.0,86.0,-60.0
-,0345.HK,2020-06-23,HKD,31.75,163772501.0,2021-06-23,39.04,22.96,16.0,2021-06-23,27.85,14664055.0,-,CLOSED,-12.28,-10.0,86.0,-53.0
-,1299.HK,2020-06-23,HKD,74.9,2627984842.0,2021-06-23,88.29,17.88,12.0,2020-11-11,88.29,2488524016.0,-,CLOSED,17.88,37.0,33.0,100.0
-,1299.HK,2020-06-23,HKD,74.9,2627984842.0,2021-06-23,88.1,17.62,12.0,2020-11-11,88.1,2488524016.0,-,CLOSED,17.62,37.0,33.0,100.0
-,1299.HK,2020-06-23,HKD,74.9,2627984842.0,2021-06-23,88.15,17.69,12.0,2020-11-11,88.15,2488524016.0,-,CLOSED,17.69,37.0,33.0,100.0
-,1299.HK,2020-06-23,HKD,74.9,2627984842.0,2021-06-23,88.6,18.29,13.0,2020-11-11,88.6,2488524016.0,-,CLOSED,18.29,38.0,33.0,100.0
-,1299.HK,2020-06-23,HKD,74.9,2627984842.0,2021-06-23,88.6,18.29,13.0,2020-11-11,88.6,2488524016.0,-,CLOSED,18.29,38.0,33.0,100.0
-,1299.HK,2020-06-23,HKD,74.9,2627984842.0,2021-06-23,88.1,17.62,12.0,2020-11-11,88.1,2488524016.0,-,CLOSED,17.62,37.0,33.0,100.0
-,0345.HK,2020-06-23,HKD,31.75,163772501.0,2021-06-23,38.12,20.06,14.0,2021-06-23,27.85,14664055.0,-,CLOSED,-12.28,-10.0,86.0,-61.0
-,1299.HK,2020-06-23,HKD,74.9,2627984842.0,2021-06-23,87.38,16.66,12.0,2020-11-10,87.38,2488524016.0,-,CLOSED,16.66,35.0,33.0,100.0
-,0823.HK,2020-06-24,HKD,63.95,492652254.0,2021-06-24,74.96,17.22,12.0,2021-02-25,74.96,336823682.0,-,CLOSED,17.22,20.0,58.0,100.0
-,0345.HK,2020-06-24,HKD,29.9,141404515.0,2021-06-24,35.51,18.76,13.0,2021-01-28,35.51,99583190.0,-,CLOSED,18.76,25.0,52.0,100.0
-,0345.HK,2020-06-24,HKD,29.9,141404515.0,2021-06-24,36.0,20.4,14.0,2021-01-28,36.0,61928410.0,-,CLOSED,20.4,27.0,52.0,100.0
-,0345.HK,2020-06-24,HKD,29.9,141404515.0,2021-06-24,35.9,20.07,14.0,2021-01-28,35.9,99583190.0,-,CLOSED,20.07,27.0,52.0,100.0
-,0345.HK,2020-06-24,HKD,29.9,141404515.0,2021-06-24,36.0,20.4,14.0,2021-01-28,36.0,61928410.0,-,CLOSED,20.4,27.0,52.0,100.0
-,1299.HK,2020-06-24,HKD,75.6,2145140777.0,2021-06-24,88.14,16.59,11.0,2020-11-11,88.14,2197146052.0,-,CLOSED,16.59,35.0,33.0,100.0
-,3888.HK,2020-06-24,HKD,34.2,515760624.0,2021-06-24,96.1,180.99,125.0,2021-06-24,45.6,329258220.0,-,CLOSED,33.33,27.0,86.0,18.0
-,0700.HK,2020-06-24,HKD,490.8,11319550094.0,2021-06-24,718.93,46.48,32.0,2021-01-25,718.93,13220267562.0,-,CLOSED,46.48,63.0,51.0,100.0
-,0345.HK,2020-06-26,HKD,29.85,108092044.0,2021-06-26,35.96,20.47,14.0,2021-01-28,35.96,61928410.0,-,CLOSED,20.47,28.0,51.0,100.0
-,0345.HK,2020-06-26,HKD,29.85,108092044.0,2021-06-26,35.69,19.56,14.0,2021-01-28,35.69,99583190.0,-,CLOSED,19.56,27.0,51.0,100.0
-,0345.HK,2020-06-26,HKD,29.85,108092044.0,2021-06-26,35.52,18.99,13.0,2021-01-28,35.52,99583190.0,-,CLOSED,18.99,26.0,51.0,100.0
-,0345.HK,2020-06-26,HKD,29.85,108092044.0,2021-06-26,35.71,19.63,14.0,2021-01-28,35.71,99583190.0,-,CLOSED,19.63,27.0,51.0,100.0
-,1299.HK,2020-06-26,HKD,74.1,1860502207.0,2021-06-26,86.53,16.77,12.0,2020-11-10,86.53,1402025860.0,-,CLOSED,16.77,36.0,32.0,100.0
-,1299.HK,2020-06-26,HKD,74.1,1860502207.0,2021-06-26,87.39,17.94,12.0,2020-11-10,87.39,1402025860.0,-,CLOSED,17.94,38.0,32.0,100.0
-,0288.HK,2020-06-26,HKD,6.7,208491632.0,2021-06-26,8.14,21.49,15.0,2021-06-25,6.92,170687225.0,-,CLOSED,3.28,3.0,86.0,15.0
-,0345.HK,2020-06-26,HKD,29.85,108092044.0,2021-06-26,35.83,20.03,14.0,2021-01-28,35.83,99583190.0,-,CLOSED,20.03,27.0,51.0,100.0
-,9988.HK,2020-06-26,HKD,214.6,7115898652.0,2021-06-26,246.79,15.0,10.0,2020-07-09,246.79,6718120884.0,-,CLOSED,15.0,344.0,3.0,100.0
-,0345.HK,2020-06-26,HKD,29.85,108092044.0,2021-06-26,36.35,21.78,15.0,2021-01-28,36.35,117390825.0,-,CLOSED,21.78,30.0,51.0,100.0
-,0345.HK,2020-06-26,HKD,29.85,108092044.0,2021-06-26,35.89,20.23,14.0,2021-01-28,35.89,99583190.0,-,CLOSED,20.23,27.0,51.0,100.0
-,1299.HK,2020-06-29,HKD,72.4,2356270960.0,2021-06-29,84.54,16.77,12.0,2020-11-10,84.54,1371477753.0,-,CLOSED,16.77,37.0,32.0,100.0
-,0345.HK,2020-06-29,HKD,29.9,53167791.0,2021-06-29,35.89,20.03,14.0,2021-01-28,35.89,99583190.0,-,CLOSED,20.03,27.0,50.0,100.0
-,0345.HK,2020-06-29,HKD,29.9,53167791.0,2021-06-29,35.76,19.6,14.0,2021-01-28,35.76,99583190.0,-,CLOSED,19.6,27.0,50.0,100.0
-,9988.HK,2020-06-29,HKD,209.4,7082747066.0,2021-06-29,240.81,15.0,10.0,2020-07-09,240.81,8383979116.0,-,CLOSED,15.0,472.0,2.0,100.0
-,0700.HK,2020-06-30,HKD,498.6,11041226759.0,2021-06-30,774.75,55.39,38.0,2021-02-18,774.75,18120855382.0,-,CLOSED,55.39,69.0,55.0,100.0
-,1299.HK,2020-06-30,HKD,72.3,2103896453.0,2021-06-30,85.23,17.88,12.0,2020-11-10,85.23,2210557731.0,-,CLOSED,17.88,40.0,31.0,100.0
-,0700.HK,2020-06-30,HKD,498.6,11041226759.0,2021-06-30,743.84,49.19,34.0,2021-01-25,743.84,19476077722.0,-,CLOSED,49.19,69.0,49.0,100.0
-,1299.HK,2020-06-30,HKD,72.3,2103896453.0,2021-06-30,85.04,17.62,12.0,2020-11-10,85.04,2210557731.0,-,CLOSED,17.62,39.0,31.0,100.0
-,1299.HK,2020-06-30,HKD,72.3,2103896453.0,2021-06-30,85.09,17.69,12.0,2020-11-10,85.09,2210557731.0,-,CLOSED,17.69,39.0,31.0,100.0
-,1299.HK,2020-06-30,HKD,72.3,2103896453.0,2021-06-30,85.04,17.62,12.0,2020-11-10,85.04,2210557731.0,-,CLOSED,17.62,39.0,31.0,100.0
-,1299.HK,2020-06-30,HKD,72.3,2103896453.0,2021-06-30,84.72,17.18,12.0,2020-11-10,84.72,2210557731.0,-,CLOSED,17.18,38.0,31.0,100.0
-,9988.HK,2020-06-30,HKD,209.6,5066433803.0,2021-06-30,243.14,16.0,11.0,2020-07-09,243.14,6718120884.0,-,CLOSED,16.0,576.0,2.0,100.0
-,0345.HK,2020-06-30,HKD,29.65,117770867.0,2021-06-30,35.47,19.63,14.0,2021-01-28,35.47,99583190.0,-,CLOSED,19.63,27.0,50.0,100.0
-,0345.HK,2020-06-30,HKD,29.65,117770867.0,2021-06-30,35.29,19.02,13.0,2021-01-28,35.29,99583190.0,-,CLOSED,19.02,26.0,50.0,100.0
-,0345.HK,2020-06-30,HKD,29.65,117770867.0,2021-06-30,35.65,20.24,14.0,2021-01-28,35.65,99583190.0,-,CLOSED,20.24,28.0,50.0,100.0
-,0345.HK,2020-06-30,HKD,29.65,117770867.0,2021-06-30,35.59,20.03,14.0,2021-01-28,35.59,99583190.0,-,CLOSED,20.03,28.0,50.0,100.0
-,0345.HK,2020-06-30,HKD,29.65,117770867.0,2021-06-30,35.45,19.56,14.0,2021-01-28,35.45,99583190.0,-,CLOSED,19.56,27.0,50.0,100.0
-,0700.HK,2020-07-02,HKD,518.5,16480283472.0,2021-07-02,762.26,47.01,32.0,2021-01-25,762.26,18120855382.0,-,CLOSED,47.01,67.0,49.0,100.0
-,0700.HK,2020-07-02,HKD,518.5,16480283472.0,2021-07-02,773.53,49.19,34.0,2021-02-18,773.53,18120855382.0,-,CLOSED,49.19,62.0,55.0,100.0
-,0700.HK,2020-07-02,HKD,518.5,16480283472.0,2021-07-02,759.51,46.48,32.0,2021-01-25,759.51,18120855382.0,-,CLOSED,46.48,66.0,49.0,100.0
-,0700.HK,2020-07-02,HKD,518.5,16480283472.0,2021-07-02,805.6,55.37,38.0,2021-07-02,574.5,14327239488.0,-,CLOSED,10.8,9.0,86.0,20.0
-,0345.HK,2020-07-02,HKD,29.5,144214202.0,2021-07-02,35.57,20.58,14.0,2021-01-28,35.57,99583190.0,-,CLOSED,20.58,29.0,50.0,100.0
-,0345.HK,2020-07-02,HKD,29.5,144214202.0,2021-07-02,35.46,20.2,14.0,2021-01-28,35.46,99583190.0,-,CLOSED,20.2,28.0,50.0,100.0
-,0345.HK,2020-07-02,HKD,29.5,144214202.0,2021-07-02,35.51,20.37,14.0,2021-01-28,35.51,99583190.0,-,CLOSED,20.37,28.0,50.0,100.0
-,0004.HK,2020-07-02,HKD,16.3,99106804.0,2021-07-02,19.56,20.0,14.0,2020-12-17,19.56,89956503.0,-,CLOSED,20.0,35.0,40.0,100.0
-,1299.HK,2020-07-02,HKD,74.7,2562313609.0,2021-07-02,87.98,17.78,12.0,2020-11-11,87.98,2291654026.0,-,CLOSED,17.78,39.0,31.0,100.0
-,0345.HK,2020-07-02,HKD,29.5,144214202.0,2021-07-02,35.26,19.53,13.0,2021-01-28,35.26,99583190.0,-,CLOSED,19.53,27.0,50.0,100.0
-,1299.HK,2020-07-02,HKD,74.7,2562313609.0,2021-07-02,94.87,27.0,19.0,2020-12-28,94.87,2291654026.0,-,CLOSED,27.0,44.0,42.0,100.0
-,2382.HK,2020-07-02,HKD,126.8,1096982684.0,2021-07-02,194.68,53.53,37.0,2021-01-11,194.68,1763005735.0,-,CLOSED,53.53,81.0,45.0,100.0
-,2800.HK,2020-07-02,HKD,25.7,1441024777.0,2021-07-02,30.84,20.0,14.0,2021-02-16,30.84,4841.0,-,CLOSED,20.0,26.0,54.0,100.0
-,2588.HK,2020-07-02,HKD,50.0,97774500.0,2021-07-02,57.89,15.78,11.0,2020-08-28,57.89,114662176.0,-,CLOSED,15.78,81.0,13.0,100.0
-,0288.HK,2020-07-02,HKD,6.82,338393035.0,2021-07-02,8.13,19.21,13.0,2021-07-02,6.89,213197332.0,-,CLOSED,1.03,1.0,86.0,5.0
-,1970.HK,2020-07-02,HKD,11.42,8647224.0,2021-07-02,13.7,19.96,14.0,2020-07-15,13.7,4141128.0,-,CLOSED,19.96,457.0,3.0,100.0
-,1299.HK,2020-07-03,HKD,74.95,1700549844.0,2021-07-03,87.82,17.17,12.0,2020-11-11,87.82,2291654026.0,-,CLOSED,17.17,38.0,31.0,100.0
-,0345.HK,2020-07-03,HKD,29.45,69005061.0,2021-07-03,34.52,17.22,12.0,2021-01-28,34.52,99583190.0,-,CLOSED,17.22,24.0,49.0,100.0
-,0345.HK,2020-07-03,HKD,29.45,69005061.0,2021-07-03,33.99,15.42,11.0,2020-11-06,33.99,65315942.0,-,CLOSED,15.42,36.0,30.0,100.0
-,1299.HK,2020-07-03,HKD,74.95,1700549844.0,2021-07-03,88.16,17.63,12.0,2020-11-11,88.16,2291654026.0,-,CLOSED,17.63,39.0,31.0,100.0
-,1299.HK,2020-07-03,HKD,74.95,1700549844.0,2021-07-03,88.21,17.69,12.0,2020-11-11,88.21,2291654026.0,-,CLOSED,17.69,39.0,31.0,100.0
-,1299.HK,2020-07-03,HKD,74.95,1700549844.0,2021-07-03,88.16,17.63,12.0,2020-11-11,88.16,2291654026.0,-,CLOSED,17.63,39.0,31.0,100.0
-,1299.HK,2020-07-03,HKD,74.95,1700549844.0,2021-07-03,87.38,16.58,11.0,2020-11-10,87.38,2291654026.0,-,CLOSED,16.58,37.0,31.0,100.0
-,2588.HK,2020-07-03,HKD,50.1,49506966.0,2021-07-03,58.0,15.77,11.0,2020-08-28,58.0,114662176.0,-,CLOSED,15.77,83.0,13.0,100.0
-,0288.HK,2020-07-03,HKD,6.94,361741511.0,2021-07-03,8.27,19.16,13.0,2021-07-02,6.89,213197332.0,-,CLOSED,-0.72,-1.0,86.0,-4.0
-,1299.HK,2020-07-03,HKD,74.95,1700549844.0,2021-07-03,88.35,17.88,12.0,2020-11-11,88.35,2291654026.0,-,CLOSED,17.88,40.0,31.0,100.0
-,0345.HK,2020-07-06,HKD,29.5,57094831.0,2021-07-06,35.29,19.63,14.0,2021-01-28,35.29,99583190.0,-,CLOSED,19.63,28.0,48.0,100.0
-,0345.HK,2020-07-06,HKD,29.5,57094831.0,2021-07-06,35.24,19.46,13.0,2021-01-28,35.24,99583190.0,-,CLOSED,19.46,28.0,48.0,100.0
-,0345.HK,2020-07-06,HKD,29.5,57094831.0,2021-07-06,35.41,20.03,14.0,2021-01-28,35.41,99583190.0,-,CLOSED,20.03,29.0,48.0,100.0
-,2588.HK,2020-07-06,HKD,52.8,148236000.0,2021-07-06,61.16,15.83,11.0,2020-09-07,61.16,36071700.0,-,CLOSED,15.83,74.0,15.0,100.0
-,0345.HK,2020-07-06,HKD,29.5,57094831.0,2021-07-06,34.77,17.86,12.0,2021-01-28,34.77,99583190.0,-,CLOSED,17.86,25.0,48.0,100.0
-,2588.HK,2020-07-06,HKD,52.8,148236000.0,2021-07-06,60.79,15.13,10.0,2020-09-07,60.79,36071700.0,-,CLOSED,15.13,71.0,15.0,100.0
-,0345.HK,2020-07-06,HKD,29.5,57094831.0,2021-07-06,35.45,20.17,14.0,2021-01-28,35.45,99583190.0,-,CLOSED,20.17,29.0,48.0,100.0
-,0345.HK,2020-07-06,HKD,29.5,57094831.0,2021-07-06,35.11,19.02,13.0,2021-01-28,35.11,99583190.0,-,CLOSED,19.02,27.0,48.0,100.0
-,1299.HK,2020-07-07,HKD,76.6,3542855095.0,2021-07-07,89.51,16.85,12.0,2020-11-11,89.51,1377697402.0,-,CLOSED,16.85,39.0,30.0,100.0
-,1299.HK,2020-07-07,HKD,76.6,3542855095.0,2021-07-07,90.23,17.79,12.0,2020-11-18,90.23,1377697402.0,-,CLOSED,17.79,39.0,32.0,100.0
-,2208.HK,2020-07-07,HKD,7.03,51387824.0,2021-07-07,8.44,20.06,14.0,2020-10-13,8.44,74885128.0,-,CLOSED,20.06,60.0,23.0,100.0
-,1299.HK,2020-07-07,HKD,76.6,3542855095.0,2021-07-07,89.46,16.79,12.0,2020-11-11,89.46,1377697402.0,-,CLOSED,16.79,39.0,30.0,100.0
-,0700.HK,2020-07-07,HKD,516.0,13015396692.0,2021-07-07,778.2,50.81,35.0,2021-07-07,548.5,16740618760.0,-,CLOSED,6.3,5.0,86.0,12.0
-,0345.HK,2020-07-07,HKD,29.65,78569683.0,2021-07-07,35.42,19.46,13.0,2021-01-28,35.42,99583190.0,-,CLOSED,19.46,28.0,48.0,100.0
-,0345.HK,2020-07-07,HKD,29.65,78569683.0,2021-07-07,35.47,19.63,14.0,2021-01-28,35.47,99583190.0,-,CLOSED,19.63,28.0,48.0,100.0
-,0016.HK,2020-07-07,HKD,101.1,930832661.0,2021-07-07,125.36,24.0,17.0,2021-02-25,125.36,626533200.0,-,CLOSED,24.0,30.0,55.0,100.0
-,0066.HK,2020-07-07,HKD,42.15,0.0,2021-07-07,48.96,16.16,11.0,2021-07-07,43.95,117580402.0,-,CLOSED,4.27,3.0,86.0,26.0
-,0345.HK,2020-07-07,HKD,29.65,78569683.0,2021-07-07,35.63,20.17,14.0,2021-01-28,35.63,99583190.0,-,CLOSED,20.17,29.0,48.0,100.0
-,0345.HK,2020-07-07,HKD,29.65,78569683.0,2021-07-07,35.59,20.03,14.0,2021-01-28,35.59,99583190.0,-,CLOSED,20.03,29.0,48.0,100.0
-,0486.HK,2020-07-08,HKD,2.89,8540941.0,2021-07-08,3.79,31.14,21.0,2020-11-23,3.79,15214010.0,-,CLOSED,31.14,66.0,33.0,100.0
-,0467.HK,2020-07-08,HKD,1.47,3273690.0,2021-07-08,1.86,26.53,18.0,2021-07-08,1.14,21064920.0,-,CLOSED,-22.45,-18.0,86.0,-85.0
-,0345.HK,2020-07-08,HKD,30.45,147957524.0,2021-07-08,36.16,18.75,13.0,2021-01-28,36.16,61928410.0,-,CLOSED,18.75,27.0,48.0,100.0
-,0173.HK,2020-07-08,HKD,3.54,6654835.0,2021-07-08,5.43,53.39,37.0,2021-07-08,3.65,5897159.0,-,CLOSED,3.11,2.0,86.0,6.0
-,0700.HK,2020-07-08,HKD,543.0,14993308941.0,2021-07-08,843.67,55.37,38.0,2021-07-08,528.0,24123545424.0,-,CLOSED,-2.76,-2.0,86.0,-5.0
