NEW,P.SYMBOL,P.DATE,CURRENCY,P.PRICE,P.VOL$,EST.S.DATE,EST.S.PRICE,EST.PROFITPCT,EST.PROFITPCT252D,T.DATE,T.PRICE,T.VOL$,R.DATE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
+,ASX-VHT,2021-07-09,AUD,1.16,148903.0,2021-12-31,1.83,57.76,83.0,2021-07-09,1.16,148903.0,2021-04-28,OPEN,0.0,0.0,1.0,0.0
+,ASX-VHT,2021-07-09,AUD,1.16,148903.0,2022-01-16,2.13,83.62,110.0,2021-07-09,1.16,148903.0,2021-04-28,OPEN,0.0,0.0,1.0,0.0
+,ASX-VHT,2021-07-09,AUD,1.16,148903.0,2022-01-08,1.55,33.62,46.0,2021-07-09,1.16,148903.0,2021-04-28,OPEN,0.0,0.0,1.0,0.0
+,ASX-VHT,2021-07-09,AUD,1.16,148903.0,2022-02-14,2.3,98.28,113.0,2021-07-09,1.16,148903.0,2021-04-28,OPEN,0.0,0.0,0.0,0.0
+,ASX-VHT,2021-07-09,AUD,1.16,148903.0,2022-02-23,2.62,125.86,139.0,2021-07-09,1.16,148903.0,2021-04-28,OPEN,0.0,0.0,0.0,0.0
+,ASX-VHT,2021-07-09,AUD,1.16,148903.0,2021-09-29,1.61,38.79,119.0,2021-07-09,1.16,148903.0,2021-04-28,OPEN,0.0,0.0,1.0,0.0
+,ASX-VHT,2021-07-09,AUD,1.16,148903.0,2022-02-01,1.83,57.76,70.0,2021-07-09,1.16,148903.0,2021-04-28,OPEN,0.0,0.0,0.0,0.0
+,ASX-AD8,2021-07-09,AUD,9.2,5566304.0,2022-01-14,17.57,90.98,121.0,2021-07-09,9.2,5566304.0,2021-02-21,OPEN,0.0,0.0,1.0,0.0
+,ASX-VHT,2021-07-09,AUD,1.16,148903.0,2021-08-03,1.84,58.62,591.0,2021-07-09,1.16,148903.0,2021-04-28,OPEN,0.0,0.0,4.0,0.0
+,ASX-AD8,2021-07-09,AUD,9.2,5566304.0,2022-01-14,17.57,90.98,121.0,2021-07-09,9.2,5566304.0,2021-02-21,OPEN,0.0,0.0,1.0,0.0
+,ASX-VHT,2021-07-09,AUD,1.16,148903.0,2021-12-31,1.83,57.76,83.0,2021-07-09,1.16,148903.0,2021-04-28,OPEN,0.0,0.0,1.0,0.0
+,ASX-VHT,2021-07-09,AUD,1.16,148903.0,2022-01-16,2.13,83.62,110.0,2021-07-09,1.16,148903.0,2021-04-28,OPEN,0.0,0.0,1.0,0.0
+,ASX-VHT,2021-07-09,AUD,1.16,148903.0,2022-01-08,1.55,33.62,46.0,2021-07-09,1.16,148903.0,2021-04-28,OPEN,0.0,0.0,1.0,0.0
+,ASX-VHT,2021-07-09,AUD,1.16,148903.0,2022-02-14,2.3,98.28,113.0,2021-07-09,1.16,148903.0,2021-04-28,OPEN,0.0,0.0,0.0,0.0
+,ASX-VHT,2021-07-09,AUD,1.16,148903.0,2022-02-23,2.62,125.86,139.0,2021-07-09,1.16,148903.0,2021-04-28,OPEN,0.0,0.0,0.0,0.0
+,ASX-VHT,2021-07-09,AUD,1.16,148903.0,2021-09-19,1.78,53.45,187.0,2021-07-09,1.16,148903.0,2021-04-28,OPEN,0.0,0.0,1.0,0.0
+,ASX-VHT,2021-07-09,AUD,1.16,148903.0,2021-08-03,1.84,58.62,591.0,2021-07-09,1.16,148903.0,2021-04-28,OPEN,0.0,0.0,4.0,0.0
+,ASX-VHT,2021-07-09,AUD,1.16,148903.0,2022-02-01,1.83,57.76,70.0,2021-07-09,1.16,148903.0,2021-04-28,OPEN,0.0,0.0,0.0,0.0
+,ASX-VHT,2021-07-09,AUD,1.16,148903.0,2021-09-29,1.61,38.79,119.0,2021-07-09,1.16,148903.0,2021-04-28,OPEN,0.0,0.0,1.0,0.0
-,ASX-MP1,2020-10-19,AUD,16.65,10412943.0,2021-06-30,31.6,89.79,89.0,2021-06-22,17.88,15735473.0,-,CLOSED,7.39,9.0,83.0,8.0
-,ASX-MP1,2020-10-19,AUD,16.65,10412943.0,2021-06-30,31.6,89.79,89.0,2021-06-22,17.88,15735473.0,-,CLOSED,7.39,9.0,83.0,8.0
-,ASX-MP1,2020-10-19,AUD,16.65,10412943.0,2021-06-30,31.6,89.79,89.0,2021-06-22,17.88,15735473.0,-,CLOSED,7.39,9.0,83.0,8.0
-,ASX-MP1,2020-10-19,AUD,16.65,10412943.0,2021-06-30,31.6,89.79,89.0,2021-06-22,17.88,15735473.0,-,CLOSED,7.39,9.0,83.0,8.0
-,ASX-MMM,2020-10-27,AUD,2.5,23089100.0,2021-04-02,6.74,169.6,272.0,2021-04-01,2.63,733094.0,-,CLOSED,5.2,10.0,85.0,3.0
-,ASX-MMM,2020-10-27,AUD,2.5,23089100.0,2021-03-08,3.82,52.8,101.0,2021-03-08,2.5,1198610.0,-,CLOSED,0.0,0.0,86.0,0.0
-,ASX-MMM,2020-10-27,AUD,2.5,23089100.0,2021-03-21,3.85,54.0,94.0,2021-03-19,2.69,19344793.0,-,CLOSED,7.6,16.0,85.0,14.0
-,ASX-MMM,2020-10-27,AUD,2.5,23089100.0,2021-04-02,6.74,169.6,272.0,2021-04-01,2.63,733094.0,-,CLOSED,5.2,10.0,85.0,3.0
-,ASX-MMM,2020-10-27,AUD,2.5,23089100.0,2021-03-08,3.82,52.8,101.0,2021-03-08,2.5,1198610.0,-,CLOSED,0.0,0.0,86.0,0.0
-,ASX-MMM,2020-10-27,AUD,2.5,23089100.0,2021-03-21,3.85,54.0,94.0,2021-03-19,2.69,19344793.0,-,CLOSED,7.6,16.0,85.0,14.0
-,ASX-MP1,2020-10-28,AUD,14.04,11548658.0,2021-05-27,19.67,40.1,48.0,2021-05-27,15.06,15471680.0,-,CLOSED,7.26,10.0,86.0,18.0
-,ASX-MP1,2020-10-28,AUD,14.04,11548658.0,2021-05-27,19.67,40.1,48.0,2021-05-27,15.06,15471680.0,-,CLOSED,7.26,10.0,86.0,18.0
-,ASX-MP1,2020-10-28,AUD,14.04,11548658.0,2021-08-03,29.89,112.89,102.0,2021-07-09,16.32,9183607.0,2021-08-16,OPEN,16.24,19.0,78.0,14.0
-,ASX-MP1,2020-10-28,AUD,14.04,11548658.0,2021-08-03,29.89,112.89,102.0,2021-07-09,16.32,9183607.0,2021-08-16,OPEN,16.24,19.0,78.0,14.0
-,ASX-AD8,2020-10-29,AUD,7.1,1480904.0,2021-04-02,12.13,70.85,115.0,2021-04-01,7.1,1046909.0,-,CLOSED,0.0,0.0,86.0,0.0
-,ASX-AD8,2020-10-29,AUD,7.1,1480904.0,2021-02-07,12.55,76.76,192.0,2021-02-05,8.03,2167779.0,-,CLOSED,13.1,39.0,84.0,17.0
-,ASX-AD8,2020-10-29,AUD,7.1,1480904.0,2021-04-02,12.13,70.85,115.0,2021-04-01,7.1,1046909.0,-,CLOSED,0.0,0.0,86.0,0.0
-,ASX-AD8,2020-10-29,AUD,7.1,1480904.0,2021-02-07,12.55,76.76,192.0,2021-02-05,8.03,2167779.0,-,CLOSED,13.1,39.0,84.0,17.0
-,ASX-ELO,2020-11-05,AUD,5.87,1854450.0,2020-12-15,7.71,31.35,198.0,2020-12-15,5.69,2084759.0,-,CLOSED,-3.07,-23.0,85.0,-10.0
-,ASX-ELO,2020-11-05,AUD,5.87,1854450.0,2020-12-15,7.71,31.35,198.0,2020-12-15,5.69,2084759.0,-,CLOSED,-3.07,-23.0,85.0,-10.0
-,ASX-PBH,2020-11-06,AUD,11.38,15887823.0,2020-12-25,21.04,84.89,437.0,2020-12-24,11.88,6097434.0,-,CLOSED,4.39,27.0,84.0,5.0
-,ASX-PBH,2020-11-06,AUD,11.38,15887823.0,2020-12-25,21.04,84.89,437.0,2020-12-24,11.88,6097434.0,-,CLOSED,4.39,27.0,84.0,5.0
-,ASX-MP1,2020-11-06,AUD,14.81,11508185.0,2021-07-30,28.09,89.67,85.0,2021-07-09,16.32,9183607.0,2021-08-16,OPEN,10.2,12.0,79.0,11.0
-,ASX-MP1,2020-11-06,AUD,14.81,11508185.0,2021-07-30,28.09,89.67,85.0,2021-07-09,16.32,9183607.0,2021-08-16,OPEN,10.2,12.0,79.0,11.0
-,ASX-SKO,2020-11-09,AUD,4.82,154240.0,2021-02-17,6.65,37.97,96.0,2021-02-17,5.11,41544.0,-,CLOSED,6.02,18.0,86.0,16.0
-,ASX-SZL,2020-11-09,AUD,7.42,5195714.0,2020-11-26,10.07,35.71,529.0,2020-11-26,6.13,2851799.0,-,CLOSED,-17.39,-313.0,82.0,-49.0
-,ASX-SZL,2020-11-09,AUD,7.42,5195714.0,2020-11-26,10.07,35.71,529.0,2020-11-26,6.13,2851799.0,-,CLOSED,-17.39,-313.0,82.0,-49.0
-,ASX-SZL,2020-11-09,AUD,7.42,5195714.0,2020-11-26,10.07,35.71,529.0,2020-11-26,6.13,2851799.0,-,CLOSED,-17.39,-313.0,82.0,-49.0
-,ASX-MMM,2020-11-09,AUD,2.59,1090512.0,2021-02-05,4.03,55.6,159.0,2021-02-05,3.08,1717639.0,-,CLOSED,18.92,63.0,86.0,34.0
-,ASX-MMM,2020-11-09,AUD,2.59,1090512.0,2021-02-01,3.87,49.42,148.0,2021-02-01,2.63,1149307.0,-,CLOSED,1.54,5.0,86.0,3.0
-,ASX-MMM,2020-11-09,AUD,2.59,1090512.0,2021-02-16,6.28,142.47,363.0,2021-02-16,3.06,1068702.0,-,CLOSED,18.15,54.0,86.0,13.0
-,ASX-MMM,2020-11-09,AUD,2.59,1090512.0,2021-02-16,6.28,142.47,363.0,2021-02-16,3.06,1068702.0,-,CLOSED,18.15,54.0,86.0,13.0
-,ASX-SKO,2020-11-09,AUD,4.82,154240.0,2021-02-17,6.65,37.97,96.0,2021-02-17,5.11,41544.0,-,CLOSED,6.02,18.0,86.0,16.0
-,ASX-SZL,2020-11-09,AUD,7.42,5195714.0,2020-11-26,10.07,35.71,529.0,2020-11-26,6.13,2851799.0,-,CLOSED,-17.39,-313.0,82.0,-49.0
-,ASX-SZL,2020-11-09,AUD,7.42,5195714.0,2020-11-26,10.07,35.71,529.0,2020-11-26,6.13,2851799.0,-,CLOSED,-17.39,-313.0,82.0,-49.0
-,ASX-SZL,2020-11-09,AUD,7.42,5195714.0,2020-11-26,10.07,35.71,529.0,2020-11-26,6.13,2851799.0,-,CLOSED,-17.39,-313.0,82.0,-49.0
-,ASX-MMM,2020-11-09,AUD,2.59,1090512.0,2021-02-01,3.87,49.42,148.0,2021-02-01,2.63,1149307.0,-,CLOSED,1.54,5.0,86.0,3.0
-,ASX-MMM,2020-11-09,AUD,2.59,1090512.0,2021-02-05,4.03,55.6,159.0,2021-02-05,3.08,1717639.0,-,CLOSED,18.92,63.0,86.0,34.0
-,ASX-5GN,2020-11-10,AUD,1.67,2102999.0,2021-03-08,2.46,47.31,101.0,2021-03-08,1.27,492001.0,-,CLOSED,-23.95,-60.0,86.0,-51.0
-,ASX-5GN,2020-11-10,AUD,1.67,2102999.0,2021-03-08,2.46,47.31,101.0,2021-03-08,1.27,492001.0,-,CLOSED,-23.95,-60.0,86.0,-51.0
-,ASX-5GN,2020-11-10,AUD,1.67,2102999.0,2021-10-08,4.55,172.46,131.0,2021-07-09,0.93,204131.0,-,OPEN,-44.31,-54.0,63.0,-26.0
-,ASX-5GN,2020-11-10,AUD,1.67,2102999.0,2021-10-08,4.55,172.46,131.0,2021-07-09,0.93,204131.0,-,OPEN,-44.31,-54.0,63.0,-26.0
-,ASX-MMM,2020-11-13,AUD,2.1,1227902.0,2021-04-19,5.64,168.57,271.0,2021-04-19,3.02,630262.0,-,CLOSED,43.81,82.0,86.0,26.0
-,ASX-MMM,2020-11-13,AUD,2.1,1227902.0,2021-03-25,3.17,50.95,97.0,2021-02-22,3.17,2018674.0,-,CLOSED,50.95,148.0,66.0,100.0
-,ASX-MMM,2020-11-13,AUD,2.1,1227902.0,2021-04-07,3.19,51.9,90.0,2021-02-22,3.19,1812328.0,-,CLOSED,51.9,150.0,60.0,100.0
-,ASX-MMM,2020-11-13,AUD,2.1,1227902.0,2021-04-07,3.19,51.9,90.0,2021-02-22,3.19,1812328.0,-,CLOSED,51.9,150.0,60.0,100.0
-,ASX-MMM,2020-11-13,AUD,2.1,1227902.0,2021-03-25,3.17,50.95,97.0,2021-02-22,3.17,2018674.0,-,CLOSED,50.95,148.0,66.0,100.0
-,ASX-MMM,2020-11-13,AUD,2.1,1227902.0,2021-04-19,5.64,168.57,271.0,2021-04-19,3.02,630262.0,-,CLOSED,43.81,82.0,86.0,26.0
-,ASX-M7T,2020-11-13,AUD,1.13,3127129.0,2021-09-09,2.2,94.69,80.0,2021-07-09,1.025,253835.0,-,OPEN,-9.29,-11.0,68.0,-10.0
-,ASX-M7T,2020-11-13,AUD,1.13,3127129.0,2021-09-09,2.2,94.69,80.0,2021-07-09,1.025,253835.0,-,OPEN,-9.29,-11.0,68.0,-10.0
-,ASX-MYQ,2020-11-17,AUD,0.98,711452.0,2021-03-12,1.51,54.08,119.0,2021-02-11,1.51,1774412.0,-,CLOSED,54.08,184.0,64.0,100.0
-,ASX-MYQ,2020-11-17,AUD,0.98,711452.0,2021-03-12,1.51,54.08,119.0,2021-02-11,1.51,1774412.0,-,CLOSED,54.08,184.0,64.0,100.0
-,ASX-MYQ,2020-11-17,AUD,0.98,711452.0,2021-04-21,4.68,377.55,614.0,2021-03-10,1.915,1774412.0,-,OPEN,95.41,248.0,63.0,25.0
-,ASX-MYQ,2020-11-17,AUD,0.98,711452.0,2021-08-18,2.65,170.41,157.0,2021-03-10,1.915,1774412.0,-,OPEN,95.41,248.0,35.0,56.0
-,ASX-MYQ,2020-11-17,AUD,0.98,711452.0,2021-04-21,4.68,377.55,614.0,2021-03-10,1.915,1774412.0,-,OPEN,95.41,248.0,63.0,25.0
-,ASX-MYQ,2020-11-17,AUD,0.98,711452.0,2021-08-18,2.65,170.41,157.0,2021-03-10,1.915,1774412.0,-,OPEN,95.41,248.0,35.0,56.0
-,ASX-PBH,2020-11-19,AUD,11.46,8407182.0,2021-01-07,21.19,84.9,437.0,2021-01-07,11.81,21213524.0,-,CLOSED,3.05,18.0,86.0,4.0
-,ASX-PBH,2020-11-19,AUD,11.46,8407182.0,2021-01-07,21.19,84.9,437.0,2021-01-07,11.81,21213524.0,-,CLOSED,3.05,18.0,86.0,4.0
-,ASX-PPH,2020-11-19,AUD,7.05,4116714.0,2021-09-09,9.58,35.89,31.0,2021-07-09,1.555,8573418.0,-,OPEN,-77.94,-98.0,68.0,-217.0
-,ASX-PPH,2020-11-19,AUD,7.05,4116714.0,2021-09-12,9.45,34.04,29.0,2021-07-09,1.555,8573418.0,-,OPEN,-77.94,-98.0,67.0,-229.0
-,ASX-PPH,2020-11-19,AUD,7.05,4116714.0,2021-09-09,9.58,35.89,31.0,2021-07-09,1.555,8573418.0,-,OPEN,-77.94,-98.0,68.0,-217.0
-,ASX-PPH,2020-11-19,AUD,7.05,4116714.0,2021-09-12,9.45,34.04,29.0,2021-07-09,1.555,8573418.0,-,OPEN,-77.94,-98.0,67.0,-229.0
-,ASX-PPH,2020-11-25,AUD,1.735,1836864.0,2021-09-18,2.33,34.29,29.0,2021-07-09,1.555,8573418.0,-,OPEN,-10.37,-13.0,66.0,-30.0
-,ASX-PPH,2020-11-25,AUD,1.735,1836864.0,2021-09-15,2.36,36.02,31.0,2021-07-09,1.555,8573418.0,-,OPEN,-10.37,-13.0,66.0,-29.0
-,ASX-PPH,2020-11-25,AUD,1.735,1836864.0,2021-09-15,2.36,36.02,31.0,2021-07-09,1.555,8573418.0,-,OPEN,-10.37,-13.0,66.0,-29.0
-,ASX-PPH,2020-11-25,AUD,1.735,1836864.0,2021-09-18,2.33,34.29,29.0,2021-07-09,1.555,8573418.0,-,OPEN,-10.37,-13.0,66.0,-30.0
-,ASX-MP1,2020-11-26,AUD,12.9,13372011.0,2021-06-25,18.07,40.08,48.0,2021-06-21,18.07,15735473.0,-,CLOSED,40.08,57.0,84.0,100.0
-,ASX-HM1,2020-11-26,AUD,4.69,1071656.0,2021-04-27,6.29,34.12,57.0,2021-04-27,4.23,568246.0,-,CLOSED,-9.81,-19.0,86.0,-29.0
-,ASX-HM1,2020-11-26,AUD,4.69,1071656.0,2021-04-27,6.29,34.12,57.0,2021-04-27,4.23,568246.0,-,CLOSED,-9.81,-19.0,86.0,-29.0
-,ASX-MP1,2020-11-26,AUD,12.9,13372011.0,2021-06-25,18.07,40.08,48.0,2021-06-21,18.07,15735473.0,-,CLOSED,40.08,57.0,84.0,100.0
-,ASX-MP1,2020-11-26,AUD,12.9,13372011.0,2021-09-01,27.47,112.95,102.0,2021-07-09,16.32,9183607.0,2021-08-16,OPEN,26.51,34.0,70.0,23.0
-,ASX-MP1,2020-11-26,AUD,12.9,13372011.0,2021-09-01,27.47,112.95,102.0,2021-07-09,16.32,9183607.0,2021-08-16,OPEN,26.51,34.0,70.0,23.0
-,ASX-MP1,2020-11-30,AUD,12.78,16286870.0,2021-06-29,17.9,40.06,48.0,2021-06-21,17.9,15735473.0,-,CLOSED,40.06,58.0,83.0,100.0
-,ASX-MP1,2020-11-30,AUD,12.78,16286870.0,2021-06-29,17.9,40.06,48.0,2021-06-21,17.9,15735473.0,-,CLOSED,40.06,58.0,83.0,100.0
-,ASX-PPH,2020-11-30,AUD,1.705,2138009.0,2021-09-20,2.32,36.07,31.0,2021-07-09,1.555,8573418.0,-,OPEN,-8.8,-12.0,65.0,-24.0
-,ASX-PPH,2020-11-30,AUD,1.705,2138009.0,2021-09-23,2.29,34.31,29.0,2021-07-09,1.555,8573418.0,-,OPEN,-8.8,-12.0,64.0,-26.0
-,ASX-MP1,2020-11-30,AUD,12.78,16286870.0,2021-09-05,27.21,112.91,102.0,2021-07-09,16.32,9183607.0,2021-08-16,OPEN,27.7,37.0,68.0,25.0
-,ASX-MP1,2020-11-30,AUD,12.78,16286870.0,2021-09-05,27.21,112.91,102.0,2021-07-09,16.32,9183607.0,2021-08-16,OPEN,27.7,37.0,68.0,25.0
-,ASX-PPH,2020-11-30,AUD,1.705,2138009.0,2021-09-20,2.32,36.07,31.0,2021-07-09,1.555,8573418.0,-,OPEN,-8.8,-12.0,65.0,-24.0
-,ASX-PPH,2020-11-30,AUD,1.705,2138009.0,2021-09-23,2.29,34.31,29.0,2021-07-09,1.555,8573418.0,-,OPEN,-8.8,-12.0,64.0,-26.0
-,ASX-BTH,2020-12-01,AUD,1.25,1368620.0,2021-06-08,1.95,56.0,75.0,2021-06-08,1.035,658456.0,-,CLOSED,-17.2,-27.0,86.0,-31.0
-,ASX-AD8,2020-12-01,AUD,7.4,636999.0,2021-06-08,14.13,90.95,121.0,2021-06-08,7.81,345179.0,-,CLOSED,5.54,9.0,86.0,6.0
-,ASX-BTH,2020-12-01,AUD,1.25,1368620.0,2021-04-09,1.81,44.8,88.0,2021-04-09,1.02,1341837.0,-,CLOSED,-18.4,-42.0,86.0,-41.0
-,ASX-BTH,2020-12-01,AUD,1.25,1368620.0,2021-06-08,1.95,56.0,75.0,2021-06-08,1.035,658456.0,-,CLOSED,-17.2,-27.0,86.0,-31.0
-,ASX-BTH,2020-12-01,AUD,1.25,1368620.0,2021-04-09,1.81,44.8,88.0,2021-04-09,1.02,1341837.0,-,CLOSED,-18.4,-42.0,86.0,-41.0
-,ASX-AD8,2020-12-01,AUD,7.4,636999.0,2021-06-08,14.13,90.95,121.0,2021-06-08,7.81,345179.0,-,CLOSED,5.54,9.0,86.0,6.0
-,ASX-EMV,2020-12-02,AUD,3.42,1314265.0,2021-02-17,7.08,107.02,350.0,2021-02-17,2.26,547331.0,-,CLOSED,-33.92,-130.0,86.0,-32.0
-,ASX-EMV,2020-12-02,AUD,3.42,1314265.0,2021-05-17,10.59,209.65,318.0,2021-05-17,2.92,135856.0,-,CLOSED,-14.62,-26.0,86.0,-7.0
-,ASX-SPT,2020-12-02,AUD,1.315,1710179.0,2021-01-18,2.14,62.74,336.0,2021-01-18,1.51,5678048.0,-,CLOSED,14.83,93.0,85.0,24.0
-,ASX-MMM,2020-12-02,AUD,2.0,1732786.0,2021-05-08,5.37,168.5,270.0,2021-05-07,2.5,571055.0,-,CLOSED,25.0,47.0,85.0,15.0
-,ASX-MMM,2020-12-02,AUD,2.0,1732786.0,2021-04-26,3.04,52.0,90.0,2021-02-04,3.04,640224.0,-,CLOSED,52.0,238.0,38.0,100.0
-,ASX-SPT,2020-12-02,AUD,1.315,1710179.0,2021-03-12,3.35,154.75,390.0,2021-03-12,1.02,2785298.0,-,CLOSED,-22.43,-66.0,86.0,-14.0
-,ASX-SPT,2020-12-02,AUD,1.315,1710179.0,2021-01-16,1.88,42.97,241.0,2021-01-15,1.425,2012345.0,-,CLOSED,8.37,56.0,84.0,19.0
-,ASX-MMM,2020-12-02,AUD,2.0,1732786.0,2021-04-13,3.02,51.0,97.0,2021-02-04,3.02,3914644.0,-,CLOSED,51.0,234.0,42.0,100.0
-,ASX-EMV,2020-12-02,AUD,3.42,1314265.0,2021-02-08,5.12,49.71,184.0,2021-02-08,2.72,346922.0,-,CLOSED,-20.47,-89.0,85.0,-41.0
-,ASX-MMM,2020-12-02,AUD,2.0,1732786.0,2021-04-26,3.04,52.0,90.0,2021-02-04,3.04,640224.0,-,CLOSED,52.0,238.0,38.0,100.0
-,ASX-SPT,2020-12-02,AUD,1.315,1710179.0,2021-01-16,1.88,42.97,241.0,2021-01-15,1.425,2012345.0,-,CLOSED,8.37,56.0,84.0,19.0
-,ASX-SPT,2020-12-02,AUD,1.315,1710179.0,2021-01-18,2.14,62.74,336.0,2021-01-18,1.51,5678048.0,-,CLOSED,14.83,93.0,85.0,24.0
-,ASX-EMV,2020-12-02,AUD,3.42,1314265.0,2021-02-17,7.08,107.02,350.0,2021-02-17,2.26,547331.0,-,CLOSED,-33.92,-130.0,86.0,-32.0
-,ASX-EMV,2020-12-02,AUD,3.42,1314265.0,2021-05-17,10.59,209.65,318.0,2021-05-17,2.92,135856.0,-,CLOSED,-14.62,-26.0,86.0,-7.0
-,ASX-EMV,2020-12-02,AUD,3.42,1314265.0,2021-02-08,5.12,49.71,184.0,2021-02-08,2.72,346922.0,-,CLOSED,-20.47,-89.0,85.0,-41.0
-,ASX-MMM,2020-12-02,AUD,2.0,1732786.0,2021-04-13,3.02,51.0,97.0,2021-02-04,3.02,3914644.0,-,CLOSED,51.0,234.0,42.0,100.0
-,ASX-SPT,2020-12-02,AUD,1.315,1710179.0,2021-03-12,3.35,154.75,390.0,2021-03-12,1.02,2785298.0,-,CLOSED,-22.43,-66.0,86.0,-14.0
-,ASX-MMM,2020-12-02,AUD,2.0,1732786.0,2021-05-08,5.37,168.5,270.0,2021-05-07,2.5,571055.0,-,CLOSED,25.0,47.0,85.0,15.0
-,ASX-ELO,2020-12-03,AUD,6.4,2481715.0,2021-01-12,8.4,31.25,197.0,2021-01-12,6.53,941515.0,-,CLOSED,2.03,15.0,85.0,6.0
-,ASX-5GN,2020-12-03,AUD,1.385,2288959.0,2021-06-29,2.23,61.01,74.0,2021-06-22,0.94,278295.0,-,CLOSED,-32.13,-47.0,83.0,-53.0
-,ASX-5GN,2020-12-03,AUD,1.385,2288959.0,2021-06-04,2.48,79.06,109.0,2021-06-04,0.965,176229.0,-,CLOSED,-30.32,-48.0,86.0,-38.0
-,ASX-PBH,2020-12-03,AUD,12.48,15656971.0,2021-01-21,23.07,84.86,436.0,2021-01-21,15.53,24902697.0,-,CLOSED,24.44,147.0,86.0,29.0
-,ASX-5GN,2020-12-03,AUD,1.385,2288959.0,2021-06-04,2.48,79.06,109.0,2021-06-04,0.965,176229.0,-,CLOSED,-30.32,-48.0,86.0,-38.0
-,ASX-PBH,2020-12-03,AUD,12.48,15656971.0,2021-01-21,23.07,84.86,436.0,2021-01-21,15.53,24902697.0,-,CLOSED,24.44,147.0,86.0,29.0
-,ASX-ELO,2020-12-03,AUD,6.4,2481715.0,2021-01-12,8.4,31.25,197.0,2021-01-12,6.53,941515.0,-,CLOSED,2.03,15.0,85.0,6.0
-,ASX-5GN,2020-12-03,AUD,1.385,2288959.0,2021-06-29,2.23,61.01,74.0,2021-06-22,0.94,278295.0,-,CLOSED,-32.13,-47.0,83.0,-53.0
-,ASX-5GN,2020-12-03,AUD,1.385,2288959.0,2021-09-01,4.21,203.97,189.0,2021-07-09,0.93,204131.0,-,OPEN,-32.85,-44.0,69.0,-16.0
-,ASX-5GN,2020-12-03,AUD,1.385,2288959.0,2021-09-26,3.79,173.65,147.0,2021-07-09,0.93,204131.0,-,OPEN,-32.85,-44.0,63.0,-19.0
