NEW,P.SYMBOL,P.DATE,CURRENCY,P.PRICE,P.VOL$,EST.S.DATE,EST.S.PRICE,EST.PROFITPCT,EST.PROFITPCT252D,T.DATE,T.PRICE,T.VOL$,R.DATE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
-,0857.HK,2020-03-02,HKD,3.1,604022011.0,2020-11-26,4.95,59.68,56.0,2020-11-26,2.65,265845244.0,-,CLOSED,-14.52,-16.0,86.0,-24.0
-,2208.HK,2020-03-02,HKD,7.92,49471955.0,2021-02-06,10.56,33.33,25.0,2020-10-15,10.56,367278730.0,-,CLOSED,33.33,43.0,57.0,100.0
-,1415.HK,2020-03-02,HKD,1.77,5164691.0,2020-12-13,2.5,41.24,36.0,2020-05-13,2.5,361449994.0,-,CLOSED,41.24,168.0,22.0,100.0
-,0173.HK,2020-03-03,HKD,3.78,6184080.0,2021-03-02,5.62,48.68,34.0,2021-03-02,4.05,6108283.0,-,CLOSED,7.14,6.0,86.0,15.0
-,2208.HK,2020-03-04,HKD,7.74,21836498.0,2021-01-27,10.29,32.95,25.0,2020-10-15,10.29,326371988.0,-,CLOSED,32.95,43.0,59.0,100.0
-,2208.HK,2020-03-05,HKD,7.96,28837997.0,2021-01-28,10.58,32.91,25.0,2020-10-15,10.58,227317596.0,-,CLOSED,32.91,43.0,59.0,100.0
-,0175.HK,2020-03-13,HKD,12.86,1273541798.0,2021-01-04,17.34,34.84,30.0,2020-07-07,17.34,2781168162.0,-,CLOSED,34.84,88.0,34.0,100.0
-,0288.HK,2020-03-20,HKD,6.32,341780342.0,2020-10-12,9.51,50.47,62.0,2020-10-12,6.26,358272326.0,-,CLOSED,-0.95,-1.0,86.0,-2.0
-,0175.HK,2020-03-20,HKD,10.96,600813445.0,2020-11-01,20.95,91.15,102.0,2020-10-30,15.92,1258640963.0,-,CLOSED,45.26,59.0,85.0,50.0
-,2208.HK,2020-03-20,HKD,6.46,72333195.0,2020-09-30,9.79,51.55,67.0,2020-09-30,6.76,49495368.0,-,CLOSED,4.64,7.0,86.0,9.0
-,0175.HK,2020-03-20,HKD,10.96,600813445.0,2020-12-10,16.53,50.82,48.0,2020-07-07,16.53,1155921965.0,-,CLOSED,50.82,136.0,35.0,100.0
-,2208.HK,2020-03-20,HKD,6.46,72333195.0,2021-02-12,8.62,33.44,26.0,2020-10-13,8.62,58418622.0,-,CLOSED,33.44,47.0,54.0,100.0
-,0175.HK,2020-03-20,HKD,10.96,600813445.0,2021-01-11,14.78,34.85,30.0,2020-07-06,14.78,7689717536.0,-,CLOSED,34.85,94.0,31.0,100.0
-,2208.HK,2020-03-20,HKD,6.46,72333195.0,2021-02-24,8.64,33.75,25.0,2020-10-13,8.64,377174408.0,-,CLOSED,33.75,48.0,52.0,100.0
-,0288.HK,2020-03-20,HKD,6.32,341780342.0,2020-09-27,9.62,52.22,69.0,2020-09-25,6.31,138703801.0,-,CLOSED,-0.16,0.0,85.0,0.0
-,0175.HK,2020-03-24,HKD,11.16,813524940.0,2021-01-15,15.05,34.86,30.0,2020-07-06,15.05,4667983226.0,-,CLOSED,34.86,99.0,30.0,100.0
-,0173.HK,2020-03-24,HKD,3.15,11009250.0,2021-03-23,4.7,49.21,34.0,2021-03-23,3.93,11568977.0,-,CLOSED,24.76,20.0,86.0,50.0
-,0175.HK,2020-03-24,HKD,11.16,813524940.0,2020-12-14,16.83,50.81,48.0,2020-07-07,16.83,1559914924.0,-,CLOSED,50.81,142.0,34.0,100.0
-,0288.HK,2020-03-24,HKD,6.6,589936248.0,2020-10-16,9.93,50.45,62.0,2020-10-16,6.08,287436201.0,-,CLOSED,-7.88,-11.0,86.0,-16.0
-,0288.HK,2020-03-24,HKD,6.6,589936248.0,2020-10-01,10.05,52.27,69.0,2020-09-30,6.28,185469878.0,-,CLOSED,-4.85,-7.0,86.0,-9.0
-,0173.HK,2020-03-24,HKD,3.15,11009250.0,2021-03-03,6.85,117.46,86.0,2021-03-03,4.03,7554138.0,-,CLOSED,27.94,24.0,86.0,24.0
-,0173.HK,2020-03-25,HKD,3.25,11805537.0,2021-03-24,4.85,49.23,34.0,2021-03-24,3.89,14477180.0,-,CLOSED,19.69,16.0,86.0,40.0
-,0268.HK,2020-03-31,HKD,10.34,176557527.0,2021-02-17,15.83,53.09,41.0,2020-06-19,15.83,443219511.0,-,CLOSED,53.09,194.0,21.0,100.0
-,0670.HK,2020-04-09,HKD,2.88,49622400.0,2021-02-28,4.36,51.39,40.0,2021-02-26,3.54,52995620.0,-,CLOSED,22.92,21.0,86.0,45.0
-,2208.HK,2020-04-09,HKD,7.31,30017623.0,2020-12-15,15.15,107.25,108.0,2020-12-15,12.6,148257938.0,-,CLOSED,72.37,84.0,86.0,67.0
-,0268.HK,2020-05-15,HKD,13.68,512119432.0,2021-04-03,20.94,53.07,41.0,2020-07-30,20.94,373993594.0,-,CLOSED,53.07,206.0,20.0,100.0
-,0288.HK,2020-05-18,HKD,6.92,399662053.0,2020-11-25,10.54,52.31,69.0,2020-11-25,6.62,260209427.0,-,CLOSED,-4.34,-7.0,86.0,-8.0
-,0459.HK,2020-06-15,HKD,0.09,4230.0,2020-09-28,0.14,55.56,133.0,2020-08-20,0.14,7558760.0,-,CLOSED,55.56,246.0,54.0,100.0
-,0166.HK,2020-06-15,HKD,0.03,0.0,2020-11-28,0.04,33.33,51.0,2021-07-13,0.07,72450.0,-,ERROR,133.33,99.0,204.0,400.0
-,0459.HK,2020-06-16,HKD,0.11,32800.0,2020-09-29,0.17,54.55,131.0,2020-09-29,0.09,22680.0,-,CLOSED,-18.18,-51.0,86.0,-33.0
-,1251.HK,2020-06-16,HKD,0.32,1644800.0,2020-08-23,0.42,31.25,116.0,2020-08-21,0.25,251000.0,-,CLOSED,-21.88,-97.0,84.0,-70.0
-,0166.HK,2020-06-16,HKD,0.03,0.0,2020-11-29,0.04,33.33,51.0,2021-07-13,0.07,72450.0,-,ERROR,133.33,99.0,204.0,400.0
-,0166.HK,2020-06-17,HKD,0.03,0.0,2020-11-30,0.04,33.33,51.0,2021-07-13,0.07,72450.0,-,ERROR,133.33,100.0,203.0,400.0
-,2208.HK,2020-06-18,HKD,7.86,36109673.0,2021-05-07,16.48,109.67,86.0,2021-01-04,16.48,370977339.0,-,CLOSED,109.67,161.0,53.0,100.0
-,0166.HK,2020-06-18,HKD,0.03,0.0,2020-12-01,0.04,33.33,51.0,2021-07-13,0.07,72450.0,-,ERROR,133.33,100.0,202.0,400.0
-,2382.HK,2020-06-19,HKD,114.1,1357514563.0,2020-12-15,156.47,37.13,52.0,2020-11-09,156.47,1031717696.0,-,CLOSED,37.13,76.0,69.0,100.0
-,2382.HK,2020-06-19,HKD,114.1,1357514563.0,2021-03-05,166.47,45.9,45.0,2020-11-09,166.47,1139628891.0,-,CLOSED,45.9,94.0,47.0,100.0
-,0166.HK,2020-06-19,HKD,0.03,0.0,2020-12-02,0.04,33.33,51.0,2021-07-13,0.07,72450.0,-,ERROR,133.33,100.0,202.0,400.0
-,2328.HK,2020-06-22,HKD,7.35,219035586.0,2021-05-28,10.17,38.37,28.0,2021-05-28,7.57,140688881.0,-,CLOSED,2.99,3.0,86.0,8.0
-,1076.HK,2020-06-22,HKD,0.03,886800.0,2021-05-31,0.04,33.33,24.0,2020-06-23,0.04,47473800.0,-,CLOSED,33.33,8399.0,0.0,100.0
-,1623.HK,2020-06-22,HKD,0.24,3498000.0,2021-06-13,0.35,45.83,32.0,2021-02-08,0.35,843200.0,-,CLOSED,45.83,58.0,56.0,100.0
-,0206.HK,2020-06-22,HKD,0.24,404160.0,2021-02-18,0.44,83.33,87.0,2021-02-18,0.24,36960.0,-,CLOSED,0.0,0.0,86.0,0.0
-,0166.HK,2020-06-22,HKD,0.03,0.0,2020-12-05,0.04,33.33,51.0,2021-07-13,0.07,72450.0,-,ERROR,133.33,101.0,201.0,400.0
-,1076.HK,2020-06-23,HKD,0.03,171000.0,2021-06-01,0.04,33.33,24.0,2020-06-24,0.04,47473800.0,-,CLOSED,33.33,8399.0,0.0,100.0
-,1623.HK,2020-06-23,HKD,0.25,849000.0,2021-01-19,0.53,112.0,134.0,2021-01-19,0.32,492480.0,-,CLOSED,28.0,39.0,86.0,25.0
-,1623.HK,2020-06-23,HKD,0.25,849000.0,2021-01-29,0.49,96.0,110.0,2021-01-29,0.3,219900.0,-,CLOSED,20.0,27.0,86.0,21.0
-,1251.HK,2020-06-23,HKD,0.34,1729240.0,2020-09-01,0.46,35.29,127.0,2020-09-01,0.24,1636800.0,-,CLOSED,-29.41,-124.0,86.0,-83.0
-,0166.HK,2020-06-23,HKD,0.03,0.0,2020-12-06,0.04,33.33,51.0,2021-07-13,0.07,72450.0,-,ERROR,133.33,101.0,200.0,400.0
-,1076.HK,2020-06-24,HKD,0.03,155400.0,2021-06-02,0.04,33.33,24.0,2020-06-26,0.04,47473800.0,-,CLOSED,33.33,8399.0,0.0,100.0
-,0166.HK,2020-06-24,HKD,0.03,0.0,2020-12-07,0.04,33.33,51.0,2021-07-13,0.07,72450.0,-,ERROR,133.33,102.0,199.0,400.0
-,0166.HK,2020-06-26,HKD,0.05,0.0,2020-12-09,0.07,40.0,61.0,2021-07-13,0.07,72450.0,-,ERROR,40.0,31.0,199.0,100.0
-,0689.HK,2020-06-26,HKD,0.04,0.0,2020-11-07,0.07,75.0,141.0,2021-07-13,0.07,83090.0,-,ERROR,75.0,57.0,246.0,100.0
-,0689.HK,2020-06-26,HKD,0.04,0.0,2021-01-22,0.11,175.0,210.0,2021-07-13,0.07,83090.0,-,ERROR,75.0,57.0,157.0,43.0
-,0027.HK,2020-06-29,HKD,50.8,873625583.0,2021-02-04,79.82,57.13,65.0,2021-02-04,62.75,872143613.0,-,CLOSED,23.52,31.0,86.0,41.0
-,0689.HK,2020-06-29,HKD,0.04,0.0,2020-11-10,0.07,75.0,141.0,2021-07-13,0.07,83090.0,-,ERROR,75.0,58.0,244.0,100.0
-,0689.HK,2020-06-29,HKD,0.04,0.0,2021-01-25,0.11,175.0,210.0,2021-07-13,0.07,83090.0,-,ERROR,75.0,58.0,156.0,43.0
-,3898.HK,2020-06-30,HKD,19.7,26124466.0,2021-06-08,31.79,61.37,45.0,2020-07-10,31.79,369938378.0,-,CLOSED,61.37,1933.0,2.0,100.0
-,1623.HK,2020-06-30,HKD,0.23,448960.0,2021-06-21,0.34,47.83,34.0,2021-01-13,0.34,1570240.0,-,CLOSED,47.83,71.0,48.0,100.0
-,1623.HK,2020-06-30,HKD,0.23,448960.0,2021-01-26,0.49,113.04,136.0,2021-01-26,0.32,366400.0,-,CLOSED,39.13,54.0,86.0,35.0
-,3898.HK,2020-06-30,HKD,19.7,26124466.0,2021-06-24,30.57,55.18,39.0,2020-07-10,30.57,288005400.0,-,CLOSED,55.18,1738.0,2.0,100.0
-,1623.HK,2020-06-30,HKD,0.23,448960.0,2021-02-05,0.45,95.65,110.0,2021-02-05,0.31,385950.0,-,CLOSED,34.78,46.0,86.0,36.0
-,0689.HK,2020-06-30,HKD,0.04,0.0,2020-11-11,0.07,75.0,141.0,2021-07-13,0.07,83090.0,-,ERROR,75.0,58.0,243.0,100.0
-,0689.HK,2020-06-30,HKD,0.04,0.0,2021-01-26,0.11,175.0,210.0,2021-07-13,0.07,83090.0,-,ERROR,75.0,58.0,155.0,43.0
-,0173.HK,2020-07-02,HKD,3.5,9589335.0,2021-05-25,4.69,34.0,26.0,2021-05-25,3.82,2384837.0,-,CLOSED,9.14,8.0,86.0,27.0
-,8206.HK,2020-07-02,HKD,0.19,190.0,2021-04-10,0.42,121.05,108.0,2021-04-09,0.06,1740.0,-,CLOSED,-68.42,-71.0,86.0,-57.0
-,3898.HK,2020-07-02,HKD,20.45,59693550.0,2021-06-26,31.73,55.16,39.0,2020-07-10,31.73,395528759.0,-,CLOSED,55.16,2317.0,2.0,100.0
-,0459.HK,2020-07-02,HKD,0.09,7650.0,2020-10-15,0.14,55.56,133.0,2020-08-20,0.14,7558760.0,-,CLOSED,55.56,333.0,40.0,100.0
-,0868.HK,2020-07-02,HKD,9.65,141232199.0,2021-04-08,12.71,31.71,29.0,2020-08-11,12.71,249306587.0,-,CLOSED,31.71,235.0,12.0,100.0
-,2208.HK,2020-07-02,HKD,6.75,90080093.0,2021-05-27,9.0,33.33,26.0,2020-10-14,9.0,305579042.0,-,CLOSED,33.33,94.0,27.0,100.0
-,2208.HK,2020-07-02,HKD,6.75,90080093.0,2021-06-08,9.03,33.78,25.0,2020-10-14,9.03,27934891.0,-,CLOSED,33.78,96.0,26.0,100.0
-,0689.HK,2020-07-02,HKD,0.04,0.0,2020-11-13,0.07,75.0,141.0,2021-07-13,0.07,83090.0,-,ERROR,75.0,58.0,242.0,100.0
-,0689.HK,2020-07-02,HKD,0.04,0.0,2021-01-28,0.11,175.0,210.0,2021-07-13,0.07,83090.0,-,ERROR,75.0,58.0,154.0,43.0
-,0459.HK,2020-07-03,HKD,0.09,34740.0,2020-10-16,0.14,55.56,133.0,2020-08-20,0.14,7558760.0,-,CLOSED,55.56,341.0,39.0,100.0
-,2208.HK,2020-07-03,HKD,6.8,94646147.0,2021-05-28,9.07,33.38,26.0,2020-10-14,9.07,39297623.0,-,CLOSED,33.38,96.0,27.0,100.0
-,0689.HK,2020-07-03,HKD,0.04,0.0,2021-01-29,0.11,175.0,210.0,2021-07-13,0.07,83090.0,-,ERROR,75.0,58.0,154.0,43.0
-,0689.HK,2020-07-03,HKD,0.04,0.0,2020-11-14,0.07,75.0,141.0,2021-07-13,0.07,83090.0,-,ERROR,75.0,58.0,242.0,100.0
-,3898.HK,2020-07-06,HKD,26.55,388414181.0,2021-03-24,35.81,34.88,34.0,2020-07-13,35.81,302159825.0,-,CLOSED,34.88,1465.0,2.0,100.0
-,2208.HK,2020-07-06,HKD,7.31,112535045.0,2021-05-31,9.75,33.38,26.0,2020-10-15,9.75,55920600.0,-,CLOSED,33.38,97.0,26.0,100.0
-,2318.HK,2020-07-06,HKD,86.15,12018370396.0,2021-02-02,112.93,31.09,37.0,2021-02-02,91.25,3267697084.0,-,CLOSED,5.92,8.0,86.0,19.0
-,3898.HK,2020-07-06,HKD,26.55,388414181.0,2021-01-07,36.53,37.59,51.0,2021-01-04,36.53,633593336.0,-,CLOSED,37.59,60.0,85.0,100.0
-,0459.HK,2020-07-06,HKD,0.09,215955.0,2020-10-19,0.14,55.56,133.0,2020-08-20,0.14,7558760.0,-,CLOSED,55.56,368.0,36.0,100.0
-,1251.HK,2020-07-06,HKD,0.33,3438600.0,2020-09-12,0.44,33.33,124.0,2020-09-11,0.22,438240.0,-,CLOSED,-33.33,-147.0,84.0,-100.0
-,1623.HK,2020-07-06,HKD,0.24,526080.0,2021-02-11,0.47,95.83,110.0,2021-02-11,0.32,134400.0,-,CLOSED,33.33,44.0,86.0,35.0
-,1623.HK,2020-07-06,HKD,0.24,526080.0,2021-02-01,0.51,112.5,135.0,2021-02-01,0.3,98100.0,-,CLOSED,25.0,35.0,86.0,22.0
-,0689.HK,2020-07-06,HKD,0.04,0.0,2020-11-17,0.07,75.0,141.0,2021-07-13,0.07,83090.0,-,ERROR,75.0,59.0,240.0,100.0
-,0689.HK,2020-07-06,HKD,0.04,0.0,2021-02-01,0.11,175.0,210.0,2021-07-13,0.07,83090.0,-,ERROR,75.0,59.0,153.0,43.0
-,1114.HK,2020-07-06,HKD,8.87,293688804.0,2021-06-11,11.69,31.79,24.0,2021-03-30,7.3,191802302.0,-,OPEN,-17.7,-19.0,68.0,-56.0
-,0354.HK,2020-07-07,HKD,4.78,0.0,2021-06-04,6.36,33.05,25.0,2021-04-23,6.36,22710300.0,-,CLOSED,33.05,33.0,75.0,100.0
-,2238.HK,2020-07-07,HKD,6.55,478640497.0,2021-05-01,10.16,55.11,47.0,2021-04-30,6.63,288203806.0,-,CLOSED,1.22,1.0,86.0,2.0
-,2238.HK,2020-07-07,HKD,6.55,478640497.0,2021-05-03,8.66,32.21,27.0,2020-11-05,8.66,1334071906.0,-,CLOSED,32.21,78.0,35.0,100.0
-,0753.HK,2020-07-07,HKD,5.01,0.0,2021-06-29,6.66,32.93,23.0,2021-06-29,5.75,185335915.0,-,CLOSED,14.77,12.0,86.0,45.0
-,0670.HK,2020-07-07,HKD,2.95,109435772.0,2021-05-28,4.47,51.53,40.0,2021-05-28,3.65,133013300.0,-,CLOSED,23.73,21.0,86.0,46.0
-,1251.HK,2020-07-07,HKD,0.33,1094280.0,2020-09-13,0.44,33.33,124.0,2020-09-11,0.22,438240.0,-,CLOSED,-33.33,-147.0,84.0,-100.0
-,0689.HK,2020-07-07,HKD,0.04,0.0,2020-11-18,0.07,75.0,141.0,2021-07-13,0.07,83090.0,-,ERROR,75.0,59.0,239.0,100.0
-,0689.HK,2020-07-07,HKD,0.04,0.0,2021-02-02,0.11,175.0,210.0,2021-07-13,0.07,83090.0,-,ERROR,75.0,59.0,152.0,43.0
-,2318.HK,2020-07-08,HKD,89.25,4814907641.0,2021-01-22,120.42,34.92,44.0,2021-01-22,97.5,4007414288.0,-,CLOSED,9.24,14.0,86.0,26.0
-,2328.HK,2020-07-08,HKD,7.63,389236706.0,2021-06-13,10.56,38.4,28.0,2021-06-11,7.47,113713517.0,-,CLOSED,-2.1,-2.0,86.0,-5.0
-,0459.HK,2020-07-08,HKD,0.08,13520.0,2020-10-21,0.12,50.0,120.0,2020-08-20,0.12,7558760.0,-,CLOSED,50.0,341.0,35.0,100.0
-,0689.HK,2020-07-08,HKD,0.04,0.0,2021-02-03,0.11,175.0,210.0,2021-07-13,0.07,83090.0,-,ERROR,75.0,59.0,152.0,43.0
-,0689.HK,2020-07-08,HKD,0.04,0.0,2020-11-19,0.07,75.0,141.0,2021-07-13,0.07,83090.0,-,ERROR,75.0,59.0,238.0,100.0
-,2012.HK,2020-07-09,HKD,2.65,1198531.0,2021-04-19,18.41,594.72,528.0,2021-04-19,1.78,22606.0,-,CLOSED,-32.83,-34.0,86.0,-6.0
-,3898.HK,2020-07-09,HKD,29.25,543811817.0,2021-02-21,39.19,33.98,38.0,2021-01-06,39.19,454674911.0,-,CLOSED,33.98,55.0,69.0,100.0
-,0459.HK,2020-07-09,HKD,0.09,29880.0,2020-10-22,0.14,55.56,133.0,2020-08-20,0.14,7558760.0,-,CLOSED,55.56,389.0,34.0,100.0
-,1251.HK,2020-07-09,HKD,0.33,3302640.0,2020-09-17,0.44,33.33,120.0,2020-09-17,0.22,329120.0,-,CLOSED,-33.33,-140.0,86.0,-100.0
-,1623.HK,2020-07-09,HKD,0.24,537600.0,2020-12-09,0.39,62.5,103.0,2020-12-09,0.22,73260.0,-,CLOSED,-8.33,-16.0,86.0,-13.0
-,2208.HK,2020-07-09,HKD,7.46,75403382.0,2021-05-28,15.64,109.65,86.0,2020-12-28,15.64,162402403.0,-,CLOSED,109.65,187.0,46.0,100.0
-,3898.HK,2020-07-09,HKD,29.25,543811817.0,2020-12-15,38.82,32.72,52.0,2020-12-15,27.5,286614790.0,-,CLOSED,-5.98,-11.0,86.0,-18.0
-,0689.HK,2020-07-09,HKD,0.04,0.0,2020-11-20,0.07,75.0,141.0,2021-07-13,0.07,83090.0,-,ERROR,75.0,59.0,237.0,100.0
-,0689.HK,2020-07-09,HKD,0.04,0.0,2021-02-04,0.11,175.0,210.0,2021-07-13,0.07,83090.0,-,ERROR,75.0,59.0,151.0,43.0
-,0689.HK,2020-07-10,HKD,0.04,0.0,2020-11-21,0.07,75.0,141.0,2021-07-13,0.07,83090.0,-,ERROR,75.0,60.0,237.0,100.0
-,0689.HK,2020-07-10,HKD,0.04,0.0,2021-02-05,0.11,175.0,210.0,2021-07-13,0.07,83090.0,-,ERROR,75.0,60.0,151.0,43.0
-,2318.HK,2020-07-13,HKD,88.15,2319376179.0,2021-01-27,118.93,34.92,44.0,2021-01-27,96.0,2781963744.0,-,CLOSED,8.91,13.0,86.0,26.0
-,2600.HK,2020-07-13,HKD,2.08,137927955.0,2021-04-17,3.25,56.25,51.0,2021-02-17,3.25,205678002.0,-,CLOSED,56.25,75.0,68.0,100.0
-,0689.HK,2020-07-13,HKD,0.04,0.0,2020-11-24,0.07,75.0,141.0,2021-07-13,0.07,83090.0,-,ERROR,75.0,60.0,235.0,100.0
-,0689.HK,2020-07-13,HKD,0.04,0.0,2020-12-19,0.08,100.0,158.0,2021-07-13,0.07,83090.0,-,ERROR,75.0,60.0,198.0,75.0
-,0689.HK,2020-07-13,HKD,0.04,0.0,2021-03-03,0.12,200.0,216.0,2021-07-13,0.07,83090.0,-,ERROR,75.0,60.0,135.0,38.0
-,0689.HK,2020-07-13,HKD,0.04,0.0,2021-02-08,0.11,175.0,210.0,2021-07-13,0.07,83090.0,-,ERROR,75.0,60.0,150.0,43.0
-,2600.HK,2020-07-14,HKD,2.03,90194524.0,2021-04-18,3.17,56.16,51.0,2021-02-17,3.17,205678002.0,-,CLOSED,56.16,75.0,68.0,100.0
-,0003.HK,2020-07-14,HKD,11.48,358668917.0,2021-05-10,15.45,34.58,29.0,2021-05-10,13.52,368591190.0,-,CLOSED,17.77,17.0,86.0,51.0
-,2318.HK,2020-07-14,HKD,87.25,2181286209.0,2021-01-28,117.72,34.92,44.0,2021-01-28,93.4,4364139938.0,-,CLOSED,7.05,10.0,86.0,20.0
-,0689.HK,2020-07-14,HKD,0.04,0.0,2020-12-20,0.08,100.0,158.0,2021-07-13,0.07,83090.0,-,ERROR,75.0,60.0,197.0,75.0
-,0689.HK,2020-07-14,HKD,0.04,0.0,2021-03-04,0.12,200.0,216.0,2021-07-13,0.07,83090.0,-,ERROR,75.0,60.0,135.0,38.0
