NEW,P.SYMBOL,P.DATE,CURRENCY,P.PRICE,P.VOL$,EST.S.DATE,EST.S.PRICE,EST.PROFITPCT,EST.PROFITPCT252D,T.DATE,T.PRICE,T.VOL$,R.DATE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
-,ASX-ALC,2021-02-18,AUD,0.21,395192.0,2021-10-20,0.33,57.14,59.0,2021-03-24,0.33,545597.0,-,CLOSED,57.14,497.0,12.0,100.0
-,ASX-ALC,2021-02-19,AUD,0.26,2148458.0,2021-10-10,0.43,65.38,71.0,2021-05-27,0.43,249676.0,-,CLOSED,65.38,199.0,36.0,100.0
-,ASX-BTH,2021-02-25,AUD,0.97,4739372.0,2021-06-05,1.59,63.92,161.0,2021-06-04,1.015,1035981.0,-,CLOSED,4.64,14.0,85.0,7.0
-,ASX-BTH,2021-02-25,AUD,0.97,4739372.0,2021-05-08,1.58,62.89,220.0,2021-05-07,0.81,1160935.0,-,CLOSED,-16.49,-68.0,85.0,-26.0
-,ASX-BTH,2021-02-25,AUD,0.97,4739372.0,2021-03-26,1.35,39.18,340.0,2021-03-26,0.91,905214.0,-,CLOSED,-6.19,-62.0,86.0,-16.0
-,ASX-BTH,2021-02-25,AUD,0.97,4739372.0,2021-05-20,1.36,40.21,121.0,2021-05-20,0.915,1052350.0,-,CLOSED,-5.67,-20.0,86.0,-14.0
-,ASX-BTH,2021-02-25,AUD,0.97,4739372.0,2021-11-03,2.47,154.64,155.0,2021-07-09,1.085,1293227.0,2021-02-24,OPEN,11.86,26.0,46.0,8.0
-,ASX-BTH,2021-02-25,AUD,0.97,4739372.0,2021-07-30,2.08,114.43,186.0,2021-07-09,1.085,1293227.0,2021-02-24,OPEN,11.86,26.0,74.0,10.0
-,ASX-BTH,2021-02-25,AUD,0.97,4739372.0,2022-01-03,2.2,126.8,102.0,2021-07-09,1.085,1293227.0,2021-02-24,OPEN,11.86,26.0,37.0,9.0
-,ASX-BTH,2021-02-25,AUD,0.97,4739372.0,2021-08-22,1.77,82.47,117.0,2021-07-09,1.085,1293227.0,2021-02-24,OPEN,11.86,26.0,65.0,14.0
-,ASX-BTH,2021-02-25,AUD,0.97,4739372.0,2021-12-10,1.88,93.81,82.0,2021-07-09,1.085,1293227.0,2021-02-24,OPEN,11.86,26.0,40.0,13.0
-,ASX-BTH,2021-03-09,AUD,0.84,1391788.0,2021-05-20,1.37,63.1,221.0,2021-05-20,0.915,1052350.0,-,CLOSED,8.93,36.0,86.0,14.0
-,ASX-BTH,2021-03-09,AUD,0.84,1391788.0,2021-04-07,1.17,39.29,341.0,2021-04-07,1.02,1637201.0,-,CLOSED,21.43,216.0,86.0,55.0
-,ASX-BTH,2021-03-09,AUD,0.84,1391788.0,2021-06-17,1.37,63.1,159.0,2021-06-17,1.125,6893436.0,-,CLOSED,33.93,99.0,86.0,54.0
-,ASX-BTH,2021-03-09,AUD,0.84,1391788.0,2021-06-01,1.18,40.48,121.0,2021-06-01,1.05,994034.0,-,CLOSED,25.0,88.0,86.0,62.0
-,ASX-BTH,2021-03-09,AUD,0.84,1391788.0,2021-11-17,1.52,80.95,81.0,2021-07-09,1.085,1293227.0,2021-02-24,OPEN,29.17,70.0,42.0,36.0
-,ASX-BTH,2021-03-09,AUD,0.84,1391788.0,2021-11-15,2.14,154.76,155.0,2021-07-09,1.085,1293227.0,2021-02-24,OPEN,29.17,70.0,42.0,19.0
-,ASX-BTH,2021-03-09,AUD,0.84,1391788.0,2021-08-11,1.8,114.29,186.0,2021-07-09,1.085,1293227.0,2021-02-24,OPEN,29.17,70.0,68.0,26.0
-,ASX-BTH,2021-03-09,AUD,0.84,1391788.0,2021-09-03,1.54,83.33,118.0,2021-07-09,1.085,1293227.0,2021-02-24,OPEN,29.17,70.0,59.0,35.0
-,ASX-BTH,2021-03-09,AUD,0.84,1391788.0,2022-01-15,1.9,126.19,102.0,2021-07-09,1.085,1293227.0,2021-02-24,OPEN,29.17,70.0,34.0,23.0
-,ASX-BTH,2021-03-11,AUD,0.88,1046221.0,2021-06-19,1.44,63.64,160.0,2021-06-18,1.15,2812901.0,-,CLOSED,30.68,91.0,85.0,48.0
-,ASX-BTH,2021-03-11,AUD,0.88,1046221.0,2021-04-09,1.22,38.64,336.0,2021-04-09,1.02,1341837.0,-,CLOSED,15.91,160.0,86.0,41.0
-,ASX-BTH,2021-03-11,AUD,0.88,1046221.0,2021-06-03,1.23,39.77,119.0,2021-06-03,1.045,1700209.0,-,CLOSED,18.75,66.0,86.0,47.0
-,ASX-BTH,2021-03-11,AUD,0.88,1046221.0,2021-05-22,1.43,62.5,219.0,2021-05-21,0.955,2043753.0,-,CLOSED,8.52,35.0,85.0,14.0
-,ASX-BTH,2021-03-11,AUD,0.88,1046221.0,2021-11-19,1.59,80.68,80.0,2021-07-09,1.085,1293227.0,2021-02-24,OPEN,23.3,57.0,41.0,29.0
-,ASX-BTH,2021-03-11,AUD,0.88,1046221.0,2021-11-17,2.24,154.55,155.0,2021-07-09,1.085,1293227.0,2021-02-24,OPEN,23.3,57.0,41.0,15.0
-,ASX-BTH,2021-03-11,AUD,0.88,1046221.0,2021-08-13,1.89,114.77,187.0,2021-07-09,1.085,1293227.0,2021-02-24,OPEN,23.3,57.0,66.0,20.0
-,ASX-BTH,2021-03-11,AUD,0.88,1046221.0,2022-01-17,1.99,126.14,102.0,2021-07-09,1.085,1293227.0,2021-02-24,OPEN,23.3,57.0,33.0,18.0
-,ASX-BTH,2021-03-11,AUD,0.88,1046221.0,2021-09-05,1.61,82.95,117.0,2021-07-09,1.085,1293227.0,2021-02-24,OPEN,23.3,57.0,58.0,28.0
-,ASX-ALC,2021-03-15,AUD,0.26,231229.0,2021-11-12,0.41,57.69,60.0,2021-04-16,0.41,249676.0,-,CLOSED,57.69,538.0,11.0,100.0
-,ASX-ALC,2021-03-16,AUD,0.29,3043862.0,2021-11-13,0.45,55.17,57.0,2021-05-27,0.45,362570.0,-,CLOSED,55.17,224.0,26.0,100.0
-,ASX-BTH,2021-03-16,AUD,0.94,1452842.0,2021-07-23,1.37,45.74,89.0,2021-07-09,1.085,1293227.0,2021-02-24,OPEN,15.43,39.0,77.0,34.0
-,ASX-BTH,2021-03-16,AUD,0.94,1452842.0,2021-09-21,1.46,55.32,74.0,2021-07-09,1.085,1293227.0,2021-02-24,OPEN,15.43,39.0,52.0,28.0
-,ASX-SPT,2021-03-24,AUD,0.84,2530791.0,2021-07-03,1.71,103.57,258.0,2021-06-22,0.585,737520.0,-,CLOSED,-30.36,-99.0,76.0,-29.0
-,ASX-SPT,2021-03-24,AUD,0.84,2530791.0,2021-07-01,1.87,122.62,312.0,2021-06-22,0.585,737520.0,-,CLOSED,-30.36,-99.0,78.0,-25.0
-,ASX-SPT,2021-03-24,AUD,0.84,2530791.0,2021-07-03,1.71,103.57,258.0,2021-06-22,0.585,737520.0,-,CLOSED,-30.36,-99.0,76.0,-29.0
-,ASX-SPT,2021-03-24,AUD,0.84,2530791.0,2021-07-01,1.87,122.62,312.0,2021-06-22,0.585,737520.0,-,CLOSED,-30.36,-99.0,78.0,-25.0
-,ASX-BTH,2021-03-24,AUD,0.92,2005542.0,2021-08-11,1.21,31.52,57.0,2021-07-09,1.085,1293227.0,2021-02-24,OPEN,17.93,49.0,66.0,57.0
-,ASX-SPT,2021-03-24,AUD,0.84,2530791.0,2021-09-12,3.46,311.9,457.0,2021-07-09,0.575,1114206.0,-,OPEN,-31.55,-86.0,53.0,-10.0
-,ASX-BTH,2021-03-24,AUD,0.92,2005542.0,2021-11-26,1.41,53.26,54.0,2021-07-09,1.085,1293227.0,2021-02-24,OPEN,17.93,49.0,37.0,34.0
-,ASX-SPT,2021-03-24,AUD,0.84,2530791.0,2021-09-12,3.46,311.9,457.0,2021-07-09,0.575,1114206.0,-,OPEN,-31.55,-86.0,53.0,-10.0
-,ASX-SPT,2021-03-30,AUD,0.74,2111054.0,2021-06-24,1.95,163.51,479.0,2021-06-22,0.585,737520.0,-,CLOSED,-20.95,-73.0,84.0,-13.0
-,ASX-SPT,2021-03-30,AUD,0.74,2111054.0,2021-06-26,1.77,139.19,399.0,2021-06-22,0.585,737520.0,-,CLOSED,-20.95,-73.0,82.0,-15.0
-,ASX-SPT,2021-03-30,AUD,0.74,2111054.0,2021-07-07,1.65,122.97,313.0,2021-06-22,0.585,737520.0,-,CLOSED,-20.95,-73.0,73.0,-17.0
-,ASX-SPT,2021-03-30,AUD,0.74,2111054.0,2021-07-07,1.65,122.97,313.0,2021-06-22,0.585,737520.0,-,CLOSED,-20.95,-73.0,73.0,-17.0
-,ASX-SPT,2021-03-30,AUD,0.74,2111054.0,2021-09-05,3.6,386.49,613.0,2021-07-09,0.575,1114206.0,-,OPEN,-22.3,-65.0,55.0,-6.0
-,ASX-SPT,2021-03-30,AUD,0.74,2111054.0,2021-09-18,3.05,312.16,457.0,2021-07-09,0.575,1114206.0,-,OPEN,-22.3,-65.0,51.0,-7.0
-,ASX-SPT,2021-03-30,AUD,0.74,2111054.0,2021-09-18,3.05,312.16,457.0,2021-07-09,0.575,1114206.0,-,OPEN,-22.3,-65.0,51.0,-7.0
-,ASX-SPT,2021-04-01,AUD,0.76,996941.0,2021-06-26,2.0,163.16,478.0,2021-06-22,0.585,737520.0,-,CLOSED,-23.03,-83.0,81.0,-14.0
-,ASX-SPT,2021-04-01,AUD,0.76,996941.0,2021-06-28,1.82,139.47,399.0,2021-06-22,0.585,737520.0,-,CLOSED,-23.03,-83.0,80.0,-17.0
-,ASX-SPT,2021-04-01,AUD,0.76,996941.0,2021-09-07,3.7,386.84,613.0,2021-07-09,0.575,1114206.0,-,OPEN,-24.34,-72.0,53.0,-6.0
-,ASX-SPT,2021-04-01,AUD,0.76,996941.0,2021-07-11,1.54,102.63,256.0,2021-07-09,0.575,1114206.0,-,OPEN,-24.34,-72.0,84.0,-24.0
-,ASX-SPT,2021-04-01,AUD,0.76,996941.0,2021-07-11,1.54,102.63,256.0,2021-07-09,0.575,1114206.0,-,OPEN,-24.34,-72.0,84.0,-24.0
-,ASX-SPT,2021-04-01,AUD,0.76,996941.0,2021-09-20,3.13,311.84,457.0,2021-07-09,0.575,1114206.0,-,OPEN,-24.34,-72.0,49.0,-8.0
-,ASX-BTH,2021-04-01,AUD,0.94,1530803.0,2021-10-07,1.46,55.32,74.0,2021-07-09,1.085,1293227.0,2021-02-24,OPEN,15.43,46.0,45.0,28.0
-,ASX-BTH,2021-04-01,AUD,0.94,1530803.0,2021-08-08,1.37,45.74,89.0,2021-07-09,1.085,1293227.0,2021-02-24,OPEN,15.43,46.0,66.0,34.0
-,ASX-SPT,2021-04-01,AUD,0.76,996941.0,2021-09-20,3.13,311.84,457.0,2021-07-09,0.575,1114206.0,-,OPEN,-24.34,-72.0,49.0,-8.0
-,ASX-SPT,2021-04-06,AUD,0.88,3740686.0,2021-07-01,2.32,163.64,480.0,2021-06-22,0.585,737520.0,-,CLOSED,-33.52,-128.0,77.0,-20.0
-,ASX-SPT,2021-04-06,AUD,0.88,3740686.0,2021-07-03,2.11,139.77,400.0,2021-06-22,0.585,737520.0,-,CLOSED,-33.52,-128.0,75.0,-24.0
-,ASX-SPT,2021-04-06,AUD,0.88,3740686.0,2021-09-12,4.28,386.36,612.0,2021-07-09,0.575,1114206.0,-,OPEN,-34.66,-108.0,51.0,-9.0
-,ASX-SPT,2021-04-06,AUD,0.88,3740686.0,2021-07-14,1.96,122.73,312.0,2021-07-09,0.575,1114206.0,-,OPEN,-34.66,-108.0,82.0,-28.0
-,ASX-SPT,2021-04-06,AUD,0.88,3740686.0,2021-07-16,1.79,103.41,258.0,2021-07-09,0.575,1114206.0,-,OPEN,-34.66,-108.0,80.0,-34.0
-,ASX-SPT,2021-04-06,AUD,0.88,3740686.0,2021-07-14,1.96,122.73,312.0,2021-07-09,0.575,1114206.0,-,OPEN,-34.66,-108.0,82.0,-28.0
-,ASX-SPT,2021-04-06,AUD,0.88,3740686.0,2021-07-16,1.79,103.41,258.0,2021-07-09,0.575,1114206.0,-,OPEN,-34.66,-108.0,80.0,-34.0
-,ASX-SPT,2021-04-06,AUD,0.88,3740686.0,2021-09-25,3.62,311.36,456.0,2021-07-09,0.575,1114206.0,-,OPEN,-34.66,-108.0,47.0,-11.0
-,ASX-SPT,2021-04-06,AUD,0.88,3740686.0,2021-09-25,3.62,311.36,456.0,2021-07-09,0.575,1114206.0,-,OPEN,-34.66,-108.0,47.0,-11.0
-,ASX-SPT,2021-04-08,AUD,0.8,1675213.0,2021-05-23,1.14,42.5,238.0,2021-05-21,0.665,1293990.0,-,CLOSED,-16.88,-115.0,82.0,-40.0
-,ASX-SPT,2021-04-08,AUD,0.8,1675213.0,2021-05-25,1.3,62.5,335.0,2021-05-25,0.66,423900.0,-,CLOSED,-17.5,-110.0,85.0,-28.0
-,ASX-SPT,2021-04-08,AUD,0.8,1675213.0,2021-07-17,2.03,153.75,387.0,2021-07-09,0.575,1114206.0,-,OPEN,-28.13,-90.0,79.0,-18.0
-,ASX-1ST,2021-04-09,AUD,0.03,276714.0,2021-11-18,0.04,33.33,38.0,2021-07-09,0.021,1054.0,-,OPEN,-30.0,-97.0,35.0,-90.0
-,ASX-ALC,2021-04-09,AUD,0.36,268166.0,2021-12-06,0.57,58.33,61.0,2021-07-09,0.36,545597.0,2021-08-24,OPEN,0.0,0.0,32.0,0.0
-,ASX-1ST,2021-04-09,AUD,0.03,276714.0,2021-11-05,0.04,33.33,40.0,2021-07-09,0.021,1054.0,-,OPEN,-30.0,-97.0,37.0,-90.0
-,ASX-BTH,2021-05-12,AUD,0.85,1549769.0,2022-03-20,1.93,127.06,103.0,2021-07-09,1.085,1293227.0,2021-02-24,OPEN,27.65,139.0,16.0,22.0
-,ASX-BTH,2021-05-12,AUD,0.85,1549769.0,2021-08-04,1.19,40.0,120.0,2021-07-09,1.085,1293227.0,2021-02-24,OPEN,27.65,139.0,60.0,69.0
-,ASX-BTH,2021-05-12,AUD,0.85,1549769.0,2021-11-06,1.55,82.35,117.0,2021-07-09,1.085,1293227.0,2021-02-24,OPEN,27.65,139.0,28.0,34.0
-,ASX-SPT,2021-05-17,AUD,0.63,2718739.0,2021-08-26,1.28,103.17,257.0,2021-07-09,0.575,1114206.0,-,OPEN,-8.73,-49.0,45.0,-8.0
-,ASX-SPT,2021-05-17,AUD,0.63,2718739.0,2021-08-24,1.41,123.81,315.0,2021-07-09,0.575,1114206.0,-,OPEN,-8.73,-49.0,45.0,-7.0
-,ASX-SPT,2021-05-17,AUD,0.63,2718739.0,2021-08-26,1.28,103.17,257.0,2021-07-09,0.575,1114206.0,-,OPEN,-8.73,-49.0,45.0,-8.0
-,ASX-SPT,2021-05-17,AUD,0.63,2718739.0,2021-08-24,1.41,123.81,315.0,2021-07-09,0.575,1114206.0,-,OPEN,-8.73,-49.0,45.0,-7.0
-,ASX-SPT,2021-05-17,AUD,0.63,2718739.0,2021-08-13,1.51,139.68,400.0,2021-07-09,0.575,1114206.0,-,OPEN,-8.73,-49.0,51.0,-6.0
-,ASX-SPT,2021-05-17,AUD,0.63,2718739.0,2021-08-11,1.66,163.49,479.0,2021-07-09,0.575,1114206.0,-,OPEN,-8.73,-49.0,52.0,-5.0
-,ASX-1ST,2021-05-17,AUD,0.02,13891.0,2021-11-03,0.03,50.0,74.0,2021-07-09,0.021,1054.0,-,OPEN,5.0,28.0,26.0,10.0
-,ASX-SPT,2021-05-18,AUD,0.63,2034264.0,2021-08-25,1.41,123.81,315.0,2021-07-09,0.575,1114206.0,-,OPEN,-8.73,-50.0,44.0,-7.0
-,ASX-SPT,2021-05-18,AUD,0.63,2034264.0,2021-08-25,1.41,123.81,315.0,2021-07-09,0.575,1114206.0,-,OPEN,-8.73,-50.0,44.0,-7.0
-,ASX-SPT,2021-05-18,AUD,0.63,2034264.0,2021-08-27,1.28,103.17,257.0,2021-07-09,0.575,1114206.0,-,OPEN,-8.73,-50.0,44.0,-8.0
-,ASX-SPT,2021-05-18,AUD,0.63,2034264.0,2021-08-27,1.28,103.17,257.0,2021-07-09,0.575,1114206.0,-,OPEN,-8.73,-50.0,44.0,-8.0
-,ASX-SPT,2021-05-20,AUD,0.68,1766368.0,2021-08-29,1.38,102.94,257.0,2021-07-09,0.575,1114206.0,-,OPEN,-15.44,-90.0,43.0,-15.0
-,ASX-SPT,2021-05-20,AUD,0.68,1766368.0,2021-08-27,1.52,123.53,314.0,2021-07-09,0.575,1114206.0,-,OPEN,-15.44,-90.0,43.0,-13.0
-,ASX-SPT,2021-05-20,AUD,0.68,1766368.0,2021-08-29,1.38,102.94,257.0,2021-07-09,0.575,1114206.0,-,OPEN,-15.44,-90.0,43.0,-15.0
-,ASX-SPT,2021-05-20,AUD,0.68,1766368.0,2021-08-27,1.52,123.53,314.0,2021-07-09,0.575,1114206.0,-,OPEN,-15.44,-90.0,43.0,-13.0
-,ASX-ALC,2021-05-26,AUD,0.41,948241.0,2022-01-23,0.65,58.54,61.0,2021-07-09,0.36,545597.0,2021-08-24,OPEN,-12.2,-81.0,16.0,-21.0
-,ASX-ALC,2021-05-27,AUD,0.45,2922627.0,2022-01-16,0.75,66.67,72.0,2021-07-09,0.36,545597.0,2021-08-24,OPEN,-20.0,-136.0,16.0,-30.0
-,ASX-SPT,2021-06-23,AUD,0.59,0.0,2021-10-02,1.2,103.39,258.0,2021-07-09,0.575,1114206.0,-,OPEN,-2.54,-49.0,13.0,-2.0
-,ASX-SPT,2021-06-23,AUD,0.59,0.0,2021-09-30,1.32,123.73,315.0,2021-07-09,0.575,1114206.0,-,OPEN,-2.54,-49.0,13.0,-2.0
-,ASX-SPT,2021-07-01,AUD,0.62,0.0,2021-10-10,1.26,103.23,258.0,2021-07-09,0.575,1114206.0,-,OPEN,-7.26,-305.0,6.0,-7.0
-,ASX-SPT,2021-07-01,AUD,0.62,0.0,2021-10-08,1.38,122.58,312.0,2021-07-09,0.575,1114206.0,-,OPEN,-7.26,-305.0,6.0,-6.0
-,ASX-SPT,2021-07-02,AUD,0.59,0.0,2021-10-11,1.2,103.39,258.0,2021-07-09,0.575,1114206.0,-,OPEN,-2.54,-107.0,6.0,-2.0
-,ASX-SPT,2021-07-02,AUD,0.59,0.0,2021-10-09,1.32,123.73,315.0,2021-07-09,0.575,1114206.0,-,OPEN,-2.54,-107.0,6.0,-2.0
-,ASX-SPT,2021-07-08,AUD,0.6,0.0,2021-10-17,1.22,103.33,258.0,2021-07-09,0.575,1114206.0,-,OPEN,-4.17,-1051.0,1.0,-4.0
-,ASX-SPT,2021-07-08,AUD,0.6,0.0,2021-10-15,1.34,123.33,314.0,2021-07-09,0.575,1114206.0,-,OPEN,-4.17,-1051.0,1.0,-3.0
