NEW,P.SYMBOL,P.DATE,CURRENCY,P.PRICE,P.VOL$,EST.S.DATE,EST.S.PRICE,EST.PROFITPCT,EST.PROFITPCT252D,T.DATE,T.PRICE,T.VOL$,R.DATE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
+,CCI,2020-08-13,USD,164.36,208622113.0,2021-08-13,202.87,23.43,16.0,2021-07-12,202.87,5889.0,2021-04-27,CLOSED,23.43,21.0,79.0,100.0
+,ZS,2020-08-20,USD,136.42,427485712.0,2021-08-20,233.97,71.51,49.0,2021-07-12,233.97,11398.0,2021-02-25,CLOSED,71.51,64.0,77.0,100.0
+,ZS,2020-09-11,USD,128.5,308528500.0,2021-09-11,233.24,81.51,56.0,2021-07-12,233.24,11398.0,2021-02-25,CLOSED,81.51,78.0,72.0,100.0
+,ZS,2020-09-17,USD,127.21,345820385.0,2021-09-17,235.83,85.39,59.0,2021-07-12,235.83,11398.0,2021-02-25,CLOSED,85.39,84.0,70.0,100.0
+,ZS,2020-09-22,USD,137.99,321254519.0,2021-09-22,233.2,69.0,48.0,2021-07-12,233.2,11398.0,2021-02-25,CLOSED,69.0,69.0,69.0,100.0
+,ZS,2020-11-09,USD,128.77,506877351.0,2021-11-09,233.0,80.94,56.0,2021-07-12,233.0,11398.0,2021-02-25,CLOSED,80.94,97.0,58.0,100.0
+,ZS,2020-11-09,USD,128.77,506877351.0,2021-11-09,233.6,81.41,56.0,2021-07-12,233.6,11398.0,2021-02-25,CLOSED,81.41,97.0,58.0,100.0
+,ZS,2020-11-13,USD,131.92,305328840.0,2021-11-13,233.58,77.06,53.0,2021-07-12,233.58,11398.0,2021-02-25,CLOSED,77.06,93.0,57.0,100.0
+,ZS,2020-11-23,USD,143.04,216133440.0,2021-11-23,232.97,62.87,43.0,2021-07-12,232.97,11398.0,2021-02-25,CLOSED,62.87,80.0,55.0,100.0
+,CCI,2020-11-25,USD,164.96,311290316.0,2021-11-25,202.59,22.81,16.0,2021-07-12,202.59,5889.0,2021-04-27,CLOSED,22.81,29.0,54.0,100.0
+,IPOB,2020-12-18,USD,29.5,155813542.0,2021-12-18,69.5357,135.71,94.0,2020-12-18,29.5,155813542.0,-,OPEN,0.0,0.0,0.0,0.0
+,IPOB,2020-12-18,USD,29.5,155813542.0,2021-12-18,70.092,137.6,95.0,2020-12-18,29.5,155813542.0,-,OPEN,0.0,0.0,0.0,0.0
+,CCI,2021-02-02,USD,165.61,262346124.0,2022-02-02,203.3012,22.76,16.0,2021-07-12,203.3012,5889.0,2021-04-27,CLOSED,22.76,42.0,38.0,100.0
+,GOOG,2021-02-12,USD,2104.11,1800486927.0,2022-02-12,2614.9964,24.28,17.0,2021-07-12,2614.9964,402137.0,-,CLOSED,24.28,47.0,35.0,100.0
+,GOOG,2021-02-12,USD,2104.11,1800486927.0,2022-02-12,2614.9964,24.28,17.0,2021-07-12,2614.9964,402137.0,-,CLOSED,24.28,47.0,35.0,100.0
+,GOOG,2021-02-12,USD,2104.11,1800486927.0,2022-02-12,2614.9964,24.28,17.0,2021-07-12,2614.9964,402137.0,-,CLOSED,24.28,47.0,35.0,100.0
+,NKE,2021-04-30,USD,132.62,746930460.0,2022-04-30,162.2192,22.32,15.0,2021-07-12,162.2192,395003.0,2021-03-22,CLOSED,22.32,89.0,17.0,100.0
-,FB,2020-06-09,USD,238.67,6554570343.0,2021-06-09,322.94,35.31,24.0,2021-04-29,322.94,4533638975.0,-,CLOSED,35.31,32.0,76.0,100.0
-,DHR,2020-06-09,USD,169.45,401330379.0,2021-06-09,196.98,16.25,11.0,2020-07-23,196.98,458171550.0,-,CLOSED,16.25,108.0,10.0,100.0
-,DHR,2020-06-09,USD,169.45,401330379.0,2021-06-09,203.56,20.13,14.0,2020-08-03,203.56,458171550.0,-,CLOSED,20.13,108.0,13.0,100.0
-,DHR,2020-06-09,USD,169.45,401330379.0,2021-06-09,199.74,17.88,12.0,2020-07-23,199.74,458171550.0,-,CLOSED,17.88,119.0,10.0,100.0
-,DHR,2020-06-09,USD,169.45,401330379.0,2021-06-09,200.48,18.31,13.0,2020-07-23,200.48,458171550.0,-,CLOSED,18.31,121.0,10.0,100.0
-,DHR,2020-06-09,USD,169.45,401330379.0,2021-06-09,201.37,18.84,13.0,2020-07-23,201.37,458171550.0,-,CLOSED,18.84,125.0,10.0,100.0
-,FB,2020-06-10,USD,236.73,4905211311.0,2021-06-10,318.05,34.35,24.0,2021-04-29,318.05,4401836892.0,-,CLOSED,34.35,31.0,76.0,100.0
-,FB,2020-06-10,USD,236.73,4905211311.0,2021-06-10,320.35,35.32,24.0,2021-04-29,320.35,4401836892.0,-,CLOSED,35.32,32.0,76.0,100.0
-,V,2020-06-11,USD,188.88,2248231150.0,2021-06-11,232.02,22.84,16.0,2021-04-26,232.02,1263685368.0,-,CLOSED,22.84,21.0,75.0,100.0
-,UNH,2020-06-11,USD,283.73,1847805037.0,2021-06-11,341.16,20.24,14.0,2020-11-04,341.16,1226704292.0,-,CLOSED,20.24,40.0,35.0,100.0
-,MA,2020-06-11,USD,291.25,1883089191.0,2021-06-11,392.76,34.85,24.0,2021-04-28,392.76,1606525254.0,-,CLOSED,34.85,32.0,76.0,100.0
-,MA,2020-06-11,USD,291.25,1883089191.0,2021-06-11,394.28,35.38,24.0,2021-04-28,394.28,1606525254.0,-,CLOSED,35.38,32.0,76.0,100.0
-,MA,2020-06-11,USD,291.25,1883089191.0,2021-06-11,395.38,35.75,25.0,2021-04-28,395.38,1606525254.0,-,CLOSED,35.75,33.0,76.0,100.0
-,DHR,2020-06-11,USD,164.9,541202688.0,2021-06-11,195.96,18.84,13.0,2020-07-22,195.96,733603443.0,-,CLOSED,18.84,136.0,10.0,100.0
-,AMT,2020-06-11,USD,251.51,625525549.0,2021-06-11,302.46,20.26,14.0,2021-06-11,267.07,356752106.0,-,CLOSED,6.19,5.0,86.0,31.0
-,O,2020-06-11,USD,57.88,224742958.0,2021-06-11,69.46,20.01,14.0,2021-04-29,69.46,229757598.0,-,CLOSED,20.01,18.0,76.0,100.0
-,SHOP,2020-06-11,USD,725.12,1659074560.0,2021-06-11,1084.96,49.62,34.0,2020-07-29,1084.96,1103612700.0,-,CLOSED,49.62,305.0,11.0,100.0
-,O,2020-06-11,USD,57.88,224742958.0,2021-06-11,69.46,20.01,14.0,2021-04-29,69.46,229757598.0,-,CLOSED,20.01,18.0,76.0,100.0
-,O,2020-06-11,USD,57.88,224742958.0,2021-06-11,68.41,18.19,13.0,2021-04-21,68.41,229757598.0,-,CLOSED,18.19,17.0,74.0,100.0
-,O,2020-06-11,USD,57.88,224742958.0,2021-06-11,66.79,15.39,11.0,2021-04-20,66.79,229757598.0,-,CLOSED,15.39,14.0,74.0,100.0
-,O,2020-06-11,USD,57.88,224742958.0,2021-06-11,68.83,18.92,13.0,2021-04-21,68.83,229757598.0,-,CLOSED,18.92,18.0,74.0,100.0
-,XAR,2020-06-11,USD,86.56,54470300.0,2021-06-11,100.35,15.93,11.0,2020-11-13,100.35,4052928.0,-,CLOSED,15.93,30.0,36.0,100.0
-,XAR,2020-06-11,USD,86.56,54470300.0,2021-06-11,100.73,16.37,11.0,2020-11-13,100.73,4052928.0,-,CLOSED,16.37,31.0,36.0,100.0
-,XBI,2020-06-11,USD,98.97,1325015838.0,2021-06-11,114.62,15.81,11.0,2020-06-23,114.62,562200370.0,-,CLOSED,15.81,398.0,3.0,100.0
-,PYPL,2020-06-11,USD,153.04,1383741768.0,2021-06-11,199.5,30.36,21.0,2020-08-05,199.5,1220059170.0,-,CLOSED,30.36,163.0,13.0,100.0
-,PYPL,2020-06-11,USD,153.04,1383741768.0,2021-06-11,202.14,32.08,22.0,2020-08-05,202.14,1220059170.0,-,CLOSED,32.08,172.0,13.0,100.0
-,O,2020-06-11,USD,57.88,224742958.0,2021-06-11,66.79,15.39,11.0,2021-04-20,66.79,229757598.0,-,CLOSED,15.39,14.0,74.0,100.0
-,FB,2020-06-11,USD,224.43,5994121326.0,2021-06-11,295.93,31.86,22.0,2020-08-26,295.93,4501127754.0,-,CLOSED,31.86,124.0,18.0,100.0
-,AMZN,2020-06-11,USD,2557.96,14836423796.0,2021-06-11,3312.56,29.5,20.0,2020-07-13,3312.56,9429358842.0,-,CLOSED,29.5,275.0,7.0,100.0
-,UTX,2020-06-11,USD,100.92,0.0,2021-06-11,199.83,98.01,68.0,2021-07-13,137.62,0.0,-,ERROR,36.37,27.0,94.0,37.0
-,BRKb,2020-06-11,USD,4064.87,0.0,2021-06-11,4678.46,15.09,10.0,2021-07-12,2198.0,18491774.0,-,ERROR,-45.93,-34.0,94.0,-304.0
-,GOOG,2020-06-12,USD,1413.18,2747504556.0,2021-06-12,1729.68,22.4,15.0,2020-09-02,1729.68,3172579660.0,-,CLOSED,22.4,81.0,19.0,100.0
-,FB,2020-06-12,USD,228.58,5049652212.0,2021-06-12,303.86,32.93,23.0,2020-08-26,303.86,4501127754.0,-,CLOSED,32.93,130.0,18.0,100.0
-,FB,2020-06-12,USD,228.58,5049652212.0,2021-06-12,283.6,24.07,17.0,2020-08-26,283.6,4501127754.0,-,CLOSED,24.07,95.0,18.0,100.0
-,GOOG,2020-06-12,USD,1413.18,2747504556.0,2021-06-12,1680.44,18.91,13.0,2020-09-02,1680.44,3172579660.0,-,CLOSED,18.91,68.0,19.0,100.0
-,FB,2020-06-12,USD,228.58,5049652212.0,2021-06-12,305.59,33.69,23.0,2021-04-05,305.59,4501127754.0,-,CLOSED,33.69,33.0,70.0,100.0
-,MA,2020-06-12,USD,297.79,1334795103.0,2021-06-12,398.36,33.77,23.0,2021-04-28,398.36,1606525254.0,-,CLOSED,33.77,31.0,76.0,100.0
-,DHR,2020-06-12,USD,168.38,551888249.0,2021-06-12,198.01,17.6,12.0,2020-07-23,198.01,733603443.0,-,CLOSED,17.6,127.0,10.0,100.0
-,DHR,2020-06-12,USD,168.38,551888249.0,2021-06-12,196.44,16.66,12.0,2020-07-22,196.44,733603443.0,-,CLOSED,16.66,123.0,9.0,100.0
-,DHR,2020-06-12,USD,168.38,551888249.0,2021-06-12,196.07,16.44,11.0,2020-07-22,196.07,733603443.0,-,CLOSED,16.44,122.0,9.0,100.0
-,MA,2020-06-12,USD,297.79,1334795103.0,2021-06-12,403.1,35.36,24.0,2021-06-11,365.07,988719081.0,-,CLOSED,22.59,18.0,86.0,64.0
-,INDEXDJX-.DJI,2020-06-12,USD,25605.54,13345234375282.0,2021-06-12,30062.8,17.41,12.0,2020-11-24,30062.8,9055193606212.0,-,CLOSED,17.41,31.0,39.0,100.0
-,UNH,2020-06-15,USD,286.28,1262218518.0,2021-06-15,346.82,21.15,15.0,2020-11-04,346.82,1134961956.0,-,CLOSED,21.15,44.0,33.0,100.0
-,UNP,2020-06-15,USD,167.93,485781850.0,2021-06-15,193.6,15.29,11.0,2020-09-02,193.6,452387484.0,-,CLOSED,15.29,57.0,19.0,100.0
-,MA,2020-06-15,USD,297.17,1752282015.0,2021-06-15,402.19,35.34,24.0,2021-06-15,367.69,1309895625.0,-,CLOSED,23.73,19.0,86.0,67.0
-,DHR,2020-06-15,USD,171.55,477176398.0,2021-06-15,204.72,19.34,13.0,2020-08-03,204.72,527438176.0,-,CLOSED,19.34,116.0,12.0,100.0
-,DHR,2020-06-15,USD,171.55,477176398.0,2021-06-15,202.97,18.32,13.0,2020-07-29,202.97,527438176.0,-,CLOSED,18.32,121.0,10.0,100.0
-,V,2020-06-15,USD,191.76,1287132147.0,2021-06-15,235.08,22.59,16.0,2021-04-28,235.08,1359021664.0,-,CLOSED,22.59,21.0,75.0,100.0
-,GD,2020-06-15,USD,153.09,197886634.0,2021-06-15,177.94,16.23,11.0,2021-03-18,177.94,178972157.0,-,CLOSED,16.23,17.0,65.0,100.0
-,AMT,2020-06-15,USD,262.49,392493612.0,2021-06-15,315.67,20.26,14.0,2021-06-15,269.18,313890798.0,-,CLOSED,2.55,2.0,86.0,13.0
-,PYPL,2020-06-15,USD,157.55,805868250.0,2021-06-15,205.38,30.36,21.0,2020-08-27,205.38,1460348379.0,-,CLOSED,30.36,121.0,17.0,100.0
-,O,2020-06-15,USD,62.57,199391800.0,2021-06-15,75.08,19.99,14.0,2021-06-15,69.37,216788187.0,-,CLOSED,10.87,9.0,86.0,54.0
-,SHOP,2020-06-15,USD,805.47,3270772029.0,2021-06-15,1503.1,86.61,60.0,2021-06-15,1321.08,2275163976.0,-,CLOSED,64.01,51.0,86.0,74.0
-,SHOP,2020-06-15,USD,805.47,3270772029.0,2021-06-15,1502.87,86.58,60.0,2021-06-15,1321.08,2275163976.0,-,CLOSED,64.01,51.0,86.0,74.0
-,PYPL,2020-06-15,USD,157.55,805868250.0,2021-06-15,201.28,27.76,19.0,2020-08-05,201.28,1460348379.0,-,CLOSED,27.76,159.0,12.0,100.0
-,PYPL,2020-06-15,USD,157.55,805868250.0,2021-06-15,206.58,31.12,21.0,2020-08-27,206.58,1460348379.0,-,CLOSED,31.12,124.0,17.0,100.0
-,PYPL,2020-06-15,USD,157.55,805868250.0,2021-06-15,206.31,30.95,21.0,2020-08-27,206.31,1460348379.0,-,CLOSED,30.95,124.0,17.0,100.0
-,PYPL,2020-06-15,USD,157.55,805868250.0,2021-06-15,205.34,30.33,21.0,2020-08-26,205.34,1460348379.0,-,CLOSED,30.33,123.0,17.0,100.0
-,ZS,2020-06-15,USD,104.52,278503992.0,2021-06-15,188.56,80.41,56.0,2020-12-03,188.56,265770285.0,-,CLOSED,80.41,138.0,40.0,100.0
-,O,2020-06-15,USD,62.57,199391800.0,2021-06-15,78.21,25.0,17.0,2021-06-15,69.37,216788187.0,-,CLOSED,10.87,9.0,86.0,43.0
-,O,2020-06-15,USD,62.57,199391800.0,2021-06-15,78.21,25.0,17.0,2021-06-15,69.37,216788187.0,-,CLOSED,10.87,9.0,86.0,43.0
-,T,2020-06-15,USD,30.5,1145096784.0,2021-06-15,36.95,21.15,15.0,2021-06-15,29.28,767502000.0,-,CLOSED,-4.0,-3.0,86.0,-19.0
-,BK,2020-06-15,USD,38.43,153667425.0,2021-06-15,44.45,15.66,11.0,2021-01-06,44.45,186049510.0,-,CLOSED,15.66,22.0,48.0,100.0
-,FB,2020-06-15,USD,232.5,3566619750.0,2021-06-15,314.63,35.32,24.0,2021-04-08,314.63,5319033600.0,-,CLOSED,35.32,35.0,70.0,100.0
-,FB,2020-06-15,USD,232.5,3566619750.0,2021-06-15,303.01,30.33,21.0,2020-08-26,303.01,5319033600.0,-,CLOSED,30.33,123.0,17.0,100.0
-,FB,2020-06-15,USD,232.5,3566619750.0,2021-06-15,312.37,34.35,24.0,2021-04-07,312.37,5319033600.0,-,CLOSED,34.35,34.0,70.0,100.0
-,FB,2020-06-15,USD,232.5,3566619750.0,2021-06-15,293.65,26.3,18.0,2020-08-26,293.65,5319033600.0,-,CLOSED,26.3,107.0,17.0,100.0
-,FB,2020-06-15,USD,232.5,3566619750.0,2021-06-15,306.53,31.84,22.0,2021-04-05,306.53,5319033600.0,-,CLOSED,31.84,32.0,70.0,100.0
-,ACN,2020-06-15,USD,199.79,455227600.0,2021-06-15,229.84,15.04,10.0,2020-08-11,229.84,403012758.0,-,CLOSED,15.04,77.0,13.0,100.0
-,BRKb,2020-06-15,USD,4058.93,0.0,2021-06-15,4896.59,20.64,14.0,2021-07-12,2198.0,18491774.0,-,ERROR,-45.85,-34.0,93.0,-222.0
-,DHR,2020-06-16,USD,174.9,518233356.0,2021-06-16,203.75,16.5,11.0,2020-08-03,203.75,469364815.0,-,CLOSED,16.5,101.0,11.0,100.0
-,DHR,2020-06-16,USD,174.9,518233356.0,2021-06-16,207.48,18.63,13.0,2020-08-18,207.48,469364815.0,-,CLOSED,18.63,87.0,15.0,100.0
-,DHR,2020-06-16,USD,174.9,518233356.0,2021-06-16,216.92,24.03,17.0,2020-10-01,216.92,469364815.0,-,CLOSED,24.03,66.0,25.0,100.0
-,DHR,2020-06-16,USD,174.9,518233356.0,2021-06-16,204.1,16.7,12.0,2020-08-03,204.1,469364815.0,-,CLOSED,16.7,103.0,11.0,100.0
-,MA,2020-06-16,USD,304.48,1214444322.0,2021-06-16,409.57,34.51,24.0,2021-06-16,363.39,1119604590.0,-,CLOSED,19.35,15.0,86.0,56.0
-,DHR,2020-06-16,USD,174.9,518233356.0,2021-06-16,218.3,24.81,17.0,2020-10-06,218.3,469364815.0,-,CLOSED,24.81,65.0,26.0,100.0
-,ACN,2020-06-16,USD,204.4,434117160.0,2021-06-16,235.14,15.04,10.0,2020-08-21,235.14,667429364.0,-,CLOSED,15.04,66.0,16.0,100.0
-,GOOG,2020-06-16,USD,1442.72,2465897024.0,2021-06-16,1772.07,22.83,16.0,2020-11-05,1772.07,3307829094.0,-,CLOSED,22.83,47.0,33.0,100.0
-,GOOG,2020-06-16,USD,1442.72,2465897024.0,2021-06-16,1763.14,22.21,15.0,2020-11-04,1763.14,3307829094.0,-,CLOSED,22.21,46.0,33.0,100.0
-,GOOG,2020-06-16,USD,1442.72,2465897024.0,2021-06-16,1773.73,22.94,16.0,2020-11-05,1773.73,3307829094.0,-,CLOSED,22.94,47.0,33.0,100.0
-,GOOG,2020-06-16,USD,1442.72,2465897024.0,2021-06-16,1745.66,21.0,14.0,2020-11-04,1745.66,3307829094.0,-,CLOSED,21.0,44.0,33.0,100.0
-,GOOG,2020-06-16,USD,1442.72,2465897024.0,2021-06-16,1734.03,20.19,14.0,2020-11-04,1734.03,3307829094.0,-,CLOSED,20.19,42.0,33.0,100.0
-,GOOG,2020-06-16,USD,1442.72,2465897024.0,2021-06-16,1772.81,22.88,16.0,2020-11-05,1772.81,3307829094.0,-,CLOSED,22.88,47.0,33.0,100.0
-,FB,2020-06-16,USD,235.65,3590528355.0,2021-06-16,307.31,30.41,21.0,2021-04-05,307.31,5705236776.0,-,CLOSED,30.41,30.0,69.0,100.0
-,MA,2020-06-16,USD,304.48,1214444322.0,2021-06-16,412.06,35.33,24.0,2021-06-16,363.39,1119604590.0,-,CLOSED,19.35,15.0,86.0,55.0
-,CEA,2020-06-16,USD,19.05,690768.0,2021-06-16,28.04,47.19,33.0,2021-06-16,21.74,169572.0,-,CLOSED,14.12,11.0,86.0,30.0
-,PSA,2020-06-16,USD,198.86,168421660.0,2021-06-16,234.47,17.91,12.0,2020-11-04,234.47,217667229.0,-,CLOSED,17.91,37.0,33.0,100.0
-,ZS,2020-06-16,USD,102.81,342799383.0,2021-06-16,178.68,73.8,51.0,2020-12-03,178.68,656466202.0,-,CLOSED,73.8,127.0,40.0,100.0
-,ZS,2020-06-16,USD,102.81,342799383.0,2021-06-16,193.1,87.82,61.0,2020-12-17,193.1,656466202.0,-,CLOSED,87.82,140.0,43.0,100.0
-,PYPL,2020-06-16,USD,161.22,1053943506.0,2021-06-16,211.72,31.32,22.0,2020-09-02,211.72,1848029972.0,-,CLOSED,31.32,118.0,18.0,100.0
-,PYPL,2020-06-16,USD,161.22,1053943506.0,2021-06-16,211.34,31.09,21.0,2020-09-02,211.34,1848029972.0,-,CLOSED,31.09,117.0,18.0,100.0
-,SHOP,2020-06-16,USD,805.76,2126239488.0,2021-06-16,1467.29,82.1,57.0,2021-02-10,1467.29,2320370800.0,-,CLOSED,82.1,100.0,56.0,100.0
-,SHOP,2020-06-16,USD,805.76,2126239488.0,2021-06-16,1456.32,80.74,56.0,2021-02-10,1456.32,5204670000.0,-,CLOSED,80.74,99.0,56.0,100.0
-,SHOP,2020-06-16,USD,805.76,2126239488.0,2021-06-16,1458.19,80.97,56.0,2021-02-10,1458.19,5204670000.0,-,CLOSED,80.97,99.0,56.0,100.0
-,SHOP,2020-06-16,USD,805.76,2126239488.0,2021-06-16,1473.44,82.86,57.0,2021-02-10,1473.44,2320370800.0,-,CLOSED,82.86,101.0,56.0,100.0
-,SHOP,2020-06-16,USD,805.76,2126239488.0,2021-06-16,1492.85,85.27,59.0,2021-02-10,1492.85,3058943914.0,-,CLOSED,85.27,104.0,56.0,100.0
-,SHOP,2020-06-16,USD,805.76,2126239488.0,2021-06-16,1458.19,80.97,56.0,2021-02-10,1458.19,5204670000.0,-,CLOSED,80.97,99.0,56.0,100.0
-,XAR,2020-06-16,USD,91.59,14539752.0,2021-06-16,106.28,16.04,11.0,2020-11-18,106.28,6314650.0,-,CLOSED,16.04,30.0,36.0,100.0
-,O,2020-06-16,USD,63.16,227031808.0,2021-06-16,78.95,25.0,17.0,2021-06-16,68.21,224335869.0,-,CLOSED,8.0,6.0,86.0,32.0
-,O,2020-06-16,USD,63.16,227031808.0,2021-06-16,80.0,26.66,18.0,2021-06-16,68.21,224335869.0,-,CLOSED,8.0,6.0,86.0,30.0
-,ORCL,2020-06-16,USD,54.59,1040716740.0,2021-06-16,76.0,39.22,27.0,2021-04-12,76.0,2818091048.0,-,CLOSED,39.22,38.0,71.0,100.0
-,MA,2020-06-16,USD,304.48,1214444322.0,2021-06-16,412.06,35.33,24.0,2021-06-16,363.39,1119604590.0,-,CLOSED,19.35,15.0,86.0,55.0
-,INDEXHANGSENG-HSI,2020-06-16,USD,24344.09,0.0,2021-06-16,29559.78,21.42,15.0,2021-01-19,29559.78,0.0,-,CLOSED,21.42,29.0,51.0,100.0
-,MA,2020-06-16,USD,304.48,1214444322.0,2021-06-16,409.57,34.51,24.0,2021-06-16,363.39,1119604590.0,-,CLOSED,19.35,15.0,86.0,56.0
-,DHR,2020-06-16,USD,174.9,518233356.0,2021-06-16,203.75,16.5,11.0,2020-08-03,203.75,469364815.0,-,CLOSED,16.5,101.0,11.0,100.0
-,DHR,2020-06-16,USD,174.9,518233356.0,2021-06-16,207.48,18.63,13.0,2020-08-18,207.48,469364815.0,-,CLOSED,18.63,87.0,15.0,100.0
-,DHR,2020-06-16,USD,174.9,518233356.0,2021-06-16,204.1,16.7,12.0,2020-08-03,204.1,469364815.0,-,CLOSED,16.7,103.0,11.0,100.0
-,DHR,2020-06-16,USD,174.9,518233356.0,2021-06-16,218.3,24.81,17.0,2020-10-06,218.3,469364815.0,-,CLOSED,24.81,65.0,26.0,100.0
-,ACN,2020-06-16,USD,204.4,434117160.0,2021-06-16,235.14,15.04,10.0,2020-08-21,235.14,667429364.0,-,CLOSED,15.04,66.0,16.0,100.0
-,GOOG,2020-06-16,USD,1442.72,2465897024.0,2021-06-16,1763.14,22.21,15.0,2020-11-04,1763.14,3307829094.0,-,CLOSED,22.21,46.0,33.0,100.0
-,DHR,2020-06-16,USD,174.9,518233356.0,2021-06-16,216.92,24.03,17.0,2020-10-01,216.92,469364815.0,-,CLOSED,24.03,66.0,25.0,100.0
-,GOOG,2020-06-16,USD,1442.72,2465897024.0,2021-06-16,1772.07,22.83,16.0,2020-11-05,1772.07,3307829094.0,-,CLOSED,22.83,47.0,33.0,100.0
-,GOOG,2020-06-16,USD,1442.72,2465897024.0,2021-06-16,1773.73,22.94,16.0,2020-11-05,1773.73,3307829094.0,-,CLOSED,22.94,47.0,33.0,100.0
-,CEA,2020-06-16,USD,19.05,690768.0,2021-06-16,28.04,47.19,33.0,2021-06-16,21.74,169572.0,-,CLOSED,14.12,11.0,86.0,30.0
-,GOOG,2020-06-16,USD,1442.72,2465897024.0,2021-06-16,1772.81,22.88,16.0,2020-11-05,1772.81,3307829094.0,-,CLOSED,22.88,47.0,33.0,100.0
-,GOOG,2020-06-16,USD,1442.72,2465897024.0,2021-06-16,1734.03,20.19,14.0,2020-11-04,1734.03,3307829094.0,-,CLOSED,20.19,42.0,33.0,100.0
-,GOOG,2020-06-16,USD,1442.72,2465897024.0,2021-06-16,1745.66,21.0,14.0,2020-11-04,1745.66,3307829094.0,-,CLOSED,21.0,44.0,33.0,100.0
-,FB,2020-06-16,USD,235.65,3590528355.0,2021-06-16,307.31,30.41,21.0,2021-04-05,307.31,5705236776.0,-,CLOSED,30.41,30.0,69.0,100.0
-,UTX,2020-06-17,USD,99.74,0.0,2021-06-17,257.66,158.33,109.0,2021-07-13,137.62,0.0,-,ERROR,37.98,28.0,92.0,24.0
-,UTX,2020-06-17,USD,99.74,0.0,2021-06-17,229.25,129.85,90.0,2021-07-13,137.62,0.0,-,ERROR,37.98,28.0,92.0,29.0
-,FB,2020-06-22,USD,239.22,4525516116.0,2021-06-22,323.99,35.44,24.0,2021-04-29,323.99,5202517059.0,-,CLOSED,35.44,33.0,73.0,100.0
-,FB,2020-06-22,USD,239.22,4525516116.0,2021-06-22,310.4,29.76,21.0,2021-04-05,310.4,5202517059.0,-,CLOSED,29.76,30.0,68.0,100.0
-,FB,2020-06-22,USD,239.22,4525516116.0,2021-06-22,317.95,32.91,23.0,2021-04-29,317.95,5202517059.0,-,CLOSED,32.91,31.0,73.0,100.0
-,DHR,2020-06-22,USD,174.84,290680200.0,2021-06-22,205.83,17.72,12.0,2020-08-03,205.83,995302583.0,-,CLOSED,17.72,124.0,10.0,100.0
-,DHR,2020-06-22,USD,174.84,290680200.0,2021-06-22,215.58,23.3,16.0,2020-09-30,215.58,995302583.0,-,CLOSED,23.3,68.0,24.0,100.0
-,HON,2020-06-22,USD,144.94,359802378.0,2021-06-22,168.26,16.09,11.0,2020-09-02,168.26,454877841.0,-,CLOSED,16.09,65.0,17.0,100.0
-,HON,2020-06-22,USD,144.94,359802378.0,2021-06-22,175.46,21.06,15.0,2020-10-23,175.46,454877841.0,-,CLOSED,21.06,50.0,29.0,100.0
-,MA,2020-06-22,USD,304.44,1055762136.0,2021-06-22,410.55,34.85,24.0,2021-06-22,377.6,1352827520.0,-,CLOSED,24.03,19.0,86.0,69.0
-,MA,2020-06-22,USD,304.44,1055762136.0,2021-06-22,411.91,35.3,24.0,2021-06-22,377.6,1352827520.0,-,CLOSED,24.03,19.0,86.0,68.0
-,ACN,2020-06-23,USD,207.4,450677100.0,2021-06-23,238.6,15.04,10.0,2020-08-26,238.6,617483410.0,-,CLOSED,15.04,69.0,15.0,100.0
-,FB,2020-06-23,USD,242.24,5818096096.0,2021-06-23,319.37,31.84,22.0,2021-04-29,319.37,5046794502.0,-,CLOSED,31.84,30.0,73.0,100.0
-,FB,2020-06-23,USD,242.24,5818096096.0,2021-06-23,321.92,32.89,23.0,2021-04-29,321.92,5046794502.0,-,CLOSED,32.89,31.0,73.0,100.0
-,GOOG,2020-06-23,USD,1464.41,2093813418.0,2021-06-23,1789.65,22.21,15.0,2020-11-05,1789.65,2490532781.0,-,CLOSED,22.21,48.0,32.0,100.0
-,MSFT,2020-06-23,USD,201.91,6182552478.0,2021-06-23,291.41,44.33,31.0,2021-06-23,265.27,5177725549.0,-,CLOSED,31.38,25.0,86.0,71.0
-,MA,2020-06-23,USD,306.88,1159457500.0,2021-06-23,412.89,34.54,24.0,2021-06-23,374.7,840002460.0,-,CLOSED,22.1,18.0,86.0,64.0
-,DHR,2020-06-23,USD,175.59,225089960.0,2021-06-23,216.51,23.3,16.0,2020-10-01,216.51,954706860.0,-,CLOSED,23.3,68.0,24.0,100.0
-,MA,2020-06-23,USD,306.88,1159457500.0,2021-06-23,415.31,35.33,24.0,2021-06-23,374.7,840002460.0,-,CLOSED,22.1,18.0,86.0,63.0
-,MA,2020-06-23,USD,306.88,1159457500.0,2021-06-23,412.8,34.52,24.0,2021-06-23,374.7,840002460.0,-,CLOSED,22.1,18.0,86.0,64.0
-,MA,2020-06-23,USD,306.88,1159457500.0,2021-06-23,416.4,35.69,25.0,2021-06-23,374.7,840002460.0,-,CLOSED,22.1,18.0,86.0,62.0
-,MA,2020-06-23,USD,306.88,1159457500.0,2021-06-23,415.31,35.33,24.0,2021-06-23,374.7,840002460.0,-,CLOSED,22.1,18.0,86.0,63.0
